n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
21,-0.024919048,0.035184145,-0.21828651,871.35,Wed May 17 20:58:15 MDT 2017,-0.20073447,-0.3572043,9.798086,-0.009201543,0.01874326,-0.56600857,-7.8292494,100.0,-17.503,10.369,-82.765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.22565351,-0.32202014,9.5798
22,-0.024069414,0.0517236,-0.20736694,871.37,Wed May 17 20:58:17 MDT 2017,-0.2039783,-0.35937852,9.79794,-0.00913001,0.018986546,-0.57070434,-7.8292494,100.0,-17.503,10.601,-82.458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.22804771,-0.30765492,9.590573
23,0.006885797,0.101936996,-0.058922768,871.42,Wed May 17 20:58:18 MDT 2017,-0.21637845,-0.35213107,9.797936,-0.008367829,0.01931529,-0.5733755,-8.316206,100.0,-17.503,9.233,-82.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.20949265,-0.25019407,9.739014
24,0.015931085,0.08760786,-0.10230541,871.44,Wed May 17 20:58:19 MDT 2017,-0.21764258,-0.3599483,9.797626,-0.008736346,0.019614235,-0.57110363,-8.316206,100.0,-17.503,10.154,-82.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.20171149,-0.27234045,9.69532
25,-0.0092892945,0.06420028,-0.08575249,871.49,Wed May 17 20:58:20 MDT 2017,-0.22115262,-0.35210302,9.797832,-0.008305268,0.01950109,-0.5711265,-8.316206,100.0,-17.503,10.902,-82.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.23044191,-0.28790274,9.712079
26,0.003595069,-0.01167208,-0.1986599,871.45,Wed May 17 20:58:21 MDT 2017,-0.23403698,-0.34985238,9.797613,-0.007950517,0.019912058,-0.5654109,-8.650689,100.0,-17.199,10.537,-82.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.23044191,-0.36152446,9.598953
27,0.009802431,-0.0022473931,-0.19299221,871.58,Wed May 17 20:58:22 MDT 2017,-0.23785014,-0.35508722,9.797333,-0.00794583,0.02028315,-0.56988746,-8.650689,100.0,-17.199,9.408,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.22804771,-0.3573346,9.604341
28,0.005305186,0.059437603,-0.07154369,871.63,Wed May 17 20:58:24 MDT 2017,-0.24592246,-0.3479389,9.79739,-0.0074131964,0.020408755,-0.5715889,-9.209564,100.0,-17.199,9.738,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.24061728,-0.2885013,9.725846
29,0.012423098,0.03981635,-0.07426739,871.58,Wed May 17 20:58:25 MDT 2017,-0.25004762,-0.33550027,9.797719,-0.0070779733,0.020103464,-0.5598539,-9.209564,100.0,-17.199,10.394,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.23762453,-0.29568392,9.723452
30,0.008993655,0.009176105,-0.094958305,871.67,Wed May 17 20:58:26 MDT 2017,-0.25858918,-0.3365832,9.797461,-0.0068348474,0.0205568,-0.5601129,-9.209564,100.0,-17.199,10.997,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.24959552,-0.3274071,9.702502
31,-0.0019422472,0.006882459,-0.1360569,871.63,Wed May 17 20:58:27 MDT 2017,-0.25902575,-0.3420707,9.797259,-0.0069847265,0.020747645,-0.56284785,-9.580908,100.0,-17.199,10.704,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.260968,-0.33518824,9.661202
32,0.02225691,0.008032769,-0.1614685,871.69,Wed May 17 20:58:28 MDT 2017,-0.26885968,-0.34381956,9.796933,-0.006616616,0.021243742,-0.56852597,-9.580908,100.0,-16.888,11.021,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.24660277,-0.3357868,9.635465
33,0.013301492,-0.03625968,-0.16514683,871.63,Wed May 17 20:58:29 MDT 2017,-0.2640941,-0.34501693,9.79702,-0.0070484374,0.021032257,-0.5598855,-10.176719,100.0,-16.888,10.943,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.25079262,-0.3812766,9.631873
34,-0.0148151815,-0.021404386,-0.17891121,871.62,Wed May 17 20:58:31 MDT 2017,-0.26351076,-0.34550703,9.797018,-0.0071126255,0.020975146,-0.55809444,-10.176719,100.0,-16.888,9.77,-82.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.27832595,-0.3669114,9.618107
35,-0.0041329563,-0.02450332,-0.18857098,871.7,Wed May 17 20:58:32 MDT 2017,-0.26282054,-0.36036462,9.796502,-0.007663255,0.021429164,-0.56048644,-10.176719,100.0,-16.888,9.399,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2669535,-0.38486794,9.607931
36,0.023019373,0.003909558,-0.054898262,871.69,Wed May 17 20:58:33 MDT 2017,-0.27201635,-0.35884997,9.796307,-0.0070389174,0.021837626,-0.5742056,-10.909891,100.0,-16.897,9.495,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.24899697,-0.3549404,9.741408
37,0.027780563,0.018750697,-0.07489586,871.65,Wed May 17 20:58:34 MDT 2017,-0.26959494,-0.35393894,9.796552,-0.006966569,0.021629881,-0.5722176,-10.909891,100.0,-16.897,10.313,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.24181437,-0.33518824,9.721656
38,0.019209296,0.021545172,-0.096221924,871.62,Wed May 17 20:58:35 MDT 2017,-0.27778307,-0.35374066,9.79633,-0.006999644,0.021859791,-0.5601431,-11.903104,100.0,-16.897,10.978,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.25857377,-0.3321955,9.700109
39,0.019813389,-0.001986593,-0.08367157,871.73,Wed May 17 20:58:37 MDT 2017,-0.28137994,-0.36672047,9.795751,-0.007238265,0.02243837,-0.5681957,-11.903104,100.0,-16.897,11.105,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.26156655,-0.36870706,9.712079
40,0.022307515,0.014439017,-0.047677994,871.69,Wed May 17 20:58:38 MDT 2017,-0.2868668,-0.364591,9.7956705,-0.0072588227,0.022530489,-0.5585543,-11.903104,100.0,-16.897,11.367,-82.775,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2645593,-0.350152,9.7479925
41,0.015830725,0.02041021,-0.066506386,871.74,Wed May 17 20:58:39 MDT 2017,-0.28876972,-0.3717593,9.795345,-0.0071387654,0.022948569,-0.5716966,-11.903104,100.0,-16.897,11.196,-82.775,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.272939,-0.3513491,9.728839
42,0.003161788,-0.026481092,-0.19372845,871.63,Wed May 17 20:58:40 MDT 2017,-0.28807178,-0.3793361,9.795075,-0.007665199,0.023059014,-0.56383264,-11.903104,100.0,-16.897,9.75,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.28491,-0.40581718,9.601347
43,-0.0067585707,-0.016413927,-0.13547325,871.61,Wed May 17 20:58:41 MDT 2017,-0.29012245,-0.3828192,9.79488,-0.007587041,0.023298167,-0.57106984,-12.922275,100.0,-16.897,11.192,-83.076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.29688102,-0.39923313,9.659407
44,0.013344407,0.01441586,-0.1053524,871.64,Wed May 17 20:58:43 MDT 2017,-0.2874805,-0.38970697,9.794686,-0.007943955,0.023386901,-0.5712698,-12.922275,100.0,-16.897,10.838,-83.386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2741361,-0.3752911,9.689334
45,0.008667707,-0.022241622,-0.1586895,871.62,Wed May 17 20:58:44 MDT 2017,-0.28699365,-0.38836396,9.794753,-0.00782584,0.023354065,-0.57343125,-13.294566,100.0,-16.578,11.17,-83.386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.27832595,-0.41060558,9.636064
46,0.0010565817,-0.01809901,-0.14908123,871.66,Wed May 17 20:58:45 MDT 2017,-0.29614195,-0.397295,9.794123,-0.008151336,0.023881208,-0.565156,-13.294566,100.0,-16.885,9.864,-83.386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.29508537,-0.415394,9.645041
47,0.025728106,0.01928395,-0.064421654,871.62,Wed May 17 20:58:46 MDT 2017,-0.30046275,-0.40056056,9.793859,-0.008122952,0.024211193,-0.5674554,-13.294566,100.0,-16.885,10.374,-83.386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.27473465,-0.3812766,9.729437
48,0.023091286,0.03091681,-0.025198936,871.61,Wed May 17 20:58:48 MDT 2017,-0.29722738,-0.39603257,9.794141,-0.007842958,0.024004748,-0.5733859,-13.731086,100.0,-16.885,10.026,-83.058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2741361,-0.36511576,9.768942
49,0.019343972,-0.004619926,-0.03311634,871.68,Wed May 17 20:58:49 MDT 2017,-0.29707137,-0.39281756,9.794276,-0.007838207,0.023853114,-0.56921643,-13.731086,100.0,-16.885,9.996,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2777274,-0.39743748,9.76116
50,0.018420815,-0.020455956,-0.15985775,871.7,Wed May 17 20:58:50 MDT 2017,-0.30512646,-0.4051134,9.793527,-0.008214162,0.024529755,-0.5657267,-13.731086,100.0,-16.885,11.619,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.28670564,-0.42556936,9.633669
51,0.014953643,0.036643356,-0.10181522,871.69,Wed May 17 20:58:51 MDT 2017,-0.30106074,-0.40774462,9.793544,-0.0083535705,0.024503317,-0.56949574,-13.731086,100.0,-16.885,11.283,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2861071,-0.37110126,9.691729
52,0.0020458996,0.03031832,-0.0141887665,871.64,Wed May 17 20:58:53 MDT 2017,-0.30491242,-0.39603263,9.793904,-0.007522939,0.024360292,-0.57663596,-14.3091135,100.0,-16.885,9.829,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.30286652,-0.3657143,9.779716
53,0.004098654,-0.041051924,-0.19910431,871.65,Wed May 17 20:58:54 MDT 2017,-0.29918402,-0.40127683,9.793868,-0.008216883,0.024189334,-0.5668599,-14.3091135,100.0,-16.885,10.494,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.29508537,-0.44232875,9.594764
54,0.009205252,-0.023827493,-0.14769745,871.59,Wed May 17 20:58:55 MDT 2017,-0.30369207,-0.4107201,9.793338,-0.00839716,0.024640672,-0.56866324,-14.821931,100.0,-16.885,11.494,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.29448682,-0.4345476,9.64564
55,0.013061255,-0.036249906,-0.15851784,871.64,Wed May 17 20:58:56 MDT 2017,-0.30036545,-0.41206437,9.793384,-0.008404255,0.024591034,-0.5729785,-14.821931,100.0,-16.885,10.346,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.2873042,-0.44831428,9.634866
56,0.002973944,0.019386828,-0.0694952,871.66,Wed May 17 20:58:58 MDT 2017,-0.3016506,-0.4072475,9.793546,-0.008355354,0.02447898,-0.56784844,-14.821931,100.0,-16.885,11.351,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.29867667,-0.3878607,9.7240505
57,0.019854099,-0.011315048,-0.13344479,871.69,Wed May 17 20:58:59 MDT 2017,-0.30177134,-0.4094659,9.79345,-0.008440524,0.024542205,-0.5684644,-15.355957,100.0,-16.885,11.824,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.28191724,-0.42078096,9.660006
58,-0.012755543,-0.0023988485,-0.20775223,871.63,Wed May 17 20:59:00 MDT 2017,-0.30687037,-0.41778356,9.792939,-0.008435226,0.025067845,-0.57608867,-15.355957,100.0,-16.572,10.82,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,8,-0.3196259,-0.4201824,9.585187
59,0.012553841,0.034749746,-0.04924965,871.65,Wed May 17 20:59:01 MDT 2017,-0.3040479,-0.41722345,9.793052,-0.00865667,0.024837334,-0.5689601,-15.540918,100.0,-16.572,10.275,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.29149407,-0.3824737,9.743802
60,-0.009573162,-0.0067866147,-0.07883453,871.7,Wed May 17 20:59:03 MDT 2017,-0.3058629,-0.4098045,9.793308,-0.008472242,0.02463916,-0.56317127,-15.540918,100.0,-16.572,9.55,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.31543607,-0.4165911,9.714474
61,0.011143208,0.008187711,-0.11198807,871.67,Wed May 17 20:59:04 MDT 2017,-0.30622858,-0.41819474,9.792943,-0.008536198,0.025034832,-0.57249004,-15.760242,100.0,-16.572,11.233,-83.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.29508537,-0.41000703,9.680955
62,0.004938662,0.04541576,-0.043403625,871.58,Wed May 17 20:59:05 MDT 2017,-0.30900228,-0.42429817,9.792593,-0.00855712,0.025388278,-0.5768523,-15.760242,100.0,-16.572,11.816,-83.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.30406362,-0.3788824,9.749189
63,0.0069550276,0.026590258,-0.03012085,871.64,Wed May 17 20:59:07 MDT 2017,-0.30623025,-0.4150495,9.7930765,-0.008540561,0.024903242,-0.5684236,-15.760242,100.0,-16.572,11.274,-83.367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.29927522,-0.38845924,9.762956
64,-0.0062602162,0.0032496452,-0.13553429,871.64,Wed May 17 20:59:08 MDT 2017,-0.30917585,-0.4252277,9.792547,-0.008732081,0.02537683,-0.5735758,-15.760242,100.0,-16.572,10.107,-83.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.31543607,-0.42197806,9.657013
65,0.029754698,-0.016547203,-0.070355415,871.61,Wed May 17 20:59:09 MDT 2017,-0.3038908,-0.4275772,9.79261,-0.009186146,0.025153298,-0.56655866,-15.760242,100.0,-16.574,10.708,-83.352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.2741361,-0.4441244,9.722255
66,0.0016638935,-0.0015999377,-0.045362473,871.61,Wed May 17 20:59:10 MDT 2017,-0.299742,-0.41319552,9.793355,-0.008778884,0.024505444,-0.5639393,-15.962909,100.0,-16.574,10.223,-83.352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.29807812,-0.41479546,9.7479925
67,-0.0077217817,-0.050609052,-0.18925095,871.67,Wed May 17 20:59:12 MDT 2017,-0.2981375,-0.42284432,9.792993,-0.008849887,0.024862818,-0.57715297,-15.962909,100.0,-16.574,11.238,-83.352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.30585927,-0.47345337,9.603742
68,-0.021705449,-0.0031297505,-0.1708746,871.56,Wed May 17 20:59:13 MDT 2017,-0.29792047,-0.43261495,9.792573,-0.009404961,0.02511743,-0.5718064,-16.326807,100.0,-16.574,11.688,-83.352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.3196259,-0.4357447,9.621698
69,0.007972747,0.02022487,-0.08569527,871.63,Wed May 17 20:59:14 MDT 2017,-0.30305812,-0.43322465,9.792388,-0.00939545,0.0252659,-0.5678531,-16.326807,100.0,-16.574,10.58,-83.343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.29508537,-0.41299978,9.706693
70,-0.016068697,-0.021960557,-0.2069397,871.74,Wed May 17 20:59:16 MDT 2017,-0.30415577,-0.43832472,9.792127,-0.009346952,0.02552671,-0.5757281,-16.38888,100.0,-16.574,10.9,-83.343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.32022446,-0.46028528,9.585187
71,0.003771156,-0.037461758,-0.19474411,871.64,Wed May 17 20:59:17 MDT 2017,-0.30783477,-0.44078004,9.791902,-0.009447643,0.025685867,-0.57177496,-16.38888,100.0,-16.879,11.087,-83.343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.30406362,-0.4782418,9.5971575
72,-0.01784423,0.017168194,-0.1678791,871.62,Wed May 17 20:59:18 MDT 2017,-0.305373,-0.4409419,9.791971,-0.00948385,0.025667878,-0.5736346,-16.57008,100.0,-16.571,11.557,-83.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.32321724,-0.4237737,9.624092
73,-0.0033062696,-0.0016029179,-0.1132822,871.62,Wed May 17 20:59:20 MDT 2017,-0.3037501,-0.4449157,9.791842,-0.009488562,0.025780834,-0.5803994,-16.57008,100.0,-16.567,10.638,-83.323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.30705637,-0.44651863,9.67856
74,0.0040543675,-0.021423995,-0.18342686,871.61,Wed May 17 20:59:21 MDT 2017,-0.31051219,-0.43766418,9.791957,-0.00916991,0.025748735,-0.5746303,-16.908827,100.0,-16.58,10.252,-83.323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.30645782,-0.45908818,9.60853
75,-0.00634706,-0.002693355,-0.21194553,871.58,Wed May 17 20:59:22 MDT 2017,-0.3126803,-0.4408325,9.791745,-0.009285371,0.025965134,-0.5736448,-16.908827,100.0,-16.58,11.706,-83.653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.31902736,-0.44352585,9.5798
76,0.014207482,-0.016252577,-0.13713455,871.6,Wed May 17 20:59:24 MDT 2017,-0.3146798,-0.4392443,9.791753,-0.00910386,0.026021313,-0.5741688,-16.908827,100.0,-16.58,9.544,-83.653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85,2,-0.30047232,-0.45549688,9.654618
