n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
573,-0.03911096,0.040988684,-0.575964,884.44,Tue May 16 12:27:33 MDT 2017,0.5927701,-0.822097,9.754136,-0.0408808,0.03173476,-0.9581951,16.486938,72.71834,-6.578,-2.68,-42.369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.55365914,-0.7811083,9.178172
574,-0.038936794,0.025967956,-0.55055237,884.42,Tue May 16 12:27:36 MDT 2017,0.59977853,-0.8058792,9.755061,-0.04098528,0.030813748,-0.9579914,16.43143,72.9705,-6.575,-2.68,-42.369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.56084174,-0.7799112,9.204509
575,0.11436492,-0.08600056,-0.5784941,884.43,Tue May 16 12:27:39 MDT 2017,0.59970576,-0.8082338,9.75487,-0.040708024,0.031426173,-0.9612193,16.43143,73.35698,-6.571,-2.995,-42.369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.7140707,-0.89423436,9.176376
576,0.0029483438,-0.001934886,-0.56298447,884.42,Tue May 16 12:27:42 MDT 2017,0.60817164,-0.815685,9.753726,-0.041078247,0.031786367,-0.9620021,16.43143,73.35698,-6.573,-2.995,-42.369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.61112,-0.81761986,9.190742
577,-0.055558562,0.05500698,-0.5505066,884.49,Tue May 16 12:27:45 MDT 2017,0.6044293,-0.8385095,9.752023,-0.040864393,0.03341807,-0.965043,16.43143,73.35698,-6.272,-2.694,-42.681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.54887074,-0.7835025,9.201516
578,-0.07034296,0.06073165,-0.56417274,884.44,Tue May 16 12:27:48 MDT 2017,0.59467316,-0.84662837,9.751922,-0.041101456,0.033162933,-0.9598874,16.43143,73.64804,-6.585,-2.694,-42.681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.5243302,-0.7858967,9.187749
579,0.12855625,0.048520207,-0.55634403,884.44,Tue May 16 12:27:51 MDT 2017,0.6058651,-0.8392053,9.751874,-0.04088317,0.033488672,-0.96524984,16.43143,73.80334,-6.268,-2.694,-42.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.7344214,-0.7906851,9.19553
580,-0.05242777,0.020777285,-0.54263496,884.42,Tue May 16 12:27:54 MDT 2017,0.61506516,-0.8318131,9.751932,-0.0417864,0.03227623,-0.96065754,16.557312,73.80334,-6.587,-2.694,-42.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.5626374,-0.8110358,9.209297
581,-0.061416507,0.035174787,-0.5681343,884.47,Tue May 16 12:27:57 MDT 2017,0.61148435,-0.83723235,9.751694,-0.041076977,0.03332542,-0.96550804,16.37589,73.41685,-6.268,-2.694,-42.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.55006784,-0.80205756,9.183559
582,0.016037822,-0.1322214,-0.54638195,884.46,Tue May 16 12:28:00 MDT 2017,0.6040604,-0.83802885,9.752088,-0.04078482,0.03344437,-0.96511406,16.37589,73.41685,-6.266,-2.694,-42.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.62009823,-0.97025025,9.205706
583,-0.13553092,0.20302439,-0.4958086,884.44,Tue May 16 12:28:03 MDT 2017,0.5910278,-0.850656,9.751792,-0.04061494,0.03390941,-0.96286887,16.37589,73.39594,-6.57,-2.996,-42.721,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.45549688,-0.6476316,9.255983
584,-0.1618039,0.33752167,-0.51799965,884.47,Tue May 16 12:28:05 MDT 2017,0.58258486,-0.8211504,9.754829,-0.039952442,0.032402024,-0.9618318,16.383528,73.19231,-6.568,-2.996,-43.035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.42078096,-0.48362875,9.23683
585,-0.020766139,0.07707065,-0.5504894,884.43,Tue May 16 12:28:08 MDT 2017,0.60136,-0.87493837,9.749012,-0.041164674,0.035184212,-0.96459067,16.383528,73.19231,-6.582,-2.996,-43.035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.5805939,-0.7978677,9.198523
586,-0.019244552,0.07173836,-0.54595566,884.43,Tue May 16 12:28:11 MDT 2017,0.60103554,-0.8588322,9.750464,-0.0411319,0.034234356,-0.9634886,16.383528,73.27038,-6.593,-2.996,-42.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,336,0.581791,-0.7870938,9.204509
587,-0.03409064,-0.018864095,-0.55129623,884.46,Tue May 16 12:28:14 MDT 2017,0.6009179,-0.8526253,9.751017,-0.04095127,0.033961006,-0.96371245,16.555311,73.44391,-6.578,-2.996,-43.037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.56682724,-0.8714894,9.19972
588,0.021880686,-0.12590021,-0.5435295,884.41,Tue May 16 12:28:17 MDT 2017,0.60180885,-0.8449486,9.751629,-0.040987097,0.033592854,-0.9637807,16.499071,73.727104,-6.578,-2.996,-43.037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.62368953,-0.9708488,9.208099
589,-0.004884839,0.027271867,-0.54503155,884.42,Tue May 16 12:28:20 MDT 2017,0.6620932,-1.008296,9.732182,-0.044659387,0.04246433,-0.9718404,16.499071,73.80982,-6.588,-2.996,-43.037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.6572084,-0.98102415,9.18715
590,-0.085828304,0.133282,-0.5476599,884.39,Tue May 16 12:28:23 MDT 2017,0.5856179,-0.81503093,9.755161,-0.039460633,0.03268112,-0.966282,16.63357,73.12456,-6.256,-2.996,-43.037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.4997896,-0.6817489,9.207501
591,-0.04240346,0.04770577,-0.55416393,884.41,Tue May 16 12:28:26 MDT 2017,0.6188075,-0.86173433,9.749096,-0.041187473,0.03520115,-0.96992815,16.63357,73.12456,-6.253,-2.996,-43.038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.57640404,-0.81402856,9.194932
592,-0.03128761,0.042762876,-0.5411625,884.41,Tue May 16 12:28:28 MDT 2017,0.63103515,-0.93580014,9.741481,-0.04231669,0.03918286,-0.9719367,16.63357,73.12456,-6.269,-2.996,-42.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.59974754,-0.89303726,9.200318
593,-0.14412022,0.23054373,-0.55655193,884.41,Tue May 16 12:28:31 MDT 2017,0.61936927,-0.86141586,9.749089,-0.04127421,0.03508964,-0.9692102,16.63357,73.0029,-6.268,-2.996,-42.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.47524905,-0.63087213,9.192537
594,-0.025460005,-0.06670761,-0.5640993,884.38,Tue May 16 12:28:34 MDT 2017,0.61443365,-0.8119644,9.753644,-0.04041025,0.032721676,-0.9694297,16.678493,72.66409,-5.957,-2.679,-42.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.58897364,-0.878672,9.189545
595,-0.034179926,0.06809485,-0.5665064,884.41,Tue May 16 12:28:37 MDT 2017,0.68600136,-0.8809263,9.742883,-0.043850604,0.036502086,-0.9753742,16.659233,73.28807,-5.955,-2.679,-42.404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.65182143,-0.81283146,9.176376
596,-0.12452525,0.07536006,-0.5519352,884.36,Tue May 16 12:28:40 MDT 2017,0.5656569,-0.62722355,9.77021,-0.03670563,0.022584658,-0.95848644,16.659233,73.28807,-5.955,-2.679,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,337,0.44113165,-0.5518635,9.218275
597,0.044853747,-0.19411707,-0.5851879,884.37,Tue May 16 12:28:43 MDT 2017,0.6746039,-0.9455229,9.737622,-0.04408057,0.039699886,-0.9747435,16.659233,73.18936,-5.967,-2.377,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.7194576,-1.13964,9.152434
598,-0.17636707,0.3230948,-0.56272507,884.39,Tue May 16 12:28:46 MDT 2017,0.56662196,-0.67983085,9.766635,-0.037030187,0.025888117,-0.96389335,16.596605,73.57296,-5.647,-2.377,-43.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.39025488,-0.35673606,9.20391
599,-0.01946646,-0.046839178,-0.5739136,884.4,Tue May 16 12:28:49 MDT 2017,0.61502415,-0.8300372,9.752086,-0.04027525,0.034040987,-0.9720282,16.73906,73.048065,-5.673,-2.377,-42.706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5955577,-0.87687635,9.178172
600,-0.009685457,-0.11170769,-0.5815582,884.36,Tue May 16 12:28:52 MDT 2017,0.5896808,-0.7855194,9.757337,-0.039634146,0.030740155,-0.9633509,16.673561,73.4374,-5.975,-2.377,-42.407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.57999533,-0.8972271,9.175778
601,-0.0321427,0.058404565,-0.5737848,884.37,Tue May 16 12:28:55 MDT 2017,0.5899917,-0.80719113,9.7555485,-0.039728027,0.031986848,-0.96492594,16.56857,73.64722,-5.964,-2.377,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.557849,-0.74878657,9.181764
602,-0.020632684,0.072851956,-0.57424355,884.4,Tue May 16 12:28:58 MDT 2017,0.5928469,-0.8282226,9.7536125,-0.03999866,0.033193026,-0.9660874,16.549032,73.098404,-5.955,-2.377,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5722142,-0.7553706,9.179369
603,-0.04730153,0.07904619,-0.5767765,884.37,Tue May 16 12:29:00 MDT 2017,0.6003621,-0.84219795,9.751956,-0.040371884,0.034010552,-0.9671329,16.653635,73.098404,-5.95,-2.377,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5530606,-0.76315176,9.1751795
604,-0.04955387,0.1268028,-0.5641022,884.35,Tue May 16 12:29:03 MDT 2017,0.58824927,-0.8097488,9.755443,-0.03966722,0.032230955,-0.96515167,16.795452,73.098404,-5.952,-2.377,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5386954,-0.682946,9.19134
605,0.03273672,-0.037249863,-0.5798187,884.38,Tue May 16 12:29:06 MDT 2017,0.6017267,-0.7905454,9.756195,-0.04063218,0.03034988,-0.9601701,16.795452,73.33523,-6.26,-2.377,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.6344634,-0.82779527,9.176376
606,-0.06088209,0.046780825,-0.57058144,884.41,Tue May 16 12:29:09 MDT 2017,0.5947891,-0.78419495,9.7571335,-0.03995263,0.030506834,-0.9627652,16.795452,73.33523,-6.246,-2.684,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.533907,-0.7374141,9.186552
607,-0.033851504,0.10771412,-0.58248425,884.38,Tue May 16 12:29:12 MDT 2017,0.57553965,-0.7541486,9.760656,-0.03882949,0.028927831,-0.96005887,16.75978,73.33523,-6.248,-2.684,-42.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.54168814,-0.6464345,9.178172
608,-0.032455206,0.017317832,-0.58085346,884.36,Tue May 16 12:29:15 MDT 2017,0.59808534,-0.802616,9.755434,-0.040244713,0.031487044,-0.9634422,16.75978,73.33523,-6.256,-2.684,-42.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.56563014,-0.78529817,9.174581
609,-0.016688645,0.019508421,-0.5619135,884.31,Tue May 16 12:29:18 MDT 2017,0.61104923,-0.8191718,9.753254,-0.040876426,0.032486532,-0.96522045,16.67224,73.33523,-6.248,-2.684,-42.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5943606,-0.79966336,9.19134
610,-0.0656212,0.1928612,-0.5502262,884.4,Tue May 16 12:29:21 MDT 2017,0.6516021,-0.9518231,9.738574,-0.04420378,0.038925886,-0.9677413,16.691769,73.183975,-6.245,-2.684,-42.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5859809,-0.7589619,9.188348
611,0.058306515,-0.37387472,-0.5455694,884.39,Tue May 16 12:29:24 MDT 2017,0.5899236,-0.8082624,9.755465,-0.04050436,0.03116668,-0.9585452,16.691769,73.183975,-6.239,-2.684,-42.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.64823014,-1.1821371,9.209895
612,-0.029539883,-0.011415422,-0.5633211,884.35,Tue May 16 12:29:27 MDT 2017,0.5586585,-0.7032538,9.765435,-0.038124457,0.02552671,-0.9513788,16.691769,73.183975,-6.553,-2.684,-42.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5291186,-0.7146692,9.202114
613,0.058353364,-0.15473455,-0.58463097,884.38,Tue May 16 12:29:30 MDT 2017,0.6132202,-0.86639243,9.749037,-0.04132887,0.03503333,-0.9669268,16.635777,73.47183,-6.24,-2.684,-42.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.6715736,-1.021127,9.164406
614,-0.12025446,0.29941756,-0.54631615,884.42,Tue May 16 12:29:33 MDT 2017,0.6278252,-0.9278955,9.742445,-0.042478714,0.03830091,-0.96931213,16.635777,73.318214,-6.256,-2.684,-42.767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.50757074,-0.62847793,9.196129
615,-0.0768531,0.104846954,-0.5557232,884.39,Tue May 16 12:29:35 MDT 2017,0.57125574,-0.8428596,9.753648,-0.039812144,0.033468645,-0.96065307,16.846592,73.03775,-6.571,-2.986,-42.767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.49440265,-0.7380127,9.197925
616,-0.13384789,0.05365926,-0.5919924,884.39,Tue May 16 12:29:38 MDT 2017,0.57019114,-0.774314,9.759391,-0.038491655,0.030441066,-0.9636007,16.846592,73.03876,-6.275,-2.986,-43.077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.43634325,-0.7206547,9.167398
617,-0.027779281,-0.017058969,-0.575284,884.41,Tue May 16 12:29:41 MDT 2017,0.5880225,-0.7754218,9.7582445,-0.03986189,0.029712025,-0.9594841,16.846592,73.03876,-6.593,-2.986,-42.761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,338,0.5602432,-0.79248077,9.1829605
618,0.05849749,-0.097278595,-0.5540905,884.36,Tue May 16 12:29:44 MDT 2017,0.61008334,-0.8274818,9.752613,-0.0412155,0.03245808,-0.96283084,16.736595,72.885605,-6.593,-2.986,-42.761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.66858083,-0.9247604,9.198523
619,-0.036684632,-0.09918159,-0.56649685,884.36,Tue May 16 12:29:47 MDT 2017,0.6023148,-0.84892225,9.751253,-0.040447295,0.034500577,-0.96806604,16.736595,72.308235,-6.283,-2.986,-43.066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.56563014,-0.94810385,9.184756
620,0.03219962,-0.07277596,-0.56896305,884.39,Tue May 16 12:29:50 MDT 2017,0.5962783,-0.85916704,9.750727,-0.040320177,0.03499822,-0.96778363,16.862894,72.308235,-6.275,-2.986,-43.061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.62847793,-0.931943,9.181764
621,-0.062070787,0.033604622,-0.55453205,884.35,Tue May 16 12:29:53 MDT 2017,0.5875981,-0.83147234,9.753654,-0.03914481,0.034215853,-0.97086376,16.840302,72.568756,-5.975,-2.986,-43.061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.5255273,-0.7978677,9.199121
622,-0.0015049577,-0.13529938,-0.5626459,884.34,Tue May 16 12:29:56 MDT 2017,0.595267,-0.83614796,9.7527895,-0.04012791,0.033708207,-0.9666676,16.85819,72.69387,-6.278,-2.986,-42.741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.59376204,-0.97144735,9.190144
623,-0.04262793,0.12193483,-0.5409212,884.36,Tue May 16 12:29:59 MDT 2017,0.6268132,-0.9096272,9.744232,-0.04158658,0.038054038,-0.9729658,16.85819,72.642,-5.966,-2.68,-42.741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.58418524,-0.78769237,9.203311
624,-0.020990252,-0.037142217,-0.5851259,884.44,Tue May 16 12:30:02 MDT 2017,0.5890146,-0.76371825,9.759109,-0.039331276,0.029647257,-0.9630878,16.85819,72.542534,-5.966,-2.371,-42.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.56802434,-0.80086046,9.173983
625,-0.044665575,0.10139418,-0.57346535,884.37,Tue May 16 12:30:05 MDT 2017,0.61209136,-0.8304286,9.752236,-0.040090203,0.034208667,-0.97266024,16.85819,72.542534,-5.625,-2.371,-42.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.5674258,-0.7290344,9.178771
626,0.022381902,-0.041698575,-0.5629015,884.34,Tue May 16 12:30:08 MDT 2017,0.62584823,-0.8387691,9.75065,-0.040596776,0.034634426,-0.9738066,16.925539,72.116615,-5.615,-2.371,-42.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.64823014,-0.88046765,9.187749
627,-0.052238226,-0.043508828,-0.55637836,884.33,Tue May 16 12:30:11 MDT 2017,0.63223356,-0.84713423,9.749515,-0.040910676,0.035257194,-0.9746113,16.925539,72.116615,-5.609,-2.371,-42.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,339,0.57999533,-0.89064306,9.193136
628,0.004089713,-0.16129506,-0.5937557,884.35,Tue May 16 12:30:14 MDT 2017,0.6255853,-0.8281088,9.751577,-0.040535063,0.0341103,-0.9736915,16.833927,72.41144,-5.603,-2.365,-42.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.62967503,-0.98940384,9.157822
629,-0.058532894,0.21816355,-0.5869179,884.35,Tue May 16 12:30:17 MDT 2017,0.5912428,-0.77720964,9.757908,-0.0392165,0.03079972,-0.9665414,17.029415,72.44115,-5.598,-2.061,-42.434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.5327099,-0.5590461,9.17099
630,0.016115665,0.21139467,-0.62675,884.33,Tue May 16 12:30:20 MDT 2017,0.61355937,-0.8703987,9.748658,-0.040712416,0.036050446,-0.97160184,16.915953,72.57367,-5.622,-2.061,-42.739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.62967503,-0.65900403,9.121908
631,-0.081481695,-0.010896802,-0.5606394,884.35,Tue May 16 12:30:23 MDT 2017,0.5836655,-0.81151146,9.755571,-0.039231315,0.03269001,-0.96691054,16.915953,72.57367,-5.624,-2.061,-42.437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.5021838,-0.82240826,9.194932
632,-0.017580688,0.15425664,-0.57912445,884.37,Tue May 16 12:30:26 MDT 2017,0.6047587,-0.83959687,9.751909,-0.04021786,0.03422957,-0.9698379,16.941185,72.57367,-5.633,-2.061,-42.749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.587178,-0.6853402,9.172785
633,0.010231733,-0.083179235,-0.57324696,884.38,Tue May 16 12:30:29 MDT 2017,0.6122607,-0.8739029,9.748426,-0.040361732,0.036545943,-0.97375536,16.913227,72.57367,-5.621,-2.365,-42.749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.62249243,-0.95708215,9.1751795
634,-0.07242817,0.22562295,-0.5699129,884.37,Tue May 16 12:30:32 MDT 2017,0.5596482,-0.82477194,9.755866,-0.038579047,0.03317731,-0.9641206,16.8871,72.32501,-5.923,-2.365,-42.749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.48722005,-0.599149,9.185953
635,0.04200411,-0.20419866,-0.5910387,884.36,Tue May 16 12:30:35 MDT 2017,0.5894666,-0.8510458,9.751853,-0.040022124,0.034526914,-0.9667076,16.8871,72.20394,-5.917,-2.365,-42.443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.6314707,-1.0552444,9.160814
636,0.049438357,-0.09599072,-0.5869789,884.35,Tue May 16 12:30:38 MDT 2017,0.6017845,-0.80542624,9.754975,-0.04006845,0.032077327,-0.96664035,16.8871,72.20394,-5.903,-2.365,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.6512229,-0.90141696,9.167996
637,-0.061840594,0.07162541,-0.55675125,884.44,Tue May 16 12:30:41 MDT 2017,0.61430264,-0.84914243,9.750485,-0.04155163,0.03375327,-0.9644902,16.8871,72.07241,-6.196,-2.365,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58,340,0.55246204,-0.777517,9.193734
638,-0.044956803,0.024781406,-0.55632114,884.35,Tue May 16 12:30:44 MDT 2017,0.62495214,-0.8531752,9.749457,-0.041376434,0.03471114,-0.969913,16.8871,72.07241,-5.903,-2.365,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.57999533,-0.8283938,9.193136
639,-0.056809068,0.014252245,-0.56288624,884.36,Tue May 16 12:30:48 MDT 2017,0.64159286,-0.93302715,9.741058,-0.042938743,0.038752854,-0.9711561,16.8871,72.07241,-6.211,-2.673,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.5847838,-0.9187749,9.178172
640,-0.05152136,0.19941503,-0.55609417,884.39,Tue May 16 12:30:51 MDT 2017,0.6255312,-0.9398219,9.741449,-0.042362973,0.039117966,-0.9701084,16.829355,72.19659,-6.23,-2.673,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.57400984,-0.7404069,9.185355
641,-0.05075568,0.083612144,-0.55343056,884.38,Tue May 16 12:30:54 MDT 2017,0.6038163,-0.86711466,9.749559,-0.040955454,0.03512211,-0.96668816,16.848835,72.19659,-6.221,-2.673,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.5530606,-0.7835025,9.196129
642,-0.0730418,0.046820223,-0.5533762,884.39,Tue May 16 12:30:57 MDT 2017,0.60395604,-0.8333155,9.752498,-0.040645566,0.033306632,-0.9656748,16.828188,72.84575,-6.21,-2.673,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.53091425,-0.78649527,9.199121
643,-0.02062726,0.061138272,-0.56722736,884.29,Tue May 16 12:31:00 MDT 2017,0.60301685,-0.8117205,9.754377,-0.04103542,0.031375393,-0.95989424,16.828188,72.80548,-6.527,-2.673,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.5823896,-0.7505822,9.18715
644,-0.036798894,0.04318565,-0.55351067,884.4,Tue May 16 12:31:03 MDT 2017,0.607816,-0.8147172,9.753829,-0.04067763,0.03227115,-0.96517813,16.953775,72.80548,-6.217,-2.673,-42.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.5710171,-0.7715315,9.200318
645,-0.043858767,0.02081114,-0.55891895,884.38,Tue May 16 12:31:06 MDT 2017,0.6094889,-0.85519046,9.750259,-0.042356465,0.03283124,-0.95627797,16.86872,72.14633,-6.822,-2.673,-42.121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.56563014,-0.8343793,9.19134
646,-0.084392965,0.062346816,-0.5601368,884.39,Tue May 16 12:31:09 MDT 2017,0.6236869,-0.84465224,9.75028,-0.042826157,0.032225408,-0.9569395,16.86872,72.413765,-6.811,-2.673,-42.121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.53929394,-0.7823054,9.190144
647,-0.01108247,0.08723301,-0.55490875,884.38,Tue May 16 12:31:12 MDT 2017,0.58688796,-0.8204573,9.754629,-0.041087497,0.031074028,-0.95336205,16.912016,72.413765,-6.816,-2.673,-42.121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.5758055,-0.7332243,9.19972
648,-0.066604614,0.07125169,-0.5469885,884.39,Tue May 16 12:31:15 MDT 2017,0.57297826,-0.82482666,9.755088,-0.040195808,0.03178801,-0.95570457,16.727148,72.645256,-6.82,-2.976,-42.121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.50637364,-0.75357497,9.208099
649,-0.026074767,0.01175487,-0.56773376,884.42,Tue May 16 12:31:18 MDT 2017,0.58272666,-0.8203965,9.754884,-0.04054848,0.03160584,-0.95660967,16.727148,72.585365,-6.832,-2.976,-42.103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.5566519,-0.8086416,9.18715
650,-0.011821926,-0.030878484,-0.5525837,884.35,Tue May 16 12:31:21 MDT 2017,0.60318977,-0.8220559,9.753501,-0.04144966,0.031505495,-0.95758194,16.779306,73.074646,-6.857,-2.976,-42.413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57,341,0.59136784,-0.85293436,9.200917
