n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
10,1.5083822,-0.68030655,-0.346591,871.26,Wed May 17 20:05:35 MDT 2017,-2.8192077,-0.85617244,9.353578,0.0783891,0.12759437,-0.7407993,21.697353,60.948467,-11.968,1.469,-52.212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,253,-1.3108255,-1.536479,9.006987
11,2.0103877,-0.8614727,0.39218712,871.29,Wed May 17 20:05:36 MDT 2017,-2.4814467,0.02050934,9.487486,0.07469137,0.1007012,-0.5754147,21.825352,64.54304,-12.692,8.749,-52.223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,253,-0.47105917,-0.84096336,9.879673
12,1.6128156,-1.8190527,0.042672157,871.24,Wed May 17 20:05:37 MDT 2017,-2.5262036,3.0532637,8.9703,0.1878315,0.07878218,-0.25732657,21.825352,64.54304,5.056,9.437,-51.531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,253,-0.91338795,1.234211,9.012972
13,-0.9316197,0.7736623,0.30083275,871.25,Wed May 17 20:05:38 MDT 2017,-0.7293578,2.3244348,9.499233,0.10986098,0.06605843,0.15808134,21.952433,64.54304,6.663,13.633,-49.989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,253,-1.6609775,3.098097,9.800066
14,-0.39602876,-0.48040032,0.5307121,871.21,Wed May 17 20:05:39 MDT 2017,-2.567993,2.930267,8.999408,0.13446653,0.15022953,0.11151636,21.952433,64.54304,20.442,12.501,-50.495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,253,-2.9640217,2.4498668,9.53012
15,-0.4151137,-0.12015319,0.6398039,871.24,Wed May 17 20:05:40 MDT 2017,-0.94598997,1.292115,9.675015,0.06409644,0.053558826,0.093116365,21.952433,64.54304,10.006,19.923,-51.463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-1.3611037,1.1719618,10.314819
16,-0.36188346,-0.2173016,-0.32497406,871.2,Wed May 17 20:05:42 MDT 2017,-0.28814232,1.2420199,9.7234125,0.06311318,0.017790884,0.04506346,21.907694,64.54304,3.532,20.581,-51.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.6500258,1.0247183,9.398438
17,-0.022099972,0.18247342,0.21076012,871.18,Wed May 17 20:05:43 MDT 2017,-0.49564612,0.7740102,9.763484,0.038750548,0.02624455,0.027650744,21.907694,64.54304,4.052,21.591,-51.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.5177461,0.9564836,9.974244
18,0.15967557,-0.15457797,-0.4314785,871.2,Wed May 17 20:05:44 MDT 2017,-0.56788695,0.76210666,9.760486,0.038387764,0.029874822,0.02290047,21.907694,65.69478,4.078,22.28,-51.045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.40821138,0.6075287,9.329007
19,0.71929014,0.38163614,-0.5140934,871.23,Wed May 17 20:05:45 MDT 2017,-0.30808598,0.58322716,9.784442,0.028692756,0.018052792,0.06756258,21.907694,65.69478,6.587,21.932,-51.045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,0.41120413,0.9648633,9.270349
20,0.7400636,1.862932,-0.08111286,871.2,Wed May 17 20:05:46 MDT 2017,-1.165633,0.3942018,9.729147,0.030178042,0.055092674,-0.1677243,21.907694,65.69478,-3.347,24.284,-51.847,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.42556936,2.2571337,9.648034
21,-1.2778547,-1.967915,0.38808632,871.23,Wed May 17 20:05:47 MDT 2017,-0.3561879,2.2121236,9.547253,0.10842641,-0.042462047,-0.46949604,21.907694,65.69478,-16.189,2.348,-53.369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-1.6340426,0.24420857,9.935339
22,1.8819666,0.54269075,-1.4179363,871.17,Wed May 17 20:05:49 MDT 2017,-6.444118,4.7089906,5.69817,0.3402024,0.28644332,-0.20706137,21.907694,65.69478,34.078,-7.241,-43.103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-4.5621514,5.2516813,4.280234
23,1.791863,-0.66805744,-1.647254,871.26,Wed May 17 20:05:50 MDT 2017,-4.5577645,4.696302,7.3035555,0.2966646,0.2698096,-0.06780311,22.130964,69.0479,-2.716,11.199,-52.552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-2.7659016,4.0282445,5.6563015
24,2.2711878,-2.3865762,2.1435661,871.27,Wed May 17 20:05:51 MDT 2017,-3.1223264,1.308587,9.2037525,0.11571049,0.1305176,-0.31449503,22.130964,69.0479,-0.221,12.872,-52.067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.8511387,-1.0779893,11.347319
25,1.513064,-0.039918035,0.39374256,871.23,Wed May 17 20:05:52 MDT 2017,-0.89356434,0.3362005,9.760067,0.038522806,0.028643116,-0.52357113,22.130964,69.0479,-17.28,9.556,-51.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,0.6194997,0.29628247,10.15381
26,0.3480125,-0.6937413,2.955968,871.22,Wed May 17 20:05:53 MDT 2017,-0.86635715,0.2753546,9.764425,0.044865448,0.008698741,-0.8348007,21.74812,69.0479,-14.082,-10.847,-50.828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.51834464,-0.41838676,12.720393
27,0.0155040175,0.9205609,-0.7159357,871.24,Wed May 17 20:05:54 MDT 2017,-0.25193143,0.67158324,9.780383,0.01935036,-0.028849427,-0.97176886,21.74812,69.0479,-2.735,-22.57,-47.109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.23642741,1.5921441,9.064447
28,-0.46057734,0.6905948,-0.5508528,871.21,Wed May 17 20:05:56 MDT 2017,0.788583,0.654348,9.752967,0.05559053,-0.003309434,0.76854074,21.42721,65.30551,7.908,-0.047,-47.349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,0.32800564,1.3449428,9.202114
29,0.6294513,0.14599283,0.9923897,871.21,Wed May 17 20:05:57 MDT 2017,1.7132752,-0.013114626,9.655823,0.058695767,-0.061341636,0.6517742,21.42721,65.30551,7.46,7.456,-52.046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,2.3427265,0.1328782,10.648212
30,0.60375535,-0.6234945,0.9111471,871.23,Wed May 17 20:05:58 MDT 2017,1.7264014,0.37808886,9.646086,0.023881521,-0.0893533,0.05622633,21.42721,65.30551,-10.867,13.455,-76.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,2.3301568,-0.24540567,10.557233
31,-0.14039074,0.23277342,-0.43512917,871.23,Wed May 17 20:05:59 MDT 2017,0.28045154,0.8194783,9.768326,0.040893007,-0.012230203,0.009597863,21.081932,61.87223,-1.393,6.381,-86.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,0.1400608,1.0522517,9.333197
32,-1.0272224,0.21115837,-0.55782413,871.29,Wed May 17 20:06:00 MDT 2017,0.2616765,0.37841383,9.795852,0.015438879,-0.016928649,-0.2265037,21.081932,61.87223,-8.67,9.77,-82.267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.76554596,0.5895722,9.238028
33,0.29244024,-0.2143243,0.39437294,871.25,Wed May 17 20:06:01 MDT 2017,-0.49295464,-0.044249475,9.794152,0.009907267,0.022356205,-0.40433064,19.256632,61.13609,-6.971,10.588,-81.643,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.20051439,-0.25857377,10.188525
34,0.25901735,0.38100168,-0.37926006,871.23,Wed May 17 20:06:03 MDT 2017,-0.57505196,-0.36184806,9.783086,-0.0045099985,0.034347776,-0.4210038,19.256632,61.13609,-6.036,12.004,-81.335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.31603462,0.019153614,9.403826
35,0.24812815,0.5306649,-0.3343382,871.27,Wed May 17 20:06:04 MDT 2017,-0.63718593,-0.4019766,9.777668,-0.004341655,0.038192406,-0.4384101,19.256632,61.13609,-6.036,12.213,-81.335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.3890578,0.12868834,9.44333
36,0.21289653,0.4641378,-0.42254353,871.23,Wed May 17 20:06:05 MDT 2017,-0.64385283,-0.42882332,9.776091,-0.0049825027,0.039067842,-0.44441622,16.396986,54.40137,-6.036,12.355,-81.335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.4309563,0.035314474,9.353547
37,0.21689206,0.46218804,-0.44477844,871.19,Wed May 17 20:06:06 MDT 2017,-0.6436585,-0.36821562,9.778574,-0.0028549843,0.037794318,-0.4333551,16.396986,54.40137,-6.044,12.199,-81.318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.42676646,0.093972415,9.333796
38,0.14628834,0.4613768,-0.46474838,871.22,Wed May 17 20:06:07 MDT 2017,-0.6323113,-0.33268845,9.780587,-0.0020643964,0.03648902,-0.41925943,14.164201,50.61128,-6.044,12.12,-81.318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.48602295,0.12868834,9.315839
39,0.21299943,0.14340474,-0.21263885,871.24,Wed May 17 20:06:09 MDT 2017,-0.61342967,-0.2792757,9.783461,-1.2207031E-4,0.034288723,-0.40695322,14.164201,50.61128,-6.044,12.739,-81.622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.40043023,-0.13587095,9.570822
40,0.13562277,0.3501832,-0.32185936,871.22,Wed May 17 20:06:10 MDT 2017,-0.5917182,-0.22748037,9.786139,0.0012448778,0.032286156,-0.3948539,12.133191,49.271057,-6.044,12.393,-81.622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,262,-0.45609543,0.12270284,9.464279
41,0.14829841,0.0760859,-0.15743351,871.2,Wed May 17 20:06:11 MDT 2017,-0.5565098,-0.17364962,9.789307,0.0025952505,0.029701993,-0.3864198,12.133191,49.271057,-6.344,12.139,-81.622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.40821138,-0.09756372,9.631873
42,0.17338699,0.3257765,-0.4472742,871.21,Wed May 17 20:06:12 MDT 2017,-0.53251725,-0.13543746,9.7912445,0.003354158,0.027966892,-0.3714266,12.133191,49.271057,-6.344,12.052,-81.622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.35913026,0.19033903,9.34397
43,0.07654351,-0.11187946,0.04188633,871.18,Wed May 17 20:06:13 MDT 2017,-0.50450706,-0.1227523,9.792895,0.0038986132,0.026109353,-0.3624474,10.569258,49.271057,-6.042,12.135,-81.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.42796355,-0.23463176,9.834782
44,0.081532925,0.18734576,-0.48273468,871.16,Wed May 17 20:06:15 MDT 2017,-0.4801675,-0.09935885,9.794384,0.003957413,0.024619194,-0.3550769,10.569258,49.271057,-6.068,12.272,-81.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.39863458,0.08798691,9.311649
45,0.11204627,0.059703402,-0.24126339,871.2,Wed May 17 20:06:16 MDT 2017,-0.45262146,-0.07347006,9.795924,0.004196805,0.023113554,-0.340615,9.010808,51.983147,-6.083,12.06,-81.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.3405752,-0.013766659,9.554661
46,0.026588678,-0.056665123,-0.14435005,871.18,Wed May 17 20:06:17 MDT 2017,-0.43719426,-0.079804376,9.796575,0.004196805,0.022175845,-0.34280148,9.010808,51.983147,-6.387,12.608,-81.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.41060558,-0.1364695,9.652225
47,-0.0061821938,0.2786898,-0.67593384,871.19,Wed May 17 20:06:18 MDT 2017,-0.4259712,-0.054233402,9.797244,0.0044501284,0.021594027,-0.33713397,7.091886,54.34848,-6.387,12.628,-81.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.4321534,0.22445641,9.12131
48,0.064374685,-0.17506553,-0.08867264,871.21,Wed May 17 20:06:20 MDT 2017,-0.41213247,-0.06674884,9.797759,0.0038756123,0.021039343,-0.33446738,7.091886,54.34848,-6.387,12.864,-81.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.3477578,-0.24181437,9.709086
49,-0.09343034,0.008802459,-0.19878197,871.25,Wed May 17 20:06:21 MDT 2017,-0.409352,-0.08481836,9.797735,0.0042689717,0.02082614,-0.3770008,7.091886,54.34848,-7.847,11.95,-80.992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.50278234,-0.076015905,9.598953
50,0.26217902,-0.021597996,-0.19704914,871.24,Wed May 17 20:06:22 MDT 2017,-0.42378765,-0.075367175,9.797199,0.010336407,0.019371908,-0.6146766,5.8011584,54.34848,-19.763,6.318,-80.009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.16160862,-0.09696517,9.60015
51,0.06959528,-0.3495558,0.2560873,870.62,Wed May 17 20:06:23 MDT 2017,-0.39819947,-0.12509467,9.797764,0.008254878,0.019533157,-0.6240707,5.8011584,54.34848,-20.068,5.693,-80.024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.3286042,-0.47465047,10.053851
52,-0.097569436,-0.070228145,0.20704746,870.77,Wed May 17 20:06:25 MDT 2017,-0.40700856,-0.14525001,9.797124,0.0073910523,0.020673536,-0.6297258,5.052274,57.359867,-19.763,6.173,-80.024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.504578,-0.21547815,10.004171
53,-0.060855985,-0.13792242,0.101878166,870.78,Wed May 17 20:06:26 MDT 2017,-0.41199884,-0.1793093,9.7963505,0.0066491915,0.02180348,-0.6329859,5.052274,57.359867,-20.085,6.593,-79.719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.47285482,-0.3172317,9.898229
54,-0.08332133,0.29825044,-0.582921,870.84,Wed May 17 20:06:27 MDT 2017,-0.4170668,-0.12287517,9.797007,0.008038124,0.020859385,-0.62688446,5.052274,55.897247,-20.077,6.3,-79.719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.50038815,0.17537527,9.214086
55,0.050732017,-0.21007496,0.044219017,870.87,Wed May 17 20:06:28 MDT 2017,-0.40507388,-0.102368355,9.797746,0.008833033,0.019477006,-0.6225619,5.052274,55.897247,-20.077,5.996,-79.719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.35434186,-0.31244332,9.841965
56,-0.064798504,-0.04919523,-0.26816082,870.88,Wed May 17 20:06:30 MDT 2017,-0.39309257,-0.14593221,9.797682,0.0071126255,0.02004891,-0.62495357,5.052274,55.897247,-19.76,6.793,-79.719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.45789108,-0.19512744,9.529521
57,0.010190606,-0.035157494,-0.25679874,870.89,Wed May 17 20:06:31 MDT 2017,-0.38967156,-0.1096917,9.798291,0.007946768,0.0189889,-0.61891794,5.07648,55.897247,-19.76,6.507,-79.719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.37948096,-0.1448492,9.541492
58,0.029296666,-0.06679869,-0.2578888,871.02,Wed May 17 20:06:33 MDT 2017,-0.38543418,-0.13192005,9.798184,0.0069633597,0.019558696,-0.6209586,5.07648,55.897247,-20.08,6.831,-79.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.3561375,-0.19871874,9.540296
59,-0.060122877,0.022236675,-0.2981949,871.08,Wed May 17 20:06:34 MDT 2017,-0.38759285,-0.15331922,9.797789,0.006321781,0.020169325,-0.61891246,4.563358,52.33013,-20.08,6.375,-79.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.44771573,-0.13108255,9.499594
60,-0.055553317,0.26081443,-0.579875,871.13,Wed May 17 20:06:35 MDT 2017,-0.3897682,-0.16265216,9.797551,0.0057683876,0.020707026,-0.62255144,4.563358,52.33013,-20.08,6.46,-79.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.44532153,0.09816227,9.217676
61,-0.06881577,0.0101034045,-0.1515007,871.19,Wed May 17 20:06:36 MDT 2017,-0.38608256,-0.19325984,9.797141,0.00467228,0.021498589,-0.62522376,3.6870027,47.45015,-20.08,6.846,-79.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.45489833,-0.18315643,9.64564
62,-0.071229696,0.0042025745,-0.3049822,871.15,Wed May 17 20:06:38 MDT 2017,-0.39444253,-0.19394305,9.796795,0.004943471,0.021910856,-0.62491345,3.6870027,47.45015,-20.08,6.768,-79.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.46567222,-0.18974048,9.491813
63,-0.044100195,0.07588873,-0.35904312,871.2,Wed May 17 20:06:39 MDT 2017,-0.39763,-0.17704375,9.796987,0.005553864,0.021531487,-0.6223281,3.4072175,42.349136,-20.08,6.767,-79.092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,243,-0.4417302,-0.10115502,9.437943
64,-0.0047845244,-0.08826263,2.0217896E-4,871.21,Wed May 17 20:06:40 MDT 2017,-0.40103266,-0.17569812,9.796871,0.005724304,0.021534601,-0.61891514,3.4072175,42.349136,-20.384,6.869,-79.092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.40581718,-0.26396075,9.797073
65,-0.036415458,-0.013682231,-0.09912491,871.25,Wed May 17 20:06:42 MDT 2017,-0.4059133,-0.19820462,9.796241,0.0049944515,0.022447664,-0.62605673,2.800382,37.577602,-20.384,6.82,-79.092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.44232875,-0.21188685,9.697116
66,0.0048734844,0.23061916,-0.52236366,871.2,Wed May 17 20:06:43 MDT 2017,-0.4394211,-0.18213658,9.795107,0.0063897716,0.02350543,-0.62174433,2.800382,37.577602,-20.384,6.901,-79.092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.4345476,0.048482586,9.272743
67,0.0440574,-0.02794303,-0.32465267,871.25,Wed May 17 20:06:44 MDT 2017,-0.45346588,-0.18992932,9.794319,0.006897783,0.024066433,-0.6212129,2.800382,37.577602,-20.384,7.13,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.40940848,-0.21787235,9.4696665
68,-0.010407865,0.3013426,-0.85790443,871.18,Wed May 17 20:06:46 MDT 2017,-0.43371654,-0.13973399,9.796058,0.0075742635,0.022009246,-0.6139475,2.117806,34.189568,-20.384,7.453,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.4441244,0.16160862,8.938153
69,0.04443732,-0.2563027,-0.020939827,871.26,Wed May 17 20:06:47 MDT 2017,-0.40895453,-0.18004052,9.796465,0.006130312,0.021792201,-0.61800605,2.117806,34.189568,-20.384,6.933,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.3645172,-0.43634325,9.775525
70,-0.02411437,0.2872221,-0.725873,871.23,Wed May 17 20:06:48 MDT 2017,-0.40444773,-0.16571634,9.796905,0.0056549,0.021658452,-0.6152779,1.6171016,30.489565,-20.384,7.331,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.4285621,0.12150574,9.071032
71,0.11857927,-0.28037554,0.075725555,871.25,Wed May 17 20:06:50 MDT 2017,-0.40229216,-0.17871264,9.796765,0.0057554566,0.021694543,-0.6210076,1.6171016,30.489565,-20.384,7.487,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.2837129,-0.45908818,9.872491
72,0.038173527,0.14742988,-0.4189005,871.22,Wed May 17 20:06:51 MDT 2017,-0.38892406,-0.19531392,9.7969885,0.0042251144,0.02192989,-0.6190908,0.9223027,28.09029,-20.384,7.333,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.35075054,-0.047884032,9.378088
73,-0.014437407,-0.23501022,0.12569618,871.23,Wed May 17 20:06:52 MDT 2017,-0.37581748,-0.21569826,9.797072,0.0036376135,0.021663956,-0.6224649,0.9223027,28.09029,-20.689,7.148,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.39025488,-0.45070848,9.922769
74,-0.07273111,0.24694385,-0.55482864,871.18,Wed May 17 20:06:54 MDT 2017,-0.37678027,-0.21522067,9.797046,0.0032480797,0.021936683,-0.6233935,0.32027417,25.795397,-20.385,7.546,-79.403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.44951138,0.03172317,9.242217
75,-0.039592594,0.09976138,-0.47551155,871.2,Wed May 17 20:06:55 MDT 2017,-0.37879416,-0.22545697,9.796738,0.003145532,0.022151642,-0.6238282,0.32027417,25.795397,-20.686,6.819,-79.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.41838676,-0.12569559,9.321226
76,0.025652707,0.23150766,-0.66797924,871.29,Wed May 17 20:06:56 MDT 2017,-0.37640324,-0.21474825,9.7970705,0.0030712269,0.02199875,-0.6222677,-0.6006875,24.670443,-20.365,7.109,-79.718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.35075054,0.016759412,9.129091
77,0.08347976,-0.09665157,-0.15871906,871.22,Wed May 17 20:06:57 MDT 2017,-0.37676948,-0.2092077,9.797176,0.003378504,0.021865243,-0.62207025,-0.6006875,24.670443,-20.677,7.481,-79.409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,216,-0.29328972,-0.30585927,9.638457
