n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
99,-0.01740478,-0.0048977174,-0.44595432,873.29,Wed May 17 22:47:11 MDT 2017,0.14788878,-0.030416757,9.805488,-0.0076797656,-8.097229E-4,-0.95399773,12.24529,84.948685,-11.598,-15.432,-48.266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.130484,-0.035314474,9.359533
100,-0.010306627,-0.009263959,-0.502738,873.34,Wed May 17 22:47:12 MDT 2017,0.15216307,-0.03443022,9.8054085,-0.0079430165,-6.9053395E-4,-0.9528264,12.24529,84.948685,-11.598,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.14185645,-0.04369418,9.3026705
101,0.10835868,-0.13147338,-0.22301579,873.33,Wed May 17 22:47:14 MDT 2017,0.16278467,-0.042106245,9.805209,-0.008635989,-4.0486144E-4,-0.9533844,12.24529,84.948685,-11.598,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.27114335,-0.17357962,9.582193
102,0.026886329,-0.0410064,-0.47259235,873.33,Wed May 17 22:47:15 MDT 2017,0.16524836,-0.036206603,9.805191,-0.008565823,-8.097229E-4,-0.95324284,12.24529,84.98197,-11.598,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.1921347,-0.077213004,9.332599
103,-0.0032197833,0.004568614,-0.4626007,873.33,Wed May 17 22:47:17 MDT 2017,0.15225884,-0.04287584,9.805374,-0.008054791,-2.4414062E-4,-0.9528236,12.24529,84.98197,-11.607,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.14903906,-0.038307227,9.342773
104,-0.05077236,-0.03643663,-0.50880146,873.33,Wed May 17 22:47:18 MDT 2017,0.14713898,-0.03419232,9.805487,-0.007666171,-5.9802E-4,-0.9525735,11.917437,85.69759,-11.607,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.09636662,-0.07062895,9.296685
105,0.0065839738,0.04327838,-0.46698666,873.35,Wed May 17 22:47:19 MDT 2017,0.14245509,-0.02951172,9.805571,-0.0073384466,-7.7204045E-4,-0.9522914,11.917437,85.69759,-11.607,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.14903906,0.013766659,9.338584
106,0.0036997795,-0.062699094,-0.4866848,873.34,Wed May 17 22:47:21 MDT 2017,0.14593783,-0.030674769,9.805516,-0.0075367917,-7.7204045E-4,-0.9524343,12.132545,85.32376,-11.607,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.14963761,-0.093373865,9.318831
107,0.02358675,-0.017816374,-0.432868,873.33,Wed May 17 22:47:22 MDT 2017,0.14400737,-0.021687953,9.805569,-0.0073242188,-0.0012567908,-0.9521674,12.132545,85.32376,-11.607,-15.132,-48.255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,0.16759412,-0.039504327,9.372701
108,-0.31134713,-0.4200772,-0.4103794,873.31,Wed May 17 22:47:24 MDT 2017,0.12998635,-0.9368366,9.760934,-0.020664886,0.044413466,-0.9512455,12.132545,85.32376,-12.136,-10.073,-50.636,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,-0.18136078,-1.3569138,9.350554
109,0.9447441,0.7933301,-0.61817074,873.3,Wed May 17 22:47:25 MDT 2017,4.7702155,1.8678252,8.362216,-0.043569013,-0.26665738,-0.48761466,12.132545,85.32376,-39.506,4.158,-35.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,5.7149596,2.6611552,7.7440453
110,-2.1896136,-2.355919,1.2579498,873.36,Wed May 17 22:47:27 MDT 2017,1.5102588,0.7775414,9.658413,0.022293128,-0.08952308,-0.23562309,12.175293,99.30486,-16.616,18.746,-45.823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,-0.6793547,-1.5783775,10.916363
111,-1.9580948,-0.4647888,-0.6242037,873.36,Wed May 17 22:47:28 MDT 2017,3.5544288,1.7301244,8.974581,0.051574092,-0.19505773,-0.18590775,12.175293,99.30486,-28.172,12.324,-45.098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,280,1.596334,1.2653356,8.350377
