n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
36,-0.09021497,0.035051703,-0.5144615,884.48,Tue May 16 12:06:09 MDT 2017,0.6827799,-0.91551936,9.73992,0.032394204,-0.048535347,0.9969452,17.102978,71.43912,-2.169,-4.135,-43.556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.59256494,-0.88046765,9.225458
37,-0.0856294,0.04348761,-0.515048,884.47,Tue May 16 12:06:11 MDT 2017,0.6650262,-0.90959007,9.741703,0.030828977,-0.048612192,0.996199,17.229153,70.905334,-1.867,-4.135,-43.556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5793968,-0.86610246,9.226655
38,-0.07742238,0.054342806,-0.5127306,884.47,Tue May 16 12:06:12 MDT 2017,0.65801626,-0.9138612,9.741779,0.030610455,-0.04870055,0.9963951,17.229153,70.905334,-1.867,-4.135,-43.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5805939,-0.8595184,9.229049
39,-0.054424584,0.02155137,-0.5160837,884.51,Tue May 16 12:06:13 MDT 2017,0.6320257,-0.9092016,9.743936,0.029578319,-0.048194744,0.99678904,17.229153,70.905334,-1.867,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.57760113,-0.88765025,9.227852
40,-0.035452843,0.044153392,-0.51427174,884.44,Tue May 16 12:06:14 MDT 2017,0.63220763,-0.9156428,9.74332,0.02958663,-0.04852153,0.9967775,17.081566,70.905334,-1.867,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5967548,-0.8714894,9.229049
41,-0.048612535,0.049605727,-0.493577,884.45,Tue May 16 12:06:15 MDT 2017,0.6321992,-0.9192995,9.742977,0.030459417,-0.04818021,0.9976479,17.081566,70.905334,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5835867,-0.86969376,9.2494
42,-0.05513352,0.04976362,-0.5201502,884.45,Tue May 16 12:06:17 MDT 2017,0.61717236,-0.9206545,9.743813,0.02991221,-0.04808346,0.9978089,17.18638,70.3242,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.56203884,-0.87089086,9.223662
43,-0.021730483,0.0359118,-0.5169935,884.41,Tue May 16 12:06:18 MDT 2017,0.6166896,-0.91637945,9.7442465,0.029913953,-0.047843155,0.99781775,17.18638,70.3242,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.59495914,-0.88046765,9.227253
44,-0.039973557,0.04919386,-0.5036106,884.5,Tue May 16 12:06:19 MDT 2017,0.6139834,-0.9140992,9.744631,0.029768141,-0.04770154,0.9978627,17.083826,70.101135,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.57400984,-0.86490536,9.24102
45,-0.0496642,0.039140284,-0.5045328,884.48,Tue May 16 12:06:20 MDT 2017,0.6218784,-0.92439634,9.743158,0.030078135,-0.04831934,0.99775386,17.083826,70.101135,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5722142,-0.88525605,9.238626
46,-0.035016835,0.058639765,-0.5002613,884.48,Tue May 16 12:06:21 MDT 2017,0.6186035,-0.93372047,9.742478,0.029984355,-0.04868892,0.99781406,17.083826,70.101135,-2.172,-4.135,-43.254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5835867,-0.8750807,9.242217
47,-0.025676131,0.05281043,-0.49454498,884.47,Tue May 16 12:06:23 MDT 2017,0.6104599,-0.93627083,9.742747,0.029602239,-0.048778813,0.99786305,17.106295,70.101135,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5847838,-0.8834604,9.248202
48,-0.02255106,0.06068772,-0.5059509,884.53,Tue May 16 12:06:24 MDT 2017,0.60434204,-0.9273887,9.7439785,0.029392594,-0.048256386,0.9979367,17.106295,70.101135,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.581791,-0.866701,9.238028
49,-0.040958345,0.05284077,-0.5085678,884.48,Tue May 16 12:06:25 MDT 2017,0.6113769,-0.9267244,9.743603,0.029686937,-0.04834262,0.9978589,17.106295,70.071785,-2.172,-4.135,-43.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.57041854,-0.8738836,9.235035
50,-0.027476192,0.056087673,-0.499547,884.54,Tue May 16 12:06:26 MDT 2017,0.6056759,-0.9371539,9.742961,0.029506443,-0.048776064,0.9979298,17.106295,70.071785,-2.172,-4.135,-43.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5781997,-0.8810662,9.243414
51,-0.030284405,0.04281026,-0.49991417,884.48,Tue May 16 12:06:28 MDT 2017,0.60549134,-0.9334533,9.743328,0.029483961,-0.048542254,0.9979449,17.189526,70.071785,-2.172,-4.135,-43.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.57520694,-0.89064306,9.243414
52,-0.034793735,0.05650729,-0.50958824,884.48,Tue May 16 12:06:29 MDT 2017,0.5980297,-0.93098944,9.744024,0.02919395,-0.0483722,0.9980191,17.189526,70.071785,-2.172,-4.135,-43.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.56323594,-0.87448215,9.234436
53,-0.021071672,0.025759995,-0.49394703,884.48,Tue May 16 12:06:30 MDT 2017,0.5986728,-0.91879725,9.745142,0.029270923,-0.04772434,0.998069,17.189526,70.071785,-2.172,-4.449,-43.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.57760113,-0.89303726,9.251195
54,-0.012815237,0.017969072,-0.5135813,884.51,Tue May 16 12:06:31 MDT 2017,0.6005918,-0.9187875,9.745025,0.03017508,-0.04722575,0.9983723,17.189526,70.071785,-2.481,-4.449,-43.568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.58777654,-0.9008184,9.231443
55,-0.09526396,0.0060521364,-0.5103378,884.48,Tue May 16 12:06:33 MDT 2017,0.5920608,-0.9206372,9.745373,0.029880809,-0.047240265,0.99840367,17.189526,70.071785,-2.481,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.49679685,-0.91458505,9.235035
56,-0.015996158,0.091576934,-0.4954834,884.52,Tue May 16 12:06:34 MDT 2017,0.60197705,-0.9193722,9.744884,0.03024044,-0.047269117,0.9983637,17.189526,70.12975,-2.481,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5859809,-0.82779527,9.2494
57,0.020966351,0.024907827,-0.49435425,884.51,Tue May 16 12:06:35 MDT 2017,0.5979348,-0.91495234,9.745549,0.03007318,-0.04703352,0.9983912,17.189526,70.12975,-2.481,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.61890113,-0.8900445,9.251195
58,0.0081778765,0.05414021,-0.5148487,884.52,Tue May 16 12:06:37 MDT 2017,0.60234356,-0.9232354,9.744496,0.03022664,-0.04748645,0.998355,17.172234,70.12975,-2.481,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.61052144,-0.8690952,9.229648
59,-0.020960271,0.036504686,-0.48423672,884.54,Tue May 16 12:06:38 MDT 2017,0.59676576,-0.9277463,9.7444105,-0.030864242,0.047085922,-0.9983792,17.172234,70.12975,-2.787,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,319,0.5758055,-0.8912416,9.260174
60,0.0103465915,0.035756767,-0.49859333,884.47,Tue May 16 12:06:39 MDT 2017,0.59059805,-0.9317868,9.744402,-0.030622136,0.047285352,-0.9983626,17.172234,70.12975,-2.787,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.60094464,-0.89603,9.245809
61,0.002457559,0.028266013,-0.495718,884.47,Tue May 16 12:06:40 MDT 2017,0.585319,-0.9338728,9.744519,-0.03041266,0.047358718,-0.99835074,17.172234,70.12975,-2.787,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.58777654,-0.9056068,9.248801
62,-0.029401481,0.082535505,-0.5015774,884.46,Tue May 16 12:06:42 MDT 2017,0.5938345,-0.9360684,9.743794,-0.030730702,0.047526598,-0.9983548,17.172234,70.12975,-2.787,-4.449,-43.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.56443304,-0.8535329,9.242217
63,-0.0281201,0.07087815,-0.48787022,884.48,Tue May 16 12:06:43 MDT 2017,0.6003343,-0.9250096,9.744452,-0.030989515,0.047015615,-0.99838495,17.094238,70.12975,-2.787,-4.449,-43.571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5722142,-0.85413146,9.256582
64,-0.008950114,0.06639868,-0.5133972,884.51,Tue May 16 12:06:44 MDT 2017,0.6009165,-0.92053014,9.744841,-0.030960891,0.046817902,-0.9984052,17.094238,70.12975,-2.787,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5919664,-0.85413146,9.231443
65,-0.061600745,0.035761595,-0.4869089,884.54,Tue May 16 12:06:46 MDT 2017,0.6046666,-0.9182759,9.744822,-0.031109255,0.046520002,-0.9984119,17.081423,70.12975,-2.787,-4.766,-43.577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5422867,-0.87807345,9.258378
66,-0.04758078,0.015863895,-0.5034208,884.49,Tue May 16 12:06:47 MDT 2017,0.5934588,-0.9041127,9.746835,-0.031462897,0.045405235,-0.99815273,17.081423,70.12975,-3.094,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.545878,-0.8882488,9.243414
67,-0.012217581,0.052932262,-0.48838615,884.51,Tue May 16 12:06:48 MDT 2017,0.5910158,-0.9064652,9.746764,-0.031359717,0.04546607,-0.9981366,17.081423,69.49712,-2.787,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.57879823,-0.8535329,9.258378
68,-0.012825847,0.0048113465,-0.503067,884.51,Tue May 16 12:06:50 MDT 2017,0.58982843,-0.9038341,9.74708,-0.030536126,0.045849387,-0.9984415,17.081423,69.49712,-2.789,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5770026,-0.89902276,9.244013
69,-0.06620073,0.087102175,-0.47039032,884.41,Tue May 16 12:06:51 MDT 2017,0.5827497,-0.8993351,9.747922,-0.03027713,0.045621485,-0.99844354,17.09258,69.56682,-2.789,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.516549,-0.8122329,9.277532
70,-0.038407624,0.10122937,-0.49064732,884.48,Tue May 16 12:06:52 MDT 2017,0.57889867,-0.90927243,9.74723,-0.030113785,0.046073902,-0.9984163,17.09258,69.56682,-2.789,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.54049104,-0.80804306,9.256582
71,0.040707827,0.06555498,-0.48529243,884.52,Tue May 16 12:06:54 MDT 2017,0.59076285,-0.90771544,9.746663,-0.03064281,0.04603718,-0.99842024,17.09258,69.786316,-2.812,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.6314707,-0.84216046,9.261371
72,0.0024169683,0.049216032,-0.50577927,884.5,Tue May 16 12:06:55 MDT 2017,0.5871552,-0.9021504,9.747397,-0.03064062,0.045642056,-0.99838734,17.09258,69.786316,-2.792,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5895722,-0.85293436,9.241618
73,0.020084977,0.0015065074,-0.49739552,884.52,Tue May 16 12:06:56 MDT 2017,0.58445096,-0.88436836,9.749189,-0.031161182,0.04427973,-0.9981231,17.09258,69.786316,-3.111,-4.766,-43.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.60453594,-0.88286185,9.251794
74,-0.02906984,0.0059429407,-0.49089432,884.49,Tue May 16 12:06:57 MDT 2017,0.5917072,-0.89179754,9.7480755,-0.031487044,0.044689074,-0.99811256,17.09258,69.841324,-3.111,-4.766,-43.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5626374,-0.8858546,9.257181
75,-0.031909525,0.022023797,-0.49575043,884.54,Tue May 16 12:06:59 MDT 2017,0.59514546,-0.89530885,9.747544,-0.031548742,0.04494625,-0.9981509,17.09258,69.841324,-3.111,-4.766,-43.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.56323594,-0.87328506,9.251794
76,-0.011312783,0.05708307,-0.4789734,884.47,Tue May 16 12:07:00 MDT 2017,0.59310377,-0.89684933,9.747527,-0.03150289,0.044969782,-0.9981437,17.09258,69.841324,-3.111,-4.766,-43.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.581791,-0.83976626,9.268554
77,-0.04083419,0.04463488,-0.47774124,884.5,Tue May 16 12:07:01 MDT 2017,0.6046687,-0.9089417,9.745696,-0.031925295,0.04569459,-0.9981872,17.09258,69.841324,-2.809,-5.067,-43.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66,320,0.5638345,-0.8643068,9.267955
