n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
31,-0.012029439,-0.017157018,-0.58000374,883.67,Wed May 17 13:29:57 MDT 2017,0.3059177,0.26555544,9.798279,-0.010200726,-0.017963424,-0.9423952,12.187421,71.875885,-9.292,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.29388827,0.24839842,9.218275
32,-0.023767889,-0.0073873997,-0.5638294,883.7,Wed May 17 13:29:58 MDT 2017,0.30807933,0.26356697,9.798265,-0.010314038,-0.017896106,-0.94240224,12.092058,71.875885,-9.292,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.28431144,0.25617957,9.234436
33,-0.023353726,0.009919465,-0.583971,883.69,Wed May 17 13:29:59 MDT 2017,0.30467242,0.25284418,9.798655,-0.010224801,-0.017429145,-0.93976235,12.092058,71.875885,-9.593,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2813187,0.26276365,9.214684
34,-0.020617664,0.0015618205,-0.5641041,883.65,Wed May 17 13:30:01 MDT 2017,0.30073926,0.26180038,9.79854,-0.009875632,-0.017796746,-0.9397351,12.092058,71.875885,-9.593,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2801216,0.2633622,9.234436
35,0.0013690293,-0.019948632,-0.5671911,883.73,Wed May 17 13:30:02 MDT 2017,0.29611054,0.26355866,9.798635,-0.009578437,-0.017764062,-0.93972355,12.092058,71.875885,-9.593,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.29747957,0.24361002,9.231443
36,-0.014999539,-0.025531694,-0.58637714,883.72,Wed May 17 13:30:03 MDT 2017,0.29751533,0.260762,9.798667,-0.0098446505,-0.017627224,-0.94241667,12.092058,71.875885,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2825158,0.23523031,9.21229
37,-0.0028998256,-0.0066966712,-0.5732002,883.67,Wed May 17 13:30:04 MDT 2017,0.29379532,0.26527044,9.798658,-0.009638145,-0.017716603,-0.9424064,11.8694725,71.478905,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2908955,0.25857377,9.225458
38,-0.014568955,-0.026534915,-0.5824747,883.68,Wed May 17 13:30:06 MDT 2017,0.29828185,0.27134204,9.798356,-0.009700558,-0.018112948,-0.9423957,11.8694725,71.478905,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2837129,0.24480712,9.215881
39,-0.013020039,-0.011424005,-0.5686226,883.68,Wed May 17 13:30:07 MDT 2017,0.29852858,0.27418765,9.79827,-0.00967595,-0.018231846,-0.9423905,11.786068,71.478905,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.28550854,0.26276365,9.229648
40,-0.00744316,-0.020634621,-0.59615326,883.73,Wed May 17 13:30:08 MDT 2017,0.29893723,0.27382144,9.798267,-0.00972204,-0.018275928,-0.942391,11.786068,71.478905,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.29149407,0.25318682,9.202114
41,-0.011218578,-0.021508425,-0.5845165,883.69,Wed May 17 13:30:10 MDT 2017,0.29253727,0.26870975,9.798602,-0.009498765,-0.017891943,-0.9423947,11.786068,71.111305,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2813187,0.24720132,9.214086
42,0.0014221966,-0.010909438,-0.5774832,883.74,Wed May 17 13:30:11 MDT 2017,0.29067042,0.26529336,9.798751,-0.009471272,-0.01769809,-0.9424,11.786068,71.111305,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.29209262,0.25438392,9.221268
43,-0.015778393,-0.02516976,-0.5581255,883.72,Wed May 17 13:30:12 MDT 2017,0.28931594,0.27416673,9.798547,-0.00924194,-0.018123228,-0.9423759,11.786068,71.111305,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.27353755,0.24899697,9.240421
44,-0.019065559,-0.01973778,-0.56424904,883.73,Wed May 17 13:30:13 MDT 2017,0.29080746,0.26753765,9.798685,-0.00938037,-0.017843574,-0.9423913,11.786068,70.458046,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2717419,0.24779987,9.234436
45,-0.021011889,-0.022853881,-0.57619286,883.7,Wed May 17 13:30:15 MDT 2017,0.2927538,0.2664639,9.798657,-0.009523049,-0.01780135,-0.9423987,11.786068,70.458046,-9.289,-11.441,-2.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,326,0.2717419,0.24361002,9.222465
46,-0.022558719,0.0024372041,-0.5622921,883.73,Wed May 17 13:30:16 MDT 2017,0.29729337,0.26631194,9.798524,-0.0097816335,-0.017846914,-0.9424317,11.786068,70.458046,-9.289,-11.441,-2.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27473465,0.26874915,9.236232
47,-0.018155307,-0.0061873198,-0.57862663,883.69,Wed May 17 13:30:17 MDT 2017,0.2934885,0.26416254,9.798697,-0.009584658,-0.017726274,-0.94242644,11.786068,70.458046,-9.289,-11.441,-2.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2753332,0.25797522,9.220071
48,-0.021942824,-0.025901094,-0.57244396,883.72,Wed May 17 13:30:19 MDT 2017,0.30266297,0.2611314,9.7985,-0.01014433,-0.017695565,-0.9424547,11.756677,70.23727,-9.289,-11.441,-2.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28072014,0.23523031,9.226056
49,-0.02009368,-0.010937721,-0.5684624,883.71,Wed May 17 13:30:20 MDT 2017,0.29841962,0.25813904,9.798709,-0.009944049,-0.017484628,-0.9424526,11.756677,70.23727,-9.289,-11.441,-2.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27832595,0.24720132,9.230247
50,-0.00695616,-0.01099807,-0.55746365,883.75,Wed May 17 13:30:21 MDT 2017,0.29785165,0.26717764,9.798484,-0.009744239,-0.017916495,-0.9424273,11.722211,69.8228,-9.289,-11.441,-2.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2908955,0.25617957,9.24102
51,-0.0040201843,-0.020237088,-0.5757942,883.74,Wed May 17 13:30:23 MDT 2017,0.27516353,0.27761376,9.798858,-0.008536198,-0.01801437,-0.9423641,11.722211,69.8228,-9.289,-11.441,-2.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27114335,0.25737667,9.223063
52,0.009770811,-0.0076761246,-0.568347,883.74,Wed May 17 13:30:24 MDT 2017,0.27094933,0.26984122,9.799191,-0.0084272735,-0.017619614,-0.942387,11.647212,69.8228,-9.289,-11.441,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28072014,0.2621651,9.2308445
53,0.008433521,-0.024254441,-0.5558109,883.72,Wed May 17 13:30:25 MDT 2017,0.26570258,0.27384996,9.799225,-0.008237711,-0.017646655,-0.9442493,11.647212,69.8228,-9.289,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2741361,0.24959552,9.243414
54,0.031962186,-0.018788904,-0.5696182,883.7,Wed May 17 13:30:27 MDT 2017,0.27030578,0.26778588,9.799266,-0.008553637,-0.01740947,-0.94451904,11.5757265,69.8228,-9.289,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.30226797,0.24899697,9.229648
55,0.014483064,-0.0404609,-0.564558,883.71,Wed May 17 13:30:28 MDT 2017,0.27341968,0.2744941,9.798994,-0.008605741,-0.01775693,-0.94450885,11.5757265,69.8228,-9.289,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28790274,0.23403321,9.234436
56,-0.0023685396,-0.02440846,-0.57057095,883.74,Wed May 17 13:30:30 MDT 2017,0.274709,0.27220833,9.799022,-0.00868331,-0.017747696,-0.9445133,11.5757265,69.8228,-9.289,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27234045,0.24779987,9.228451
57,-0.0041378736,-0.013836145,-0.5460024,883.72,Wed May 17 13:30:31 MDT 2017,0.28186527,0.26582587,9.798993,-0.009266898,-0.017445808,-0.9472322,11.5757265,69.60639,-8.979,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2777274,0.25198972,9.252991
58,-0.01797241,-0.026562124,-0.5806427,883.75,Wed May 17 13:30:32 MDT 2017,0.28432736,0.2659823,9.798918,-0.009366859,-0.017461602,-0.947237,11.5757265,69.60639,-8.979,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.26635495,0.23942018,9.218275
59,-0.010957539,-0.0052606463,-0.57594013,883.76,Wed May 17 13:30:34 MDT 2017,0.2844951,0.26263732,9.799004,-0.009468125,-0.017310759,-0.9469756,11.5757265,69.60639,-9.002,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27353755,0.25737667,9.223063
60,-0.004872352,-0.01344341,-0.5729437,883.69,Wed May 17 13:30:35 MDT 2017,0.28259975,0.26483458,9.799,-0.009332593,-0.017384201,-0.9470393,11.5757265,69.60639,-9.002,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2777274,0.25139117,9.226056
61,-0.0013255179,-0.012858659,-0.5829849,883.68,Wed May 17 13:30:37 MDT 2017,0.29042536,0.26125708,9.798866,-0.009775538,-0.017355032,-0.9470638,11.5757265,69.60639,-9.002,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28909984,0.24839842,9.215881
62,-0.018530905,-0.007935733,-0.54822826,883.75,Wed May 17 13:30:38 MDT 2017,0.29087135,0.26231965,9.798825,-0.009607174,-0.017537387,-0.94442445,11.5757265,69.60639,-9.306,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27234045,0.25438392,9.250597
63,-0.0074919164,-0.007883251,-0.5649166,883.74,Wed May 17 13:30:39 MDT 2017,0.29958454,0.25508457,9.798754,-0.010311148,-0.017219704,-0.94707954,11.5757265,68.80338,-9.004,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.29209262,0.24720132,9.233837
64,-0.0066276193,0.0035605133,-0.53274155,883.76,Wed May 17 13:30:41 MDT 2017,0.296326,0.2532176,9.798901,-0.010206567,-0.017078068,-0.9470791,11.5757265,68.80338,-9.004,-11.744,-2.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2896984,0.25677812,9.266159
65,-0.02929154,-0.01787141,-0.5866308,883.74,Wed May 17 13:30:42 MDT 2017,0.29265374,0.25669304,9.798921,-0.0099590225,-0.017169874,-0.9470891,11.5757265,68.80338,-9.004,-11.744,-3.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2633622,0.23882163,9.21229
66,-0.008505434,-0.0068754554,-0.56169224,883.75,Wed May 17 13:30:44 MDT 2017,0.30179515,0.26125938,9.798522,-0.010308981,-0.017511878,-0.9470966,11.5757265,68.80338,-9.004,-11.744,-3.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.29328972,0.25438392,9.23683
67,-0.018497854,-0.010079831,-0.567996,883.81,Wed May 17 13:30:45 MDT 2017,0.2932325,0.2590768,9.7988405,-0.009910275,-0.017359326,-0.94705164,11.69733,67.80111,-9.004,-11.744,-2.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27473465,0.24899697,9.2308445
68,-0.0075261295,-0.006880611,-0.5655079,883.73,Wed May 17 13:30:47 MDT 2017,0.29064047,0.26545438,9.798747,-0.009705165,-0.017576005,-0.9469062,11.69733,67.80111,-9.004,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28311434,0.25857377,9.233239
69,-0.005147308,-0.024870515,-0.54807854,883.79,Wed May 17 13:30:48 MDT 2017,0.28347325,0.27566314,9.798676,-0.009224995,-0.017960107,-0.94701344,11.69733,68.119385,-9.004,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27832595,0.25079262,9.250597
70,-0.006472826,-0.02582401,-0.55847645,883.76,Wed May 17 13:30:50 MDT 2017,0.28839007,0.28379923,9.7983,-0.009308612,-0.018404301,-0.94700086,11.69733,68.119385,-9.004,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28191724,0.25797522,9.239823
71,0.010272831,-0.017583668,-0.5491934,883.76,Wed May 17 13:30:51 MDT 2017,0.2925937,0.26897484,9.7985935,-0.009777063,-0.017784182,-0.94705266,11.842557,67.3125,-9.004,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.30286652,0.25139117,9.2494
72,-0.018774837,-0.018823832,-0.56775856,883.75,Wed May 17 13:30:53 MDT 2017,0.30129063,0.25884256,9.798603,-0.010353693,-0.017455628,-0.94709903,11.842557,67.3125,-9.004,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2825158,0.24001873,9.2308445
73,-0.025535822,0.0072954,-0.54981136,883.74,Wed May 17 13:30:54 MDT 2017,0.30027047,0.2596581,9.798613,-0.010287276,-0.017452212,-0.94703466,11.683679,67.50263,-9.011,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.27473465,0.2669535,9.248801
74,-0.009241164,0.0044657886,-0.5447235,883.7,Wed May 17 13:30:56 MDT 2017,0.29415116,0.25530508,9.798912,-0.010044688,-0.017138168,-0.9470326,11.683679,67.50263,-9.011,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.28491,0.25977087,9.254189
75,-0.010255545,-0.008630514,-0.56629276,883.73,Wed May 17 13:30:57 MDT 2017,0.29037714,0.2588246,9.798933,-0.009761047,-0.017288363,-0.94701034,11.693816,67.44463,-9.011,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.2801216,0.25019407,9.23264
76,-0.022533298,-0.014555186,-0.55493355,883.75,Wed May 17 13:30:58 MDT 2017,0.28888825,0.25996086,9.798946,-0.009699791,-0.017315062,-0.9470058,11.693816,67.44463,-9.011,-11.744,-2.984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75,323,0.26635495,0.24540567,9.244013
