n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
507,-0.029175758,0.033278108,-0.46877956,884.53,Tue May 16 11:57:50 MDT 2017,0.75641453,-0.98437476,9.7277565,0.034758113,-0.053088658,0.99515027,17.639696,66.01055,7.875,-32.525,45.448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7272388,-0.95109665,9.258977
508,-0.033233106,0.056611955,-0.47968102,884.53,Tue May 16 11:57:53 MDT 2017,0.75867623,-0.98137236,9.727883,0.03492342,-0.052917868,0.99519056,17.639696,66.01055,7.881,-32.525,45.767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7254431,-0.9247604,9.248202
509,-0.0624789,0.05231446,-0.47332573,884.53,Tue May 16 11:57:55 MDT 2017,0.7579945,-0.99144006,9.726915,0.034794535,-0.053412423,0.9951325,17.639696,66.61954,7.896,-32.525,45.767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.6955156,-0.9391256,9.25359
510,-0.025288165,0.04825735,-0.50528526,884.59,Tue May 16 11:57:58 MDT 2017,0.76090664,-0.9927699,9.726553,0.034932803,-0.053514015,0.9950929,17.731041,66.110115,7.933,-32.525,45.767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7356185,-0.94451255,9.221268
511,-0.04747039,0.05736071,-0.47991848,884.57,Tue May 16 11:58:00 MDT 2017,0.7681251,-0.9952892,9.725727,0.03560396,-0.053458434,0.9955147,17.731041,66.110115,7.618,-32.525,45.745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7206547,-0.9379285,9.245809
512,-0.031398058,0.045220017,-0.48818016,884.59,Tue May 16 11:58:03 MDT 2017,0.7628267,-1.0005065,9.725609,0.035019502,-0.053905066,0.9951124,17.852827,66.12879,7.901,-32.525,45.729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7314286,-0.9552865,9.237429
513,-0.038712084,0.055018008,-0.46926308,884.57,Tue May 16 11:58:06 MDT 2017,0.76714796,-1.0007277,9.725246,0.035281066,-0.053887926,0.99520034,17.852827,66.12879,7.896,-32.841,45.729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7284359,-0.94570965,9.255983
514,-0.050953507,0.05630958,-0.4962902,884.55,Tue May 16 11:58:08 MDT 2017,0.76681983,-0.9942381,9.725938,0.03535153,-0.053518333,0.995267,17.82663,66.42798,7.861,-32.841,45.729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,302,0.7158663,-0.9379285,9.229648
515,-0.030976295,0.04982555,-0.48339367,884.59,Tue May 16 11:58:11 MDT 2017,0.7647991,-0.993141,9.72621,0.035230346,-0.05347655,0.9952585,18.005333,66.42798,7.862,-32.841,45.729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7338228,-0.94331545,9.242816
516,-0.03982246,0.058465242,-0.47958088,884.58,Tue May 16 11:58:13 MDT 2017,0.75868154,-0.99998504,9.725987,0.03481059,-0.05384048,0.995122,17.84963,66.51211,7.885,-32.542,45.729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7188591,-0.9415198,9.246407
517,-0.035697043,0.057620287,-0.48879337,884.56,Tue May 16 11:58:16 MDT 2017,0.76233727,-1.0123082,9.724426,0.034906134,-0.054466344,0.9950417,17.86119,66.16657,7.934,-32.847,45.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7266402,-0.95468795,9.235633
518,-0.039568543,0.053457856,-0.48954296,884.56,Tue May 16 11:58:19 MDT 2017,0.76381457,-1.003956,9.725176,0.035045236,-0.05409836,0.99506897,17.86119,66.058846,7.981,-32.847,45.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.724246,-0.9504981,9.235633
519,-0.04830718,0.054178298,-0.478899,884.55,Tue May 16 11:58:21 MDT 2017,0.76357496,-1.0028807,9.725306,0.035073075,-0.054026835,0.9951387,17.76237,66.12162,7.925,-32.847,45.707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7152678,-0.9487024,9.246407
520,-0.03474748,0.03001082,-0.4724207,884.56,Tue May 16 11:58:24 MDT 2017,0.7589935,-0.993677,9.726609,0.034900796,-0.053556047,0.99515635,17.76237,66.12162,7.922,-32.847,45.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.724246,-0.9636662,9.254189
521,-0.029825926,0.064050615,-0.49601078,884.59,Tue May 16 11:58:27 MDT 2017,0.7594589,-1.0025777,9.725658,0.03482065,-0.05402077,0.9951108,17.832592,66.12162,7.931,-32.846,45.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.729633,-0.93852705,9.229648
522,-0.034283936,0.056079566,-0.5026026,884.49,Tue May 16 11:58:29 MDT 2017,0.765114,-0.9981979,9.725666,0.034918938,-0.053940162,0.99475443,17.883223,66.75928,8.236,-32.846,45.703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7308301,-0.94211835,9.223063
523,-0.031574547,0.015427589,-0.4879446,884.53,Tue May 16 11:58:32 MDT 2017,0.7683901,-0.98088944,9.727169,0.03513993,-0.053091045,0.9947807,17.971634,66.75928,8.236,-32.54,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7368156,-0.96546185,9.239224
524,-0.057170093,0.05094272,-0.504488,884.53,Tue May 16 11:58:35 MDT 2017,0.7766277,-0.99425817,9.725158,0.035223577,-0.053967506,0.99432784,17.971634,66.922424,8.572,-32.54,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.7194576,-0.94331545,9.22067
525,-0.10840571,0.08011466,-0.5015354,884.5,Tue May 16 11:58:37 MDT 2017,0.7799793,-0.9970939,9.724599,0.035643905,-0.053977307,0.99473065,17.971634,66.922424,8.268,-32.54,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,303,0.6715736,-0.91697925,9.223063
526,-0.039301276,0.09179014,-0.48521328,884.52,Tue May 16 11:58:40 MDT 2017,0.78928494,-0.98542595,9.725037,0.03586749,-0.053627644,0.9942889,18.06068,66.954094,8.586,-32.234,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.74998367,-0.8936358,9.239823
527,-0.20384735,0.08970255,-0.4870348,884.51,Tue May 16 11:58:43 MDT 2017,0.7646891,-0.98094416,9.727456,0.034517635,-0.053316645,0.9941538,17.979649,67.24036,8.596,-32.234,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.56084174,-0.8912416,9.240421
528,-0.03905219,0.034176826,-0.51484776,884.47,Tue May 16 11:58:45 MDT 2017,0.784846,-0.9918575,9.724743,0.03549959,-0.05399456,0.9940835,18.021734,66.96029,8.631,-31.925,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7457938,-0.9576807,9.209895
529,-0.04955113,0.028344989,-0.49790382,884.51,Tue May 16 11:58:48 MDT 2017,0.77260005,-0.99739814,9.725157,0.034800746,-0.054271065,0.9940033,18.021734,66.65461,8.624,-31.925,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7230489,-0.96905315,9.227253
530,-0.032682896,0.07295054,-0.50647926,884.51,Tue May 16 11:58:51 MDT 2017,0.77548397,-1.0048935,9.724155,0.03498097,-0.054663654,0.9939827,18.021734,66.65461,8.634,-31.925,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7428011,-0.931943,9.217676
531,-0.07871956,0.07326752,-0.49892616,884.5,Tue May 16 11:58:53 MDT 2017,0.7820163,-1.0034149,9.723785,0.035270292,-0.054602284,0.99395883,18.021734,66.61738,8.619,-31.622,46.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7032967,-0.93014735,9.224859
532,-0.05911845,0.06535554,-0.50433636,884.58,Tue May 16 11:58:56 MDT 2017,0.7797732,-1.0164522,9.722611,0.035030138,-0.05529152,0.99385494,17.809425,66.19059,8.642,-31.622,46.331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7206547,-0.95109665,9.218275
533,-0.04991561,0.046608567,-0.49795818,884.51,Tue May 16 11:58:59 MDT 2017,0.77775294,-1.0102748,9.723416,0.03500184,-0.054937202,0.9939296,17.809425,65.942314,8.605,-31.622,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7278373,-0.9636662,9.225458
534,-0.09928799,0.06714767,-0.49698925,884.54,Tue May 16 11:59:02 MDT 2017,0.770263,-1.0080689,9.724242,0.034574788,-0.05479978,0.99389577,17.611433,66.42934,8.607,-31.622,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.670975,-0.94092125,9.227253
535,-0.056277394,0.047407627,-0.5144386,884.52,Tue May 16 11:59:04 MDT 2017,0.7685524,-1.0026941,9.724933,0.034537487,-0.054501355,0.99390197,17.58024,66.594734,8.609,-31.622,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.712275,-0.9552865,9.210494
536,-0.035410285,0.035269976,-0.4944439,884.5,Tue May 16 11:59:07 MDT 2017,0.7728244,-0.9959434,9.725288,0.034820437,-0.054188907,0.99399054,17.343994,67.195045,8.583,-31.622,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7374141,-0.96067345,9.2308445
537,-0.063486755,0.07496804,-0.50494576,884.52,Tue May 16 11:59:10 MDT 2017,0.77396613,-1.0093052,9.72382,0.034861065,-0.054806035,0.9940493,17.402193,66.94873,8.576,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7104794,-0.9343372,9.218874
538,-0.028396249,0.06420988,-0.48788548,884.51,Tue May 16 11:59:12 MDT 2017,0.77538717,-1.0111166,9.723518,0.034983743,-0.054892022,0.99411535,17.402193,66.94873,8.586,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7469909,-0.94690675,9.235633
539,-0.029913068,0.039557874,-0.50767803,884.58,Tue May 16 11:59:15 MDT 2017,0.76194024,-0.9978371,9.725953,0.034301974,-0.05419372,0.9940786,17.402193,67.11192,8.558,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7320272,-0.95827925,9.218275
540,-0.01382345,0.046176076,-0.5177736,884.58,Tue May 16 11:59:18 MDT 2017,0.75602597,-0.99727273,9.726472,0.034218248,-0.053991385,0.9944794,17.402193,67.11192,8.256,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7422025,-0.95109665,9.208698
541,-0.036120534,0.038388133,-0.5168543,884.53,Tue May 16 11:59:21 MDT 2017,0.76276076,-0.9834992,9.727348,0.034708347,-0.05328086,0.9945791,17.402193,67.11192,8.25,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7266402,-0.9451111,9.210494
542,-0.041659653,0.036946952,-0.476614,884.56,Tue May 16 11:59:23 MDT 2017,0.7736868,-0.9940291,9.725415,0.035229713,-0.053853765,0.9945998,17.402193,67.11192,8.544,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7320272,-0.95708215,9.248801
543,0.032531142,0.05075276,-0.5167608,884.54,Tue May 16 11:59:26 MDT 2017,0.77730757,-1.002448,9.724262,0.035419118,-0.054247998,0.9946011,17.402193,67.11192,8.543,-31.935,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.8098387,-0.9516952,9.207501
544,-0.04734683,0.060899973,-0.49415874,884.52,Tue May 16 11:59:29 MDT 2017,0.7614175,-1.0131937,9.724405,0.034479406,-0.054815277,0.99446535,17.25086,67.21946,8.247,-32.237,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7140707,-0.95229375,9.230247
545,-0.030179203,0.04357046,-0.51366043,884.53,Tue May 16 11:59:32 MDT 2017,0.7622064,-0.99765986,9.72595,0.03466453,-0.0539722,0.9946107,17.25086,67.21946,8.242,-32.237,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7320272,-0.9540894,9.21229
546,-0.033305705,0.039872468,-0.48690128,884.55,Tue May 16 11:59:34 MDT 2017,0.7677271,-0.99755317,9.725527,0.034936856,-0.053977445,0.9946029,17.25086,67.6747,8.267,-32.237,46.022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7344214,-0.9576807,9.238626
547,-0.031731606,0.04718989,-0.50603294,884.56,Tue May 16 11:59:37 MDT 2017,0.7709414,-0.99529374,9.725505,0.035110656,-0.053905483,0.9945971,17.25086,67.6747,8.268,-32.237,45.713,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7392098,-0.94810385,9.219472
548,-0.04506135,0.055238366,-0.48614025,884.52,Tue May 16 11:59:40 MDT 2017,0.7669132,-0.9997509,9.725365,0.034896955,-0.05410029,0.99461406,17.25086,67.6747,8.25,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7218518,-0.94451255,9.239224
549,-0.04932171,0.042859077,-0.48949623,884.55,Tue May 16 11:59:42 MDT 2017,0.76518804,-0.99754703,9.725728,0.034825142,-0.053994417,0.99461,17.25086,67.58483,8.253,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7158663,-0.95468795,9.236232
550,-0.01844883,0.050450265,-0.49738884,884.53,Tue May 16 11:59:45 MDT 2017,0.762447,-0.9985541,9.72584,0.03465249,-0.05401084,0.9946469,17.25086,67.58483,8.212,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.74399817,-0.94810385,9.228451
551,-0.021176934,0.08840507,-0.5034008,884.56,Tue May 16 11:59:48 MDT 2017,0.7567954,-1.0083771,9.725267,0.034334324,-0.054492738,0.994595,17.25086,67.58483,8.206,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7356185,-0.919972,9.221867
552,-0.04987657,0.048138738,-0.48091888,884.52,Tue May 16 11:59:51 MDT 2017,0.7633487,-0.9950455,9.726129,0.034735385,-0.05381626,0.99464816,17.189985,67.79812,8.226,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7134721,-0.94690675,9.24521
553,-0.04504794,0.03939867,-0.49364758,884.61,Tue May 16 11:59:53 MDT 2017,0.7722867,-0.9982765,9.725091,0.035204325,-0.054015942,0.994679,17.189985,67.79812,8.226,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7272388,-0.9588778,9.231443
554,-0.0392884,0.0528726,-0.49809265,884.5,Tue May 16 11:59:56 MDT 2017,0.7671257,-0.99977934,9.725346,0.034571987,-0.05430167,0.9941452,17.189985,67.79812,8.563,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7278373,-0.94690675,9.227253
555,-0.032567084,0.035475552,-0.49464798,884.51,Tue May 16 11:59:59 MDT 2017,0.7699812,-0.996149,9.7254925,0.034758974,-0.054119155,0.99413776,17.364733,67.406395,8.59,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7374141,-0.96067345,9.2308445
556,-0.05385226,0.042831123,-0.49833202,884.52,Tue May 16 12:00:02 MDT 2017,0.7709157,-0.9945263,9.725585,0.03483263,-0.05404421,0.9941375,17.364733,67.76472,8.599,-32.237,46.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7170634,-0.9516952,9.227253
557,-0.034371793,0.05062014,-0.5026226,884.6,Tue May 16 12:00:05 MDT 2017,0.7634062,-0.99932253,9.725686,0.033777542,-0.05465779,0.9930759,17.364733,67.76472,9.216,-31.936,46.348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7290344,-0.9487024,9.223063
558,-0.040310323,0.041143537,-0.51686764,884.5,Tue May 16 12:00:07 MDT 2017,0.766352,-0.9982257,9.725566,0.034403477,-0.05429591,0.993916,17.55032,67.95969,8.616,-31.611,46.348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,304,0.7260417,-0.95708215,9.208698
559,-0.053690612,0.03409791,-0.50321674,884.49,Tue May 16 12:00:10 MDT 2017,0.7701555,-0.9941728,9.725681,0.0343417,-0.054294676,0.9934243,17.427977,67.95969,8.937,-31.611,46.348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7164649,-0.9600749,9.222465
560,-0.023335457,0.061696112,-0.50931835,884.48,Tue May 16 12:00:13 MDT 2017,0.7793046,-1.0092014,9.723404,0.03445952,-0.05529327,0.99289274,17.431183,67.49019,9.225,-31.611,46.043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.75596917,-0.9475053,9.214086
561,-0.052028596,0.05644226,-0.51381874,884.48,Tue May 16 12:00:16 MDT 2017,0.7684935,-1.008736,9.724313,0.034144793,-0.055044644,0.9933436,17.51737,67.4735,8.924,-31.611,46.043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7164649,-0.95229375,9.210494
562,-0.0319528,0.07946342,-0.5193186,884.51,Tue May 16 12:00:19 MDT 2017,0.76876837,-1.0132021,9.723827,0.033885673,-0.055475954,0.99283105,17.557077,67.701805,9.233,-31.611,46.351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7368156,-0.93373865,9.204509
563,-0.036602736,0.04952711,-0.50119114,884.52,Tue May 16 12:00:21 MDT 2017,0.7662357,-0.9994266,9.725451,0.034098063,-0.054616336,0.99329233,17.67875,67.701805,8.93,-31.309,46.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.729633,-0.9498995,9.22426
564,-0.03397566,0.04100299,-0.50846386,884.55,Tue May 16 12:00:24 MDT 2017,0.7797695,-0.9938953,9.724943,0.034805454,-0.054346245,0.99339545,17.67875,67.701805,8.93,-31.309,46.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7457938,-0.9528923,9.216479
565,-0.04095292,0.057270408,-0.5139103,884.53,Tue May 16 12:00:27 MDT 2017,0.77118444,-0.9999873,9.725003,0.034278944,-0.05465343,0.9932546,17.67875,67.701805,8.966,-31.309,46.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7302315,-0.9427169,9.211093
566,-0.0024935603,0.07654971,-0.4975872,884.55,Tue May 16 12:00:30 MDT 2017,0.772828,-1.0060985,9.724242,0.0343213,-0.054957,0.99319315,17.627007,67.701805,8.995,-31.309,46.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7703344,-0.9295488,9.226655
567,-0.03601384,0.064112484,-0.5149269,884.48,Tue May 16 12:00:33 MDT 2017,0.7752236,-1.0044352,9.724224,0.0344699,-0.05492445,0.99320716,17.456768,67.701805,8.999,-31.309,46.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7392098,-0.9403227,9.209297
568,-0.03772229,0.032874227,-0.5027399,884.52,Tue May 16 12:00:35 MDT 2017,0.7775306,-0.9989346,9.7246065,0.034910828,-0.05442064,0.9937682,17.456768,68.04657,9.02,-31.309,46.656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.7398083,-0.9660604,9.221867
569,-0.030665815,0.06544316,-0.5053263,884.53,Tue May 16 12:00:38 MDT 2017,0.7830437,-0.99858326,9.7242,0.03516388,-0.054441445,0.9937616,17.456768,68.04657,8.712,-31.309,46.315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69,305,0.75237787,-0.9331401,9.218874
570,-0.020385385,0.07551956,-0.49356174,884.54,Tue May 16 12:00:41 MDT 2017,0.7769531,-0.99549156,9.725005,0.034874316,-0.054345697,0.9937048,17.377386,67.84595,8.732,-31.309,46.315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7565677,-0.919972,9.231443
571,-0.004664123,0.08116549,-0.5069742,884.52,Tue May 16 12:00:44 MDT 2017,0.7779913,-0.99814475,9.72465,0.03487987,-0.054431725,0.99367034,17.377386,67.32818,8.752,-31.309,46.325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7733272,-0.91697925,9.217676
572,-0.044148624,0.020323694,-0.5135107,884.52,Tue May 16 12:00:47 MDT 2017,0.7701903,-0.99296814,9.7258005,0.034479406,-0.054170206,0.99363226,17.464289,67.77224,8.758,-31.309,46.325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7260417,-0.97264445,9.21229
573,-0.020688713,0.03625244,-0.5029011,884.55,Tue May 16 12:00:49 MDT 2017,0.7587014,-0.98256063,9.72776,0.033930276,-0.053589284,0.9936541,17.464289,68.22778,8.787,-31.623,46.325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7380127,-0.9463082,9.224859
574,-0.04652065,0.035855114,-0.50693893,884.55,Tue May 16 12:00:52 MDT 2017,0.7731609,-0.99054307,9.725813,0.034727447,-0.053999938,0.9937321,17.42562,68.22778,8.776,-31.623,46.295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7266402,-0.95468795,9.218874
575,-0.041947126,0.05342114,-0.50996685,884.55,Tue May 16 12:00:55 MDT 2017,0.76499605,-0.9847656,9.727045,0.034212805,-0.053730078,0.99361163,17.343365,68.22778,8.821,-31.623,46.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7230489,-0.93134445,9.217078
576,-0.038625002,0.06418693,-0.5146656,884.5,Tue May 16 12:00:58 MDT 2017,0.7706522,-0.9871517,9.7263565,0.034800958,-0.053702615,0.99410856,17.38633,68.22778,8.518,-31.623,45.964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7320272,-0.92296475,9.211691
577,-0.033266723,0.042248845,-0.5107956,884.55,Tue May 16 12:01:01 MDT 2017,0.77068084,-0.9957397,9.725479,0.03446709,-0.054325268,0.99356097,17.386868,68.29957,8.836,-31.623,45.967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7374141,-0.95349085,9.214684
578,-0.032776177,0.04994893,-0.50893974,884.55,Tue May 16 12:01:04 MDT 2017,0.7749787,-1.0046369,9.724222,0.034661952,-0.05477408,0.99356633,17.30674,68.29957,8.827,-31.623,45.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7422025,-0.95468795,9.215282
579,-0.053809226,0.062063992,-0.49258423,884.53,Tue May 16 12:01:07 MDT 2017,0.7774567,-0.9987954,9.724626,0.03513187,-0.054304004,0.9940755,17.230877,68.12937,8.538,-31.623,45.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,306,0.7236475,-0.9367314,9.232041
580,-0.07972062,0.055441976,-0.50313854,884.56,Tue May 16 12:01:09 MDT 2017,0.77583474,-0.9963632,9.725005,0.03473796,-0.054371327,0.9935782,17.230877,68.06824,8.843,-31.623,45.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.6961141,-0.94092125,9.221867
581,-0.030242741,0.053821743,-0.50707245,884.55,Tue May 16 12:01:12 MDT 2017,0.7658612,-1.0007285,9.7253475,0.034478974,-0.054368723,0.9940136,17.205654,67.84217,8.549,-31.623,46.269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.7356185,-0.94690675,9.218275
582,-0.032025993,0.059621155,-0.5096655,884.62,Tue May 16 12:01:15 MDT 2017,0.7598633,-0.99754965,9.726145,0.034144137,-0.054197155,0.993974,17.205654,67.98187,8.54,-31.623,45.951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.7278373,-0.9379285,9.216479
583,-0.027033627,0.07564086,-0.51077366,884.47,Tue May 16 12:01:18 MDT 2017,0.7722289,-1.0063868,9.72426,0.0347062,-0.054751497,0.9939404,17.26321,68.63597,8.58,-31.623,45.951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.74519527,-0.9307459,9.213487
584,-0.039617658,0.047902822,-0.47777843,884.57,Tue May 16 12:01:20 MDT 2017,0.7734405,-1.0061821,9.724185,0.03475597,-0.05473353,0.9939163,17.26321,68.81969,8.601,-31.623,45.951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.7338228,-0.95827925,9.246407
585,-0.038605392,0.047566295,-0.5067568,884.56,Tue May 16 12:01:23 MDT 2017,0.77542096,-1.0022542,9.724433,0.034911044,-0.05447852,0.9940251,17.26321,68.85139,8.604,-31.945,45.951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.7368156,-0.95468795,9.217676
586,-0.037753224,0.06574118,-0.5112381,884.56,Tue May 16 12:01:26 MDT 2017,0.76798475,-0.99349433,9.725922,0.03434604,-0.05420513,0.9935512,17.26321,68.85139,8.9,-31.945,45.951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68,307,0.7302315,-0.92775315,9.214684
