n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
0,0.050932497,-0.022998169,-0.18181801,883.45,Wed May 17 12:05:34 MDT 2017,0.20345142,-0.09132496,9.804114,-0.011512855,-7.0124055E-4,-0.8895328,23.402979,74.20269,-20.616,-13.574,-49.369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.25438392,-0.11432313,9.622296
1,0.33247328,-0.0586418,-0.20188427,883.38,Wed May 17 12:05:35 MDT 2017,-0.08108212,-0.04191467,9.806225,0.0024291684,0.0037900817,-0.8774625,23.402979,74.20269,-20.623,-13.267,-49.359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.25139117,-0.10055647,9.604341
2,0.57699597,-0.0783539,-0.18454742,883.41,Wed May 17 12:05:36 MDT 2017,-0.33697724,-6.5475586E-4,9.8008585,0.0147997355,0.008403368,-0.8708176,23.402979,74.20269,-20.312,-13.267,-49.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.24001873,-0.079008654,9.616311
3,0.8149605,-0.17467403,-0.16889954,883.42,Wed May 17 12:05:37 MDT 2017,-0.54680985,0.062146552,9.791196,0.025395906,0.01135057,-0.86176306,23.466715,70.85282,-20.614,-13.267,-49.014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.2681506,-0.11252748,9.622296
4,0.9708824,-0.20472951,-0.15119743,883.44,Wed May 17 12:05:38 MDT 2017,-0.68836665,0.10716579,9.781874,0.03279173,0.013308464,-0.85797834,23.466715,70.85282,-20.312,-13.267,-48.692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.2825158,-0.09756372,9.630676
5,1.4647707,-0.2808477,1.148799,883.41,Wed May 17 12:05:39 MDT 2017,-0.73453915,0.67768663,9.755592,0.04499562,-0.0012627051,-0.83960086,23.092506,68.33756,-20.312,-22.09,-46.496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.7302315,0.39683893,10.904391
6,0.3975135,0.47160578,-0.4109869,883.39,Wed May 17 12:05:40 MDT 2017,1.400532,4.747754,8.46568,0.05224267,-0.25793085,-0.8651862,23.092506,68.33756,-29.035,-36.456,-28.883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,1.7980455,5.21936,8.054693
7,0.7026939,-0.7691237,-0.030413628,883.43,Wed May 17 12:05:41 MDT 2017,-0.52791715,-0.025751276,-9.7923975,-0.91074973,0.4121711,0.019595992,23.092506,68.33756,-37.173,-39.407,46.195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.17477672,-0.79487497,-9.822811
8,-0.19319132,-0.39680398,0.3407631,883.42,Wed May 17 12:05:43 MDT 2017,0.20396523,0.4351112,-9.7948675,0.98751307,-0.1556689,0.007787665,22.685904,66.17113,-14.122,-41.569,77.821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.010773907,0.038307227,-9.454104
9,-0.18273574,-0.23486769,1.2428198,883.45,Wed May 17 12:05:44 MDT 2017,-0.34997416,1.1195252,-9.73625,0.993481,-0.09776781,-0.021608515,22.685904,66.17113,-0.402,-36.068,101.902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.5327099,0.8846575,-8.49343
10,0.4452343,0.44133878,0.2967415,883.47,Wed May 17 12:05:45 MDT 2017,-0.6684936,3.5869057,-9.102615,0.09546749,0.97849214,0.17877084,21.857662,67.08079,-1.531,-18.551,108.657,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.22325931,4.0282445,-8.805874
11,0.9192094,-1.7273567,0.7948437,883.42,Wed May 17 12:05:46 MDT 2017,-1.6991206,0.3764283,-9.650996,-0.52848303,0.844365,0.060946226,21.857662,67.08079,-17.027,13.293,109.619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.7799112,-1.3509283,-8.856153
12,-1.2129147,-1.2447932,0.8153944,883.49,Wed May 17 12:05:47 MDT 2017,-2.0264401,-0.51494503,-9.581165,-0.61348695,0.78241247,0.043983445,21.857662,67.08079,-15.518,15.19,107.397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-3.2393548,-1.7597382,-8.765771
13,0.23626488,0.19482958,0.94387054,883.4,Wed May 17 12:05:48 MDT 2017,-0.24225038,-0.9059075,-9.761715,-0.63380456,0.7721318,-0.028229931,21.155844,67.08079,-36.267,14.134,104.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.005985504,-0.7110779,-8.817844
14,1.0400053,-0.014626026,-0.91359806,883.38,Wed May 17 12:05:49 MDT 2017,-0.7796359,0.25344765,-9.772323,-0.8069375,0.58932227,0.037694633,21.155844,67.08079,-43.209,-15.103,71.456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.26036942,0.23882163,-10.685921
15,-0.049499065,0.25120696,-1.294199,883.46,Wed May 17 12:05:50 MDT 2017,0.3870815,-0.16980411,-9.797539,0.9095467,-0.41506675,0.021034384,21.155844,67.08079,-22.587,-15.35,70.858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.33758244,0.08140286,-11.091738
16,1.5768335,-0.063740075,-2.1413994,883.43,Wed May 17 12:05:51 MDT 2017,-0.3031183,-0.7939827,-9.769754,-0.90039873,0.43331,0.003073652,20.623302,67.18871,-20.487,-11.491,66.342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,1.2737153,-0.85772276,-11.911154
17,1.2925016,0.06738898,-1.2844219,883.45,Wed May 17 12:05:53 MDT 2017,-0.30130205,-0.40736562,-9.79355,-0.89928234,0.4366484,0.00918939,20.623302,67.18871,-23.114,-13.011,67.004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.9911995,-0.33997664,-11.077971
18,-1.0096183,1.499421,0.74559116,883.39,Wed May 17 12:05:54 MDT 2017,0.7510445,-1.5185746,-9.6592045,-0.92076224,0.38125893,-0.060326945,20.009989,67.23857,-26.133,-8.699,64.646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.25857377,-0.019153614,-8.913613
19,-1.2422098,2.0249336,0.90779114,883.42,Wed May 17 12:05:55 MDT 2017,1.1039447,-1.7352351,-9.588568,-0.83634394,0.5386649,-0.09028847,20.009989,67.23857,-47.695,-0.849,64.326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.13826515,0.2896984,-8.680777
20,-0.8088845,0.333953,-1.078208,883.41,Wed May 17 12:05:56 MDT 2017,0.476689,3.8140053E-5,-9.795059,0.8105326,-0.58518434,0.020104205,20.009989,67.23857,-41.007,-12.614,68.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.3321955,0.33399114,-10.873267
21,-1.4840894,-0.42584515,0.41767883,883.41,Wed May 17 12:05:57 MDT 2017,0.10862053,0.046364177,-9.805943,0.75811833,-0.651989,0.009530088,19.307146,68.373146,-39.262,-5.741,65.074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-1.3754689,-0.37948096,-9.388264
22,-0.89298165,-0.06709272,0.1533165,883.47,Wed May 17 12:05:58 MDT 2017,0.36685583,-0.2513361,-9.796562,0.77381754,-0.63289005,0.02561034,19.307146,68.373146,-41.86,-7.861,64.511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.52612585,-0.3184288,-9.643246
23,-0.20785916,-0.48850822,-1.8672514,883.45,Wed May 17 12:06:00 MDT 2017,0.102514274,-0.58050287,-9.788919,-0.7913882,0.6104712,-0.026650775,18.697351,69.296326,-45.292,-8.482,63.429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.10534488,-1.0690111,-11.656171
24,-0.37397704,-0.2947178,-2.712408,883.43,Wed May 17 12:06:01 MDT 2017,0.4733364,-0.58814406,-9.777544,-0.7815469,0.62261903,-0.037423063,18.697351,69.296326,-50.814,-11.839,60.038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.09935937,-0.88286185,-12.489952
25,-0.41727775,0.5391939,-0.2920103,883.45,Wed May 17 12:06:02 MDT 2017,1.0876542,-0.4009288,-9.737899,0.6630816,-0.7461593,0.052963186,18.697351,69.296326,-35.974,-2.311,64.465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.6703765,0.13826515,-10.029909
26,0.1370728,0.9594853,0.37541866,883.47,Wed May 17 12:06:03 MDT 2017,0.1298807,-1.3515358,-9.712207,-0.8960341,0.43945864,-0.033518918,17.930536,71.050186,-27.525,-13.22,61.596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.2669535,-0.39205053,-9.336788
27,1.2819922,0.0765267,-1.673749,883.45,Wed May 17 12:06:04 MDT 2017,-0.032817453,-0.6696902,-9.783703,-0.8556918,0.516152,-0.0138246985,17.930536,71.050186,-31.945,-10.719,59.506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,1.2491747,-0.5931635,-11.457452
28,-0.6888591,0.62537515,1.2139854,883.43,Wed May 17 12:06:05 MDT 2017,0.8959575,-1.1179821,-9.70143,-0.85219055,0.51869446,-0.06362007,17.393845,72.58522,-36.912,-7.362,63.191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.20709845,-0.492607,-8.487445
29,-0.9486542,0.32243413,1.2993507,883.45,Wed May 17 12:06:07 MDT 2017,0.73377454,-0.55407315,-9.763453,-0.8339399,0.54986775,-0.04647754,17.393845,72.58522,-31.278,-5.966,70.407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.2148796,-0.23163901,-8.464102
30,-0.77514714,0.9506138,1.177949,883.46,Wed May 17 12:06:08 MDT 2017,1.3000759,-0.83748776,-9.683949,-0.94838053,0.30662945,-0.07748408,17.393845,72.58522,-25.607,-14.962,70.123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.52492875,0.11312603,-8.5060005
31,-0.8996966,0.54309833,-1.2262354,883.48,Wed May 17 12:06:09 MDT 2017,0.68122566,-0.8788851,-9.743399,-0.9405134,0.33487812,-0.049511664,16.866117,74.29104,-29.206,-23.64,66.061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.2184709,-0.3357868,-10.969634
32,-1.6281084,0.19874907,0.024354935,883.44,Wed May 17 12:06:10 MDT 2017,0.30411485,-0.3819055,-9.794494,-0.96298635,0.26817095,-0.023337787,16.866117,74.29104,-14.855,-25.325,72.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-1.3239936,-0.18315643,-9.770139
33,-0.035771906,-0.72314775,-4.3339853,883.51,Wed May 17 12:06:11 MDT 2017,-0.60886693,-0.3931488,-9.779834,-0.98670346,0.15872441,0.026497133,16.604996,75.701065,-3.492,-27.854,105.047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.64463884,-1.1162965,-14.113819
34,-1.127796,-0.085056275,-2.3930302,883.39,Wed May 17 12:06:12 MDT 2017,-0.13753948,-0.4895521,-9.793456,-0.98708624,0.15807073,-0.0016513366,16.604996,75.701065,-9.072,-24.2,78.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-1.2653356,-0.5746084,-12.186486
35,-0.06488925,-1.0208454,-0.6595745,883.42,Wed May 17 12:06:14 MDT 2017,-0.26012364,-0.75924355,-9.773758,-0.9501875,0.30912772,9.296598E-4,16.023582,77.9813,-18.27,-25.183,63.449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.3250129,-1.780089,-10.433332
36,0.27002645,-0.18718708,1.7866068,883.4,Wed May 17 12:06:15 MDT 2017,-0.12398012,0.37213916,-9.798802,0.970053,-0.24193484,-0.012596332,16.023582,77.9813,-11.985,-29.335,72.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.14604631,0.18495208,-8.012196
37,0.36009407,-0.37631622,2.0332093,883.41,Wed May 17 12:06:16 MDT 2017,-0.13324347,0.084223606,-9.805387,0.98128724,-0.19239405,-0.0064466535,16.023582,77.9813,-6.64,-27.323,73.371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.22685061,-0.29209262,-7.772177
38,-0.033172004,0.020432442,0.14065552,883.47,Wed May 17 12:06:17 MDT 2017,0.0044415817,-0.0060672318,-9.806646,-0.98717,0.15966475,-0.0010780958,15.715239,79.735374,-9.265,-29.202,73.171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.02873042,0.01436521,-9.665991
39,0.15862164,0.55714357,1.5581408,883.45,Wed May 17 12:06:18 MDT 2017,-0.63147646,0.18146767,-9.784617,0.96308196,-0.26730064,-0.031977065,15.715239,79.735374,-13.082,-31.935,71.368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.47285482,0.7386112,-8.226477
40,0.3764127,0.51957893,-1.3049898,883.45,Wed May 17 12:06:20 MDT 2017,-0.34468952,0.26811343,-9.796924,0.9566644,-0.290467,-0.019441014,15.378972,81.55144,-16.697,-31.842,75.819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.03172317,0.78769237,-11.101913
41,0.1286377,0.6957192,-1.1233749,883.41,Wed May 17 12:06:21 MDT 2017,-0.5895215,-0.048087623,-9.788798,-0.9686608,0.24629736,0.030170882,15.378972,81.55144,-12.66,-32.177,78.364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.46088383,0.6476316,-10.912173
42,0.18655905,0.20971291,-0.56657314,883.44,Wed May 17 12:06:22 MDT 2017,0.42815223,0.24099557,-9.794334,0.98861426,-0.14885142,0.015648823,15.378972,81.55144,-14.273,-31.175,82.186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,0.6147113,0.45070848,-10.360908
43,0.62483966,1.0956922,-1.3719931,883.39,Wed May 17 12:06:23 MDT 2017,0.3956888,0.21273914,-9.796359,0.98768246,-0.15535513,0.012885214,15.011575,83.31529,-16.268,-28.076,81.594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,1.0205284,1.3084313,-11.168352
44,-0.9336428,0.5842524,2.383955,883.4,Wed May 17 12:06:24 MDT 2017,-0.04379006,0.8588527,-9.76887,0.9637946,-0.26279014,-0.011564511,15.011575,83.31529,-13.732,-27.441,96.449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.97743285,1.4431051,-7.3849154
45,-0.9391235,-0.2698299,-0.91093063,883.42,Wed May 17 12:06:26 MDT 2017,0.22146155,-0.091694556,-9.80372,-0.9736688,0.2276227,-0.012236902,14.819738,84.433365,-15.769,-26.382,94.927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,208,-0.717662,-0.36152446,-10.714651
46,-0.6522288,-1.1349013,-2.2485504,883.45,Wed May 17 12:06:27 MDT 2017,-0.09895199,0.098810606,-9.805656,0.9594545,-0.28178778,-0.005961482,14.819738,84.433365,-14.389,-24.255,94.438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.75118077,-1.0360907,-12.054207
47,0.45932424,-0.7433001,-1.6993771,883.39,Wed May 17 12:06:28 MDT 2017,-0.5850198,0.1866482,-9.787404,-0.92578906,0.37683496,0.02985237,14.550794,86.00324,-15.441,-24.528,88.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.12569559,-0.5566519,-11.486781
48,-0.086830035,0.013307251,2.0291934,883.37,Wed May 17 12:06:29 MDT 2017,-0.01671919,-0.09710431,-9.806159,-0.9474851,0.31979382,0.0013864522,14.550794,86.00324,-11.965,-18.431,86.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.10354923,-0.08379706,-7.7769656
49,1.0465213,-0.40033314,-0.33957386,883.38,Wed May 17 12:06:31 MDT 2017,-0.93100107,0.22495787,-9.759768,-0.9579682,0.2832357,0.04553321,14.550794,86.00324,-6.614,-27.217,83.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.11552023,-0.17537527,-10.099341
50,0.15494645,0.6641226,-1.6895266,883.42,Wed May 17 12:06:32 MDT 2017,-0.8839809,-0.0015272278,-9.766728,-0.966302,0.2532849,0.044056393,14.371509,87.062325,-7.562,-28.915,95.178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.7290344,0.66259533,-11.456255
51,0.6688297,0.64260745,-0.38894558,883.42,Wed May 17 12:06:33 MDT 2017,-1.5439104,-0.554022,-9.668497,-0.9606034,0.2639362,0.07234682,14.371509,87.062325,-26.354,-59.315,86.222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.8750807,0.088585466,-10.057443
52,-0.8799896,0.31934273,1.3477707,883.39,Wed May 17 12:06:35 MDT 2017,0.27126384,-0.61263245,-9.78374,-0.96302587,0.26734722,-0.021021983,14.237693,88.39063,-38.739,-58.143,90.539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.6087258,-0.29328972,-8.435969
53,0.92520887,0.7586399,-0.52011585,883.41,Wed May 17 12:06:36 MDT 2017,-0.19737153,-0.7472674,-9.776149,-0.95840096,0.2826713,-4.567453E-4,14.237693,88.39063,-40.211,-58.407,90.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.7278373,0.011372458,-10.296265
54,0.30264834,-0.019332409,1.0683851,883.4,Wed May 17 12:06:37 MDT 2017,-0.14163826,-0.2727602,-9.801834,-0.940476,0.33958477,0.001798208,13.983364,89.355995,-40.661,-45.629,81.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.16101007,-0.29209262,-8.733449
55,0.33041307,-0.03149104,1.1336899,883.39,Wed May 17 12:06:38 MDT 2017,-0.32981452,-0.42879423,-9.791721,-0.9010353,0.43295556,0.0057903035,13.983364,89.355995,-44.631,-36.491,78.355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,5.985504E-4,-0.46028528,-8.658031
56,0.5081738,0.7420977,1.9273477,883.4,Wed May 17 12:06:40 MDT 2017,0.30346057,-0.93782365,-9.756986,-0.9029526,0.42711958,-0.029807162,13.858486,89.96934,-47.61,-31.52,69.816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.81163436,-0.19572599,-7.829638
57,-0.7735785,-2.6742115,-2.6345596,883.36,Wed May 17 12:06:41 MDT 2017,-1.0478104,-0.44244063,-9.74047,-0.90615886,0.4192664,0.035412807,13.858486,89.96934,-38.359,-39.451,73.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.821389,-3.116652,-12.37503
58,-0.40176737,-0.9843881,-1.8264427,883.31,Wed May 17 12:06:42 MDT 2017,-0.5217959,0.43611595,-9.783041,0.93451744,-0.35383797,-0.03589137,13.858486,89.96934,-30.67,-39.057,92.839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.9235633,-0.5482722,-11.609484
59,-0.055574328,-0.10588935,2.0750222,883.3,Wed May 17 12:06:43 MDT 2017,-0.30235884,0.38241965,-9.794527,0.8982354,-0.43860248,-0.021678051,13.858486,89.96934,-27.522,-27.514,86.509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.35793316,0.2765303,-7.719505
60,-0.18496692,1.5782807,-1.7375259,883.28,Wed May 17 12:06:45 MDT 2017,-0.72961813,0.9990776,-9.728306,0.83512634,-0.54695225,-0.053819302,13.858486,89.96934,-51.995,-35.339,109.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.91458505,2.5773582,-11.465832
61,-0.08945072,1.0111212,-2.6536875,883.18,Wed May 17 12:06:46 MDT 2017,-1.1154313,1.899031,-9.556143,0.6815483,-0.7225397,-0.11392921,14.013415,91.035225,-37.551,-17.381,108.697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.204882,2.9101522,-12.20983
62,0.91693574,0.23594725,-0.109734535,883.19,Wed May 17 12:06:47 MDT 2017,-1.4885514,1.7183199,-9.539496,0.69864815,-0.7057986,-0.116814844,14.013415,91.035225,-14.987,-17.559,101.867,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.57161564,1.9542671,-9.649231
63,-0.7104788,-1.0165721,3.0349627,883.17,Wed May 17 12:06:48 MDT 2017,-1.0187334,1.7348326,-9.598068,0.8766159,-0.4703,-0.08572657,14.042442,91.035225,-16.74,-38.85,112.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.7292122,0.7182605,-6.5631056
64,0.27001864,-2.727116,-3.7784653,883.15,Wed May 17 12:06:50 MDT 2017,-0.42564175,1.716763,-9.6458235,0.88243437,-0.46107882,-0.06402108,14.042442,91.035225,-31.738,-43.917,108.856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.15562311,-1.0103531,-13.424289
65,1.0901078,-0.18057686,0.9021015,883.14,Wed May 17 12:06:51 MDT 2017,-0.14858805,0.44633326,-9.795363,0.90839297,-0.41729617,-0.017412893,14.042442,91.035225,-26.959,-33.035,117.166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.9415198,0.2657564,-8.893262
66,0.5185503,1.8457078,-0.27605152,883.06,Wed May 17 12:06:52 MDT 2017,-1.2703296,0.3437897,-9.717945,-0.9300509,0.36137208,0.066067785,14.042442,91.035225,-17.843,-40.605,122.492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.7517793,2.1894975,-9.993997
67,-0.6857262,0.16332984,-2.386508,883.05,Wed May 17 12:06:54 MDT 2017,0.5145408,1.1002101,-9.731145,0.97839624,-0.1981737,0.01056737,14.042442,91.035225,-26.062,-59.298,126.789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.17118542,1.2635399,-12.117653
68,0.73088706,1.4402146,-0.90043736,882.97,Wed May 17 12:06:55 MDT 2017,-0.26222208,1.4190607,-9.699891,0.94519603,-0.31843242,-0.0334535,14.042442,91.035225,-32.536,-66.253,124.372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.46866497,2.8592753,-10.600328
69,0.34708187,0.29834056,0.31263256,882.97,Wed May 17 12:06:56 MDT 2017,-0.25430655,1.2429268,-9.724239,0.9140883,-0.39982706,-0.03848546,14.042442,91.035225,-39.701,-55.526,121.308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.092775315,1.5412674,-9.411607
70,-0.99639076,-0.34693718,2.0618958,883.03,Wed May 17 12:06:57 MDT 2017,-0.508365,1.0819571,-9.733517,0.9338909,-0.3522073,-0.045024093,14.042442,91.035225,-26.005,-52.055,123.371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.5047557,0.7350199,-7.671621
71,0.9277819,-0.0820072,-1.4012842,882.97,Wed May 17 12:06:59 MDT 2017,-0.5710458,-0.16519412,-9.788616,-0.97882247,0.20246531,0.027605979,14.042442,91.035225,-13.243,-50.057,130.378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,0.35673606,-0.24720132,-11.1899
72,0.18857002,-0.21379802,1.076601,882.98,Wed May 17 12:07:00 MDT 2017,-1.019358,-0.39792052,-9.745407,-0.9496583,0.3081829,0.043378267,14.34278,90.05993,-17.092,-37.835,126.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.830788,-0.61171854,-8.668806
73,0.013169885,-0.7523063,0.4806137,883.0,Wed May 17 12:07:01 MDT 2017,-1.0654216,0.5296455,-9.734203,-0.8804113,0.4707653,0.057049297,14.34278,90.05993,-27.133,-33.723,130.528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.0522517,-0.22266077,-9.25359
74,0.8153005,0.2754981,0.7297411,882.97,Wed May 17 12:07:03 MDT 2017,-1.3474119,-0.39520818,-9.705604,-0.9315036,0.35655054,0.059098925,14.311981,90.05993,-14.605,-31.32,127.352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-0.53211135,-0.11971009,-8.9758625
75,-0.555553,0.5803317,2.3796492,882.97,Wed May 17 12:07:04 MDT 2017,-0.65950435,-0.1613464,-9.783119,-0.9273172,0.3726811,0.027364723,14.311981,90.05993,-29.698,-34.771,134.448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.2150574,0.4189853,-7.40347
76,-0.8053538,-0.93097836,-2.4007044,883.04,Wed May 17 12:07:05 MDT 2017,-0.5904657,-0.04046901,-9.788775,-0.92177814,0.38656566,0.025946187,14.030704,90.05993,-25.73,-31.17,126.976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.3958195,-0.97144735,-12.18948
77,-0.12907076,-0.4342281,1.2017117,883.04,Wed May 17 12:07:07 MDT 2017,-1.0165547,-0.10985424,-9.7532015,-0.8710915,0.48858222,0.04247749,14.030704,90.05993,-22.216,-21.936,120.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,201,-1.1456255,-0.54408234,-8.55149
