n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
14,0.594656,0.68713695,-0.42600346,873.3,Wed May 17 22:42:14 MDT 2017,-0.34146914,-0.73681664,9.772967,0.003439698,0.041103087,-0.93860686,11.743831,93.51939,-12.098,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.25318682,-0.049679685,9.346964
15,0.5972611,0.73219335,-0.4530077,873.31,Wed May 17 22:42:15 MDT 2017,-0.37400174,-0.77469045,9.7688465,0.004382647,0.043473657,-0.9384382,11.743831,93.51939,-12.098,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.22325931,-0.04249708,9.315839
16,0.6339766,0.6943358,-0.46270657,873.28,Wed May 17 22:42:16 MDT 2017,-0.37181148,-0.78172415,9.76837,0.004101635,0.043750416,-0.9387142,11.743831,92.07096,-12.098,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.2621651,-0.08738836,9.305663
17,0.65636873,0.68655324,-0.5267048,873.29,Wed May 17 22:42:17 MDT 2017,-0.3702616,-0.7679561,9.769521,0.0042829113,0.04310085,-0.9384302,11.743831,92.07096,-12.098,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.2861071,-0.08140286,9.242816
18,0.53912,0.58066785,-0.35804176,873.29,Wed May 17 22:42:19 MDT 2017,-0.34040126,-0.7093562,9.775036,0.0040541315,0.039762143,-0.9399075,11.743831,92.07096,-11.791,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.19871874,-0.12868834,9.416994
19,0.31341943,0.4500014,-0.46310234,873.34,Wed May 17 22:42:20 MDT 2017,-0.25416294,-0.6008361,9.784926,0.001756286,0.033163384,-0.94009686,11.743831,92.07096,-11.791,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.05925649,-0.15083471,9.321824
20,0.45399344,0.5304095,-0.34637356,873.32,Wed May 17 22:42:21 MDT 2017,-0.1780617,-0.5034748,9.792098,-3.4526698E-4,0.027210455,-0.9381444,11.743831,92.07096,-12.095,-12.835,-46.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.27593175,0.026934769,9.4457245
21,0.35721248,0.37458667,-0.4041252,873.26,Wed May 17 22:42:22 MDT 2017,-0.12198218,-0.42725912,9.796578,-0.0015962764,0.022568487,-0.93992877,11.832906,92.07096,-11.793,-12.835,-46.237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.23523031,-0.05267244,9.392453
22,0.24225849,0.29399392,-0.42805767,873.28,Wed May 17 22:42:23 MDT 2017,-0.04952524,-0.3532504,9.80016,-0.00364784,0.017779155,-0.9421595,11.832906,92.07096,-11.793,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.19273324,-0.05925649,9.372103
23,0.19685763,0.29116374,-0.3913479,873.31,Wed May 17 22:42:25 MDT 2017,0.009642264,-0.26901737,9.802955,-0.0050449166,0.012759706,-0.9419856,11.7808,91.090576,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.20649989,0.022146367,9.411607
24,0.11754403,0.15797259,-0.4570713,873.32,Wed May 17 22:42:26 MDT 2017,0.0715979,-0.21483488,9.804035,-0.007086389,0.009107132,-0.94262403,11.7808,91.090576,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.18914193,-0.05686229,9.346964
25,0.08112607,0.07711217,-0.4538784,873.32,Wed May 17 22:42:27 MDT 2017,0.12178252,-0.16928893,9.804433,-0.008754238,0.006087626,-0.9431331,11.7808,91.090576,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.20290859,-0.092176765,9.350554
26,0.040385067,0.08173813,-0.40062523,873.25,Wed May 17 22:42:28 MDT 2017,0.16551627,-0.12543231,9.804451,-0.010122271,0.0031832042,-0.9412021,11.7808,91.090576,-12.097,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.20590134,-0.04369418,9.403826
27,0.05244094,0.047535703,-0.36026287,873.26,Wed May 17 22:42:29 MDT 2017,0.19835168,-0.094222635,9.804192,-0.011115104,0.0011121135,-0.94141054,11.7808,91.090576,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.25079262,-0.046686932,9.443929
28,-0.029740497,0.018411767,-0.44889164,873.28,Wed May 17 22:42:30 MDT 2017,0.23564184,-0.059711747,9.803637,-0.012315195,-0.0010780958,-0.94400686,11.725041,89.880585,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.20590134,-0.04129998,9.354745
29,-0.03776157,0.037175193,-0.43761635,873.24,Wed May 17 22:42:31 MDT 2017,0.25683102,-0.054533154,9.803135,-0.013303424,-0.0016692864,-0.9446434,11.725041,89.880585,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21906945,-0.017357962,9.365519
30,-0.07429226,-0.016564988,-0.52466106,873.24,Wed May 17 22:42:33 MDT 2017,0.2706168,-0.049275562,9.802792,-0.01384893,-0.0021527335,-0.9449506,11.725041,89.880585,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.19632454,-0.06584055,9.278131
31,-0.07276969,0.019404417,-0.42807293,873.27,Wed May 17 22:42:34 MDT 2017,0.27867103,-0.048733387,9.802569,-0.014237292,-0.002254173,-0.9452365,11.637184,90.143074,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.20590134,-0.02932897,9.374496
32,-0.05684966,0.00896281,-0.43770885,873.29,Wed May 17 22:42:35 MDT 2017,0.27771476,-0.041883085,9.8026285,-0.014073601,-0.0025895024,-0.9450092,11.637184,90.143074,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2208651,-0.032920275,9.36492
33,-0.056996673,-0.0045012534,-0.4433031,873.25,Wed May 17 22:42:36 MDT 2017,0.27127773,-0.034404524,9.802836,-0.013674599,-0.002860199,-0.944606,11.509208,90.143074,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21428105,-0.038905777,9.359533
34,-0.055737168,-0.01535433,-0.4091282,873.24,Wed May 17 22:42:37 MDT 2017,0.27420807,-0.02714275,9.802778,-0.013678413,-0.0032936372,-0.94448376,11.509208,90.143074,-11.793,-13.146,-46.234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2184709,-0.04249708,9.39365
35,-0.06030588,-0.011575909,-0.4518671,873.27,Wed May 17 22:42:39 MDT 2017,0.26560867,-0.024935668,9.8030205,-0.013189808,-0.003268659,-0.94402486,11.509208,90.143074,-11.793,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.20530279,-0.036511578,9.351153
36,-0.040227458,-0.029486261,-0.5021429,873.27,Wed May 17 22:42:40 MDT 2017,0.26528242,-0.02917168,9.803018,-0.013246738,-0.0030881618,-0.94412285,11.509208,90.143074,-11.793,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.22505496,-0.05865794,9.300875
37,-0.043562293,2.2662431E-4,-0.41593933,873.28,Wed May 17 22:42:41 MDT 2017,0.2656245,-0.030154146,9.803005,-0.013273147,-0.0031002015,-0.9418708,11.509208,90.143074,-12.098,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2220622,-0.029927522,9.387066
38,-0.047275156,0.009741591,-0.40478992,873.32,Wed May 17 22:42:42 MDT 2017,0.25616926,-0.03847201,9.803228,-0.012968211,-0.0025313038,-0.9417896,11.509208,90.143074,-12.098,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2088941,-0.02873042,9.398438
39,-0.029528573,-0.013747651,-0.43791676,873.34,Wed May 17 22:42:43 MDT 2017,0.24859802,-0.035333484,9.803435,-0.01253526,-0.002592378,-0.94141394,11.509208,90.143074,-12.098,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21906945,-0.049081136,9.365519
40,-0.037456244,-0.0058037005,-0.43481445,873.31,Wed May 17 22:42:45 MDT 2017,0.2529344,-0.03489773,9.803326,-0.012728135,-0.002668849,-0.9415494,11.509208,89.69718,-12.098,-13.146,-45.928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21547815,-0.04070143,9.368511
41,-0.036586612,-0.015012298,-0.44336128,873.25,Wed May 17 22:42:46 MDT 2017,0.24548072,-0.040652893,9.803493,-0.012482249,-0.0022837264,-0.941528,11.509208,89.69718,-12.098,-13.146,-46.241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2088941,-0.05566519,9.360131
42,-0.02471596,0.007298641,-0.43157673,873.25,Wed May 17 22:42:47 MDT 2017,0.23779991,-0.041416015,9.803679,-0.012111442,-0.0021353583,-0.94120324,11.509208,89.69718,-12.098,-13.146,-45.938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21308395,-0.034117375,9.372103
43,-0.017367527,0.014414724,-0.4550686,873.29,Wed May 17 22:42:48 MDT 2017,0.22985293,-0.050327748,9.803827,-0.011875377,-0.0015537015,-0.9411822,11.471011,89.69718,-12.098,-13.146,-45.938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2124854,-0.035913024,9.348759
44,-0.019744933,8.414574E-4,-0.43891048,873.33,Wed May 17 22:42:50 MDT 2017,0.23103324,-0.043937087,9.80383,-0.011802375,-0.0018752797,-0.9410894,11.471011,89.69718,-12.098,-13.146,-46.257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2112883,-0.04309563,9.36492
45,-0.0114526,0.009677324,-0.42097092,873.28,Wed May 17 22:42:51 MDT 2017,0.23052205,-0.0425976,9.803847,-0.011809948,-0.0019378061,-0.94101524,11.471011,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21906945,-0.032920275,9.382876
46,-0.011407897,0.009072684,-0.43787575,873.3,Wed May 17 22:42:52 MDT 2017,0.2238933,-0.044387158,9.803993,-0.011507029,-0.0017605231,-0.94082105,11.471011,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2124854,-0.035314474,9.3661175
47,-0.00308685,0.0083206035,-0.45767593,873.29,Wed May 17 22:42:53 MDT 2017,0.2209592,-0.04842348,9.804041,-0.011414717,-0.0015148527,-0.940816,11.5130825,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.21787235,-0.040102877,9.346365
48,-0.011126503,0.009406913,-0.4247446,873.29,Wed May 17 22:42:55 MDT 2017,0.2212177,-0.04950979,9.804029,-0.011436236,-0.0014495046,-0.94085556,11.5130825,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2100912,-0.040102877,9.379285
49,0.0037365109,0.02665372,-0.42467403,873.26,Wed May 17 22:42:56 MDT 2017,0.2231141,-0.05478559,9.803959,-0.0116581945,-0.0012267914,-0.94110626,11.5130825,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.22685061,-0.02813187,9.379285
50,-0.016566902,0.012676582,-0.4491663,873.26,Wed May 17 22:42:57 MDT 2017,0.22605956,-0.05098381,9.803911,-0.011728918,-0.0014340015,-0.94110125,11.5130825,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.20949265,-0.038307227,9.354745
51,-0.014992878,0.0095002465,-0.43067265,873.33,Wed May 17 22:42:58 MDT 2017,0.22388698,-0.049004573,9.803972,-0.011617862,-0.0014950499,-0.94098985,11.5130825,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.2088941,-0.039504327,9.3733
52,-0.0137529075,0.0037308931,-0.42494392,873.3,Wed May 17 22:43:00 MDT 2017,0.2130702,-0.045629423,9.804229,-0.011018156,-0.001539248,-0.9386299,11.5130825,89.13965,-12.098,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,275,0.19931729,-0.04189853,9.379285
53,-0.009046137,0.014555991,-0.4331522,873.3,Wed May 17 22:43:01 MDT 2017,0.22093299,-0.045082062,9.804058,-0.011366968,-0.001747781,-0.9384784,11.5130825,89.13965,-12.399,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.21188685,-0.030526072,9.370906
54,-0.005497232,-0.00881511,-0.4353838,873.28,Wed May 17 22:43:02 MDT 2017,0.22636233,-0.052835584,9.803895,-0.011780259,-0.0014391878,-0.9389118,11.586585,89.13965,-12.399,-13.146,-45.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.2208651,-0.061650693,9.368511
55,-0.0025985688,0.01092381,-0.4336748,873.34,Wed May 17 22:43:04 MDT 2017,0.22286512,-0.05162524,9.803982,-0.011594109,-0.0013756625,-0.9412659,11.586585,89.13965,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.22026655,-0.04070143,9.370307
56,0.018961534,-0.0100339465,-0.43503857,873.31,Wed May 17 22:43:05 MDT 2017,0.21686733,-0.04503269,9.804149,-0.011210549,-0.001610218,-0.94087744,11.705337,88.50453,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.23582886,-0.055066638,9.36911
57,0.002846837,-0.012413394,-0.41945076,873.29,Wed May 17 22:43:06 MDT 2017,0.21682116,-0.0504344,9.804123,-0.011293978,-0.0013033543,-0.94104135,11.705337,88.50453,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.219668,-0.06284779,9.384672
58,0.00929451,0.04256724,-0.42482948,873.3,Wed May 17 22:43:08 MDT 2017,0.21576045,-0.056333896,9.804114,-0.0113709,-9.841623E-4,-0.9411979,11.705337,88.50453,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.22505496,-0.013766659,9.379285
59,-0.009908766,0.0101801455,-0.44588947,873.34,Wed May 17 22:43:09 MDT 2017,0.2122188,-0.050283022,9.804225,-0.011051915,-0.0012267914,-0.94086164,11.705337,88.50453,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.20231004,-0.040102877,9.3583355
60,0.008476362,-0.009579964,-0.42850304,873.31,Wed May 17 22:43:10 MDT 2017,0.21598005,-0.03830407,9.804197,-0.01104652,-0.0019028878,-0.9406517,11.705337,88.50453,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.22445641,-0.047884032,9.375694
61,0.016185299,-0.022020314,-0.44043922,873.29,Wed May 17 22:43:12 MDT 2017,0.21904501,-0.028257921,9.804162,-0.010970719,-0.0024383527,-0.94042736,11.7701845,88.40629,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.23523031,-0.050278235,9.363723
62,-0.018473074,-0.013201689,-0.43554974,873.28,Wed May 17 22:43:13 MDT 2017,0.22317731,-0.031091044,9.804061,-0.011237764,-0.0023385307,-0.9406807,11.7701845,88.40629,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.20470424,-0.044292733,9.368511
63,-0.0040513575,0.008982265,-0.42836,873.29,Wed May 17 22:43:14 MDT 2017,0.22312081,-0.033522833,9.804054,-0.011290019,-0.0022442355,-0.94075,11.7701845,87.83493,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.21906945,-0.024540568,9.375694
64,-0.008213341,-0.017563527,-0.41876507,873.29,Wed May 17 22:43:15 MDT 2017,0.22429004,-0.030919058,9.804036,-0.011291339,-0.00239208,-0.9407098,11.7701845,87.83493,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.2160767,-0.048482586,9.385271
65,-0.0010932982,0.0076513924,-0.42281246,873.31,Wed May 17 22:43:17 MDT 2017,0.22914101,-0.039374564,9.803893,-0.011692653,-0.0020535404,-0.94114393,11.873688,87.53904,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.22804771,-0.03172317,9.381081
66,-0.011355981,-0.0050080493,-0.4337864,873.27,Wed May 17 22:43:18 MDT 2017,0.21965154,-0.043474536,9.804093,-0.01130321,-0.0017176815,-0.94092286,11.873688,87.53904,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.20829555,-0.048482586,9.370307
67,-0.0043022633,-0.0032380074,-0.42964172,873.25,Wed May 17 22:43:19 MDT 2017,0.21738622,-0.044646025,9.804138,-0.0111892605,-0.0016286211,-0.9408542,11.902872,87.53904,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.21308395,-0.047884032,9.374496
68,0.0036999285,0.015439849,-0.42492104,873.29,Wed May 17 22:43:21 MDT 2017,0.21177822,-0.055542726,9.804206,-0.011105045,-9.91704E-4,-0.9409746,11.902872,87.53904,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.21547815,-0.040102877,9.379285
69,-0.0013592988,0.006456401,-0.44230652,873.29,Wed May 17 22:43:22 MDT 2017,0.2114505,-0.051946234,9.804234,-0.01105124,-0.0011708573,-0.9408781,11.973242,87.14335,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.2100912,-0.045489833,9.361927
70,0.0092154,0.0053777285,-0.43296242,873.31,Wed May 17 22:43:23 MDT 2017,0.20147435,-0.04727626,9.804466,-0.01050656,-0.0012207031,-0.9404086,11.973242,87.14335,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.21068975,-0.04189853,9.371504
71,0.009717464,0.0041207597,-0.39767075,873.29,Wed May 17 22:43:25 MDT 2017,0.19977519,-0.049610592,9.804489,-0.010462501,-0.0010780958,-0.94041675,11.973242,87.14335,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.20949265,-0.045489833,9.406818
72,0.0047198385,-0.024303868,-0.42204,873.24,Wed May 17 22:43:26 MDT 2017,0.20896266,-0.04572653,9.804317,-0.010828538,-0.0014183288,-0.9406147,11.973242,87.14335,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.2136825,-0.0700304,9.3822775
73,-0.013729036,0.009720594,-0.41940403,873.3,Wed May 17 22:43:27 MDT 2017,0.21963038,-0.04742927,9.804076,-0.01133612,-0.0015344,-0.9410076,11.973242,87.14335,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.20590134,-0.037708677,9.384672
74,-3.6782026E-4,0.005609218,-0.4236002,873.26,Wed May 17 22:43:29 MDT 2017,0.22003582,-0.043916445,9.804083,-0.011334806,-0.0017002427,-0.94095594,11.973242,86.6244,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.219668,-0.038307227,9.380483
75,-0.014769331,-0.013990957,-0.4342661,873.27,Wed May 17 22:43:30 MDT 2017,0.22545908,-0.04047713,9.803974,-0.011503143,-0.0018911052,-0.94103605,11.973242,86.6244,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,276,0.21068975,-0.054468088,9.369708
76,-0.00706093,-0.002930764,-0.4151411,873.24,Wed May 17 22:43:32 MDT 2017,0.22373618,-0.04315762,9.804003,-0.011500552,-0.0017520386,-0.94107527,11.973242,86.6244,-12.071,-13.146,-46.252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56,277,0.21667525,-0.046088383,9.388862
