n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
10,-0.14783928,0.02936849,-0.36060047,879.98,Sun May 07 20:11:19 MDT 2017,0.5386927,0.28068063,-9.787822,0.67236775,-0.7395678,0.007866671,15.913669,85.00894,-8.721,-0.44,37.242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,327,0.39085343,0.31004912,-10.148422
11,-0.0634889,0.10792673,-0.2645359,879.91,Sun May 07 20:11:20 MDT 2017,0.48426986,0.28591946,-9.790513,0.6723871,-0.73964316,0.0057735518,15.913669,85.00894,-8.721,-0.44,37.242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.42078096,0.39384618,-10.055049
12,-0.03302598,-0.071317196,-0.3742733,879.97,Sun May 07 20:11:21 MDT 2017,0.5777069,0.4442141,-9.779536,0.67388225,-0.7379001,0.0032342875,15.913669,86.17441,-9.03,-1.081,37.242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.5446809,0.3728969,-10.15381
13,0.015482724,0.027644873,-0.27958393,879.88,Sun May 07 20:11:22 MDT 2017,0.5722938,0.47394037,-9.778458,0.68500054,-0.72755414,0.0024260995,15.913669,86.17441,-9.344,-1.383,37.242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.58777654,0.50158525,-10.058042
14,0.034741223,0.027591437,-0.3586521,879.95,Sun May 07 20:11:23 MDT 2017,0.5428599,0.4727967,-9.780193,0.6854872,-0.72715604,0.0014183288,16.079912,86.17441,-9.344,-1.383,37.242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.57760113,0.50038815,-10.138845
15,0.008018851,7.9753995E-4,-0.37888908,879.91,Sun May 07 20:11:25 MDT 2017,0.53187364,0.4948022,-9.779709,0.6805762,-0.73174065,-0.0,16.079912,86.17441,-9.344,-1.383,37.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.5398925,0.49559975,-10.158598
16,-0.00628978,0.013821155,-0.43030453,879.9,Sun May 07 20:11:26 MDT 2017,0.5312185,0.49434814,-9.779769,0.6807906,-0.73154294,-0.0,16.079912,86.17441,-9.036,-1.383,37.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.52492875,0.5081693,-10.210073
17,0.018429875,-0.016849369,-0.3295927,879.93,Sun May 07 20:11:27 MDT 2017,0.5298423,0.49269697,-9.779924,0.6801251,-0.7321652,0.0,16.145649,85.93552,-9.036,-1.383,37.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.5482722,0.4758476,-10.109517
18,0.045351446,-0.0106419325,-0.37762356,879.97,Sun May 07 20:11:28 MDT 2017,0.52446854,0.48948228,-9.7803755,0.6822311,-0.7302212,0.0,16.145649,85.93552,-9.338,-1.383,37.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.56982,0.47884035,-10.157999
19,0.032364994,-0.03626913,-0.42733955,879.95,Sun May 07 20:11:29 MDT 2017,0.4865782,0.45645154,-9.783931,0.6885882,-0.72435325,1.7263349E-4,16.145649,85.93552,-9.338,-1.383,37.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,328,0.5189432,0.4201824,-10.21127
20,0.036012948,-0.013371766,-0.45444298,879.98,Sun May 07 20:11:31 MDT 2017,0.5008868,0.47006574,-9.782565,0.6866382,-0.7261531,1.2207031E-4,16.145649,85.93552,-9.338,-1.383,37.232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.53689975,0.45669398,-10.237008
21,0.045949697,0.019304931,-0.37300205,879.97,Sun May 07 20:11:32 MDT 2017,0.5059138,0.47629482,-9.782004,0.6849012,-0.7277736,0.0,16.145649,85.53671,-9.033,-1.383,37.232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.5518635,0.49559975,-10.155006
22,0.024714917,0.11131087,-0.34576702,879.96,Sun May 07 20:11:33 MDT 2017,0.36613852,0.3633396,-9.793078,0.69496083,-0.7185673,-2.9901E-4,16.145649,85.53671,-9.013,-1.069,37.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.39085343,0.47465047,-10.138845
23,0.19670698,-0.2948186,-0.5024185,879.99,Sun May 07 20:11:34 MDT 2017,0.31325796,0.2660882,-9.798036,0.69444466,-0.7192382,0.0012508485,16.145649,85.53671,-8.697,-0.769,37.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.50996494,-0.02873042,-10.300454
24,0.106959194,0.05335012,-0.3655262,879.99,Sun May 07 20:11:36 MDT 2017,0.32100436,0.30458304,-9.796663,0.6878613,-0.72549176,0.0,16.145649,85.53671,-8.697,-0.769,37.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.42796355,0.35793316,-10.1621895
25,0.07479635,0.005576223,-0.3413334,879.93,Sun May 07 20:11:37 MDT 2017,0.34897736,0.32302797,-9.795118,0.68428504,-0.72881037,1.7263349E-4,16.145649,85.53671,-8.697,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.4237737,0.3286042,-10.136452
26,0.06081301,0.0048211813,-0.3524227,879.91,Sun May 07 20:11:38 MDT 2017,0.36116505,0.3369511,-9.794204,0.6818956,-0.7310152,0.0,16.198391,84.90428,-8.697,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.42197806,0.3417723,-10.146626
27,0.038475752,-0.015966028,-0.3902073,879.93,Sun May 07 20:11:40 MDT 2017,0.37212983,0.34457022,-9.7935295,0.6800267,-0.73273194,0.0,16.198391,84.90428,-8.697,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41060558,0.3286042,-10.183737
28,0.045184106,-0.014358133,-0.38245106,879.9,Sun May 07 20:11:41 MDT 2017,0.3809838,0.35253912,-9.792906,0.6784766,-0.7341439,0.0,16.198391,84.90428,-8.697,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.4261679,0.338181,-10.175357
29,0.030907243,-0.025188863,-0.37418556,879.88,Sun May 07 20:11:42 MDT 2017,0.3826911,0.35379305,-9.792792,0.67827255,-0.7343294,0.0,16.198391,84.90428,-8.697,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41359833,0.3286042,-10.166978
30,0.03338024,-0.03555876,-0.3935709,879.95,Sun May 07 20:11:43 MDT 2017,0.38680217,0.35578322,-9.792561,0.6767023,-0.73576874,0.0,16.328077,83.33401,-8.393,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.4201824,0.32022446,-10.1861315
31,0.027242362,-0.032802105,-0.37850666,879.94,Sun May 07 20:11:45 MDT 2017,0.38515887,0.35482225,-9.792661,0.6781253,-0.73445976,0.0,16.328077,83.33401,-8.715,-0.769,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41240123,0.32202014,-10.171167
32,0.0368315,-0.033330023,-0.37671566,879.93,Sun May 07 20:11:46 MDT 2017,0.3869422,0.35295594,-9.792656,0.67363757,-0.7385777,0.0,16.328077,83.33401,-8.715,-0.466,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.4237737,0.3196259,-10.169372
33,0.019839793,0.021935612,-0.37491608,879.9,Sun May 07 20:11:47 MDT 2017,0.39136434,0.34796855,-9.79266,0.6637599,-0.74746865,0.0,16.328077,82.85915,-8.715,-0.466,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41120413,0.36990416,-10.167576
34,0.024149865,-0.025781512,-0.38386345,879.92,Sun May 07 20:11:49 MDT 2017,0.4002224,0.35378715,-9.792092,0.6627011,-0.74838835,0.0,16.328077,82.85915,-8.715,-0.466,37.239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.42437226,0.32800564,-10.175956
35,0.014803529,-0.02652517,-0.3849373,879.9,Sun May 07 20:11:50 MDT 2017,0.39819625,0.35273516,-9.792215,0.66339594,-0.747777,0.0,16.366236,82.49218,-8.715,-0.466,36.935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41299978,0.32621,-10.177153
36,0.0020449758,-0.0146794915,-0.38971233,879.92,Sun May 07 20:11:51 MDT 2017,0.3953925,0.33849528,-9.792828,0.6505002,-0.75904185,0.0,16.366236,82.49218,-8.715,-0.166,37.246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.39743748,0.3238158,-10.18254
37,0.031677455,-0.017365724,-0.38205528,879.93,Sun May 07 20:11:53 MDT 2017,0.3879064,0.33340034,-9.793302,0.6515077,-0.75819296,0.0,16.366236,82.495964,-8.715,-0.166,37.246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41958386,0.31603462,-10.175357
38,0.028067768,0.015229195,-0.4065199,879.92,Sun May 07 20:11:54 MDT 2017,0.3867277,0.3325286,-9.793378,0.6516021,-0.7581155,0.0,16.366236,82.495964,-8.715,-0.166,37.246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41479546,0.3477578,-10.199898
39,0.021734506,-0.008087963,-0.3978033,879.93,Sun May 07 20:11:55 MDT 2017,0.39126527,0.31693998,-9.793715,0.65470606,-0.75544596,8.368719E-4,16.319149,82.495964,-8.712,-0.166,37.246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41299978,0.30885202,-10.191518
40,0.036384255,-0.0025416613,-0.39126778,879.93,Sun May 07 20:11:57 MDT 2017,0.38260105,0.32875165,-9.793666,0.6522908,-0.757532,0.0,16.319149,82.495964,-8.712,-0.166,37.246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.4189853,0.32621,-10.184934
41,0.02963093,-0.012994111,-0.37935638,879.96,Sun May 07 20:11:58 MDT 2017,0.3839674,0.32902873,-9.793607,0.6523227,-0.7575024,0.0,16.319149,81.99319,-8.712,-0.166,37.246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41359833,0.31603462,-10.172963
42,0.02407527,0.003258437,-0.38560867,879.98,Sun May 07 20:11:59 MDT 2017,0.3907202,0.32893705,-9.79334,0.6528917,-0.7570042,2.9901E-4,16.319149,81.99319,-8.712,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,329,0.41479546,0.3321955,-10.178948
43,0.030544668,-0.019307077,-0.39270782,879.93,Sun May 07 20:12:01 MDT 2017,0.3914334,0.34312287,-9.792825,0.65187806,-0.7578605,-2.4414062E-4,16.393297,81.99319,-8.721,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.42197806,0.3238158,-10.185533
44,0.023153484,0.0012531877,-0.38523674,879.93,Sun May 07 20:12:02 MDT 2017,0.40481007,0.33632925,-9.792515,0.6507167,-0.7588452,3.6621094E-4,16.393297,81.99319,-8.721,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.42796355,0.33758244,-10.177752
45,0.025875151,-0.005929202,-0.40703392,879.91,Sun May 07 20:12:04 MDT 2017,0.40388405,0.34470874,-9.792265,0.64938605,-0.7599758,0.0,16.530432,83.39641,-8.726,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.4297592,0.33877954,-10.199299
46,-0.0011563301,-0.020089418,-0.3729658,879.9,Sun May 07 20:12:05 MDT 2017,0.40517786,0.34450376,-9.792216,0.6491458,-0.76017904,0.0,16.530432,83.39641,-8.726,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.40402153,0.32441434,-10.165182
47,0.013169467,-0.011310428,-0.39522076,879.93,Sun May 07 20:12:06 MDT 2017,0.40821004,0.34410447,-9.792108,0.6492145,-0.76011795,1.7263349E-4,16.530432,83.39641,-8.726,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.4213795,0.33279404,-10.187328
48,0.0011923611,0.022208124,-0.40469646,879.96,Sun May 07 20:12:08 MDT 2017,0.424377,0.32076126,-9.792209,0.6557159,-0.7545205,0.0018269812,16.530432,83.39641,-9.049,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.42556936,0.3429694,-10.196905
49,-0.016743928,0.02300492,-0.39680386,879.94,Sun May 07 20:12:09 MDT 2017,0.43752488,0.29901522,-9.79232,0.659382,-0.75132227,0.003220436,16.530432,83.42468,-9.049,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.42078096,0.32202014,-10.189124
50,-0.009948134,0.03606236,-0.38087177,879.93,Sun May 07 20:12:11 MDT 2017,0.43611604,0.28895053,-9.792689,0.66144526,-0.74952024,0.003645797,16.530432,83.42468,-9.049,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.4261679,0.3250129,-10.173561
51,0.002901405,0.025796562,-0.4068222,879.97,Sun May 07 20:12:12 MDT 2017,0.4280549,0.28784385,-9.793076,0.6617007,-0.74930614,0.0034092383,16.637577,83.45161,-9.049,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.4309563,0.31364042,-10.199898
52,-0.0041170716,0.047298163,-0.3842287,879.99,Sun May 07 20:12:14 MDT 2017,0.42010963,0.28429878,-9.793523,0.6628549,-0.7483013,0.0033585979,16.637577,83.45161,-9.068,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.41599256,0.33159694,-10.177752
53,0.01410386,0.035983384,-0.38747215,879.95,Sun May 07 20:12:16 MDT 2017,0.4102684,0.2866353,-9.793871,0.6608646,-0.75007105,0.002839283,16.641298,83.45161,-8.761,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.42437226,0.3226187,-10.181343
54,-0.010335416,0.04117477,-0.38724422,879.97,Sun May 07 20:12:17 MDT 2017,0.4125613,0.29580912,-9.7935,0.65897983,-0.75171363,0.00254305,16.641298,83.45161,-8.778,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.40222588,0.3369839,-10.180744
55,0.017645061,0.046029598,-0.39081478,879.94,Sun May 07 20:12:18 MDT 2017,0.4151069,0.29155284,-9.793521,0.6597976,-0.7509988,0.0028234946,16.641298,83.10265,-8.757,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.43275195,0.33758244,-10.184336
56,-8.6426735E-5,0.03992936,-0.40549755,879.97,Sun May 07 20:12:20 MDT 2017,0.4130862,0.30483568,-9.793203,0.6590953,-0.7516039,0.0021904735,16.641298,83.10265,-8.744,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,330,0.41299978,0.34476504,-10.198701
57,0.018723726,0.045604706,-0.39195347,879.91,Sun May 07 20:12:22 MDT 2017,0.41761953,0.30574438,-9.79298,0.6587323,-0.7519151,0.002254173,16.68928,83.10265,-9.06,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.43634325,0.3513491,-10.184934
58,0.031989038,0.010037631,-0.39652252,879.95,Sun May 07 20:12:23 MDT 2017,0.41093826,0.30779263,-9.7932,0.6584223,-0.75219154,0.001983408,16.68928,83.10265,-9.06,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.4429273,0.31783026,-10.189722
59,0.00944528,0.00952369,-0.37453175,879.96,Sun May 07 20:12:24 MDT 2017,0.40415305,0.3214747,-9.793044,0.6559965,-0.75430423,0.0011385961,16.68928,83.10265,-9.037,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.41359833,0.3309984,-10.167576
60,0.025126874,0.003738314,-0.41026497,879.94,Sun May 07 20:12:26 MDT 2017,0.39924538,0.33982962,-9.792625,0.6507363,-0.75883174,1.2207031E-4,16.68928,83.10265,-8.735,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.42437226,0.34356794,-10.20289
61,-0.0040996075,-0.003923118,-0.38626862,879.93,Sun May 07 20:12:28 MDT 2017,0.39854434,0.33911136,-9.79268,0.6525969,-0.7572351,1.7263349E-4,16.68928,83.10265,-9.046,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.39444473,0.33518824,-10.178948
62,0.020249039,0.0016345084,-0.3932085,879.98,Sun May 07 20:12:29 MDT 2017,0.40172902,0.34552473,-9.792324,0.65168494,-0.75800836,-0.0,16.68928,83.10265,-9.046,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.42197806,0.34715924,-10.185533
63,0.021727234,-0.0018899739,-0.40937805,879.97,Sun May 07 20:12:31 MDT 2017,0.40204647,0.3454579,-9.7923155,0.6518412,-0.7578736,0.0,16.783434,82.7323,-9.046,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.4237737,0.34356794,-10.201694
64,0.008349389,-0.0020814836,-0.37962723,879.95,Sun May 07 20:12:32 MDT 2017,0.3986649,0.33726972,-9.792737,0.6531176,-0.75678796,2.4414062E-4,16.783434,82.7323,-9.046,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.40701428,0.33518824,-10.172364
65,0.021703392,-0.009855509,-0.3703766,879.91,Sun May 07 20:12:34 MDT 2017,0.39548627,0.33307275,-9.79301,0.6538345,-0.75617665,3.2296768E-4,16.783434,82.7323,-9.046,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.41718966,0.32321724,-10.163386
66,0.011446416,0.0055675507,-0.3903818,879.92,Sun May 07 20:12:35 MDT 2017,0.39556786,0.3403946,-9.792757,0.6528955,-0.7569804,0.0,16.783434,82.06857,-9.046,-0.166,36.932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.40701428,0.34596214,-10.183139
67,0.013461173,0.013881296,-0.39095688,879.99,Sun May 07 20:12:37 MDT 2017,0.40193284,0.33208084,-9.79278,0.6534837,-0.7564732,5.7256053E-4,16.783434,82.06857,-9.046,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.415394,0.34596214,-10.183737
68,0.027093858,-0.006382704,-0.42032623,879.96,Sun May 07 20:12:39 MDT 2017,0.3877016,0.3325927,-9.793338,0.651757,-0.7579804,0.0,16.783434,82.06857,-8.723,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.41479546,0.32621,-10.213664
69,0.029129297,0.0013677478,-0.36823845,879.88,Sun May 07 20:12:40 MDT 2017,0.3862647,0.3338205,-9.793352,0.6536853,-0.7563185,0.0,16.783434,82.06857,-9.034,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,331,0.415394,0.33518824,-10.161591
70,0.014262885,0.008162856,-0.3919897,879.96,Sun May 07 20:12:42 MDT 2017,0.3831746,0.33181378,-9.793543,0.6545497,-0.75557625,0.0,16.87785,81.71439,-9.034,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.39743748,0.33997664,-10.185533
71,0.042867154,-0.018627197,-0.3815651,879.97,Sun May 07 20:12:43 MDT 2017,0.3910819,0.33286616,-9.793194,0.6535391,-0.7564393,1.7263349E-4,16.87785,81.71439,-9.034,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.43394905,0.31423897,-10.174759
72,0.020264536,0.01450333,-0.40237713,879.93,Sun May 07 20:12:45 MDT 2017,0.39034104,0.32966316,-9.793331,0.65437347,-0.7557232,2.9901E-4,16.87785,81.71439,-9.017,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.41060558,0.3441665,-10.195708
73,0.029236317,4.2137504E-4,-0.39328575,879.94,Sun May 07 20:12:47 MDT 2017,0.3945374,0.3389567,-9.792846,0.65241706,-0.75739646,0.0,16.87785,81.71439,-9.017,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.4237737,0.3393781,-10.1861315
74,0.021955103,-0.0030152202,-0.39715576,879.95,Sun May 07 20:12:48 MDT 2017,0.38924903,0.33580926,-9.793165,0.65326595,-0.75667536,0.0,16.87785,82.21434,-9.017,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.41120413,0.33279404,-10.190321
75,0.0034899414,0.0079886615,-0.39670753,879.96,Sun May 07 20:12:50 MDT 2017,0.39275044,0.33617783,-9.793015,0.6506284,-0.75893855,0.0,16.87785,82.21434,-8.717,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.39624038,0.3441665,-10.189722
76,0.028015852,0.0062154233,-0.39350414,879.95,Sun May 07 20:12:51 MDT 2017,0.3987506,0.34034526,-9.792627,0.64951885,-0.75987476,0.0,16.87785,82.21434,-8.708,-0.166,37.249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.42676646,0.3465607,-10.1861315
77,0.021749467,0.00817126,-0.39375687,879.9,Sun May 07 20:12:53 MDT 2017,0.4062141,0.32103148,-9.792973,0.65578985,-0.7544807,0.0012207031,17.009195,82.25987,-9.011,-0.166,36.936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100,332,0.42796355,0.32920274,-10.186729
