n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
14,1.3212782,0.18291506,0.08725929,872.16,Wed May 17 21:48:05 MDT 2017,-1.5870346,-0.51391345,9.663726,0.028056262,0.0804197,-0.60223067,20.764568,54.389145,-13.871,11.187,-83.753,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.2657564,-0.3309984,9.750985
15,1.2778937,0.14023763,0.06700611,872.24,Wed May 17 21:48:06 MDT 2017,-1.5502341,-0.5041563,9.670212,0.026780456,0.07876743,-0.5970765,20.764568,54.389145,-13.871,11.279,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.27234045,-0.36391866,9.737218
16,1.1763828,0.12373769,-0.030934334,872.24,Wed May 17 21:48:07 MDT 2017,-1.4786507,-0.48167086,9.68256,0.024987767,0.07537602,-0.59126335,16.719122,64.69825,-13.871,13.79,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.30226797,-0.35793316,9.651626
17,1.0375783,0.076788485,-0.027140617,872.24,Wed May 17 21:48:08 MDT 2017,-1.3494232,-0.44190425,9.703307,0.021261271,0.06928627,-0.5747244,16.719122,64.69825,-13.554,11.444,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.31184477,-0.36511576,9.676167
18,0.90995413,0.083106816,-0.0070171356,872.31,Wed May 17 21:48:09 MDT 2017,-1.2247916,-0.43146315,9.720293,0.01752889,0.063921265,-0.56868297,13.356345,75.04347,-13.554,13.832,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.31483752,-0.34835634,9.713276
19,0.7936383,0.0077459216,-0.104008675,872.23,Wed May 17 21:48:10 MDT 2017,-1.0905193,-0.42673123,9.736481,0.013645692,0.05819618,-0.5663703,13.356345,75.04347,-13.554,11.248,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.29688102,-0.4189853,9.632472
20,0.6033112,0.0016056001,-0.1354456,872.33,Wed May 17 21:48:11 MDT 2017,-0.93670374,-0.42956915,9.752356,0.00897196,0.051802993,-0.5649395,13.356345,75.04347,-13.554,13.435,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3333926,-0.42796355,9.61691
21,0.50711817,0.05978909,-0.02155304,872.26,Wed May 17 21:48:13 MDT 2017,-0.8099847,-0.432686,9.763559,0.0046563065,0.04661408,-0.55592006,9.922238,87.18891,-13.554,11.103,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.30286652,-0.3728969,9.742006
22,0.35726452,0.04984489,-0.11366463,872.28,Wed May 17 21:48:14 MDT 2017,-0.677489,-0.44548672,9.773071,-4.8828125E-4,0.04136725,-0.5389228,9.922238,87.18891,-13.554,13.317,-84.072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.32022446,-0.39564183,9.659407
23,0.25184247,0.08538529,-0.010321617,872.29,Wed May 17 21:48:15 MDT 2017,-0.57924956,-0.43493873,9.779861,-0.0030953912,0.036824994,-0.53032684,6.6221657,100.0,-13.554,12.586,-84.069,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3274071,-0.34955344,9.76954
24,0.16921625,0.08273488,0.0060710907,872.21,Wed May 17 21:48:16 MDT 2017,-0.50021464,-0.43049267,9.784418,-0.005170366,0.03328157,-0.5277116,6.6221657,100.0,-13.554,11.367,-84.069,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3309984,-0.3477578,9.790489
25,0.08778444,0.014649719,-0.18570614,872.3,Wed May 17 21:48:17 MDT 2017,-0.42057848,-0.44201472,9.787652,-0.0076972083,0.03014766,-0.53073686,6.6221657,100.0,-13.554,12.818,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.33279404,-0.427365,9.601946
26,0.0355708,0.030641973,-0.13570309,872.26,Wed May 17 21:48:18 MDT 2017,-0.3701605,-0.44124755,9.789722,-0.009071064,0.027918097,-0.5294856,-0.03730207,100.0,-13.554,12.934,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3345897,-0.41060558,9.654019
27,0.0023352206,0.077264965,-0.08290672,872.24,Wed May 17 21:48:20 MDT 2017,-0.3357278,-0.45794302,9.790197,-0.011242404,0.026717508,-0.51355183,-0.03730207,100.0,-13.554,12.629,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3333926,-0.38067806,9.707291
28,-0.027601391,0.03533539,-0.16566563,872.34,Wed May 17 21:48:21 MDT 2017,-0.3129738,-0.47048154,9.790357,-0.012315195,0.026027039,-0.5132093,-2.6799467,100.0,-13.24,11.221,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3405752,-0.43514615,9.624691
29,-0.059874624,0.061041772,-0.17689323,872.32,Wed May 17 21:48:22 MDT 2017,-0.29805854,-0.48301983,9.790212,-0.012948663,0.02589675,-0.5262456,-2.6799467,100.0,-13.24,11.795,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.35793316,-0.42197806,9.613318
30,-0.04328078,0.11200887,0.00675869,872.29,Wed May 17 21:48:23 MDT 2017,-0.2901118,-0.47353333,9.790914,-0.012975678,0.025168696,-0.51755494,-2.6799467,100.0,-13.24,11.392,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3333926,-0.36152446,9.797672
31,-0.05727318,0.10815427,-0.035614014,872.22,Wed May 17 21:48:24 MDT 2017,-0.2880904,-0.46489033,9.791388,-0.012555452,0.024879895,-0.52127326,-5.097985,100.0,-13.24,11.94,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3453636,-0.35673606,9.755774
32,-0.05848807,0.06732443,-0.063697815,872.31,Wed May 17 21:48:25 MDT 2017,-0.28687552,-0.4408199,9.792537,-0.011979072,0.024003506,-0.5053834,-5.097985,100.0,-13.24,11.174,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3453636,-0.37349546,9.728839
33,-0.06085238,0.04609409,-0.094018936,872.2,Wed May 17 21:48:27 MDT 2017,-0.29887643,-0.4237794,9.79293,-0.010731084,0.024161905,-0.5124374,-7.1651354,100.0,-13.24,11.956,-84.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.3597288,-0.3776853,9.698911
34,-0.046619475,0.0653106,-0.028985023,872.23,Wed May 17 21:48:28 MDT 2017,-0.3113137,-0.4238423,9.79254,-0.010233541,0.024825633,-0.52035207,-7.1651354,100.0,-13.24,11.543,-84.672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.35793316,-0.3585317,9.763555
35,-0.055488676,-0.016292304,-0.1755104,872.28,Wed May 17 21:48:29 MDT 2017,-0.32399228,-0.4170582,9.79242,-0.010070615,0.024985977,-0.5043536,-8.499129,100.0,-13.24,11.042,-84.672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72,76,-0.37948096,-0.4333505,9.61691
36,-0.0280492,-0.012928247,-0.14640808,872.21,Wed May 17 21:48:30 MDT 2017,-0.33826366,-0.41443676,9.792048,-0.009447643,0.025558503,-0.5069313,-8.499129,100.0,-13.24,13.351,-84.672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.36631286,-0.427365,9.64564
37,-0.009199619,0.028180212,-0.035531998,872.23,Wed May 17 21:48:31 MDT 2017,-0.3469379,-0.41065392,9.7919035,-0.008886014,0.025948199,-0.5129126,-8.499129,100.0,-12.939,12.542,-84.672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3561375,-0.3824737,9.7563715
38,-0.010420173,0.020922005,-0.0679245,872.26,Wed May 17 21:48:33 MDT 2017,-0.35888544,-0.41297254,9.791376,-0.008439641,0.026600126,-0.5217068,-10.285148,100.0,-12.939,13.113,-84.672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3693056,-0.39205053,9.723452
39,-0.011714399,0.012880087,-0.07181263,872.24,Wed May 17 21:48:34 MDT 2017,-0.36656946,-0.39894512,9.791673,-0.00789409,0.02649179,-0.51255697,-10.285148,100.0,-13.24,12.658,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.37828386,-0.38606504,9.71986
40,0.0067759156,0.017633498,-0.029735565,872.24,Wed May 17 21:48:35 MDT 2017,-0.37069458,-0.3845449,9.792093,-0.0075427205,0.026220975,-0.50015765,-11.341675,100.0,-13.24,13.807,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.36391866,-0.3669114,9.762358
41,0.0021162033,0.0255332,-0.0044231415,872.32,Wed May 17 21:48:36 MDT 2017,-0.3714218,-0.38825476,9.79192,-0.00741822,0.02637312,-0.5091008,-11.341675,100.0,-13.24,13.493,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3693056,-0.36272156,9.787497
42,1.2069941E-5,-0.03507179,-0.13506222,872.29,Wed May 17 21:48:37 MDT 2017,-0.38308433,-0.38810337,9.791476,-0.006857701,0.026959581,-0.51643074,-11.341675,100.0,-13.24,13.436,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.38307226,-0.42317516,9.656414
43,0.021891266,-0.016139627,-0.09998703,872.29,Wed May 17 21:48:39 MDT 2017,-0.39179543,-0.38848045,9.791117,-0.006672681,0.027328487,-0.5159434,-12.079138,100.0,-12.934,12.983,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.36990416,-0.40462008,9.69113
44,0.009619206,-6.1121583E-4,-0.08613205,872.26,Wed May 17 21:48:40 MDT 2017,-0.39448714,-0.40281177,9.79043,-0.007411186,0.027793992,-0.50886494,-12.079138,100.0,-12.934,11.451,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.38486794,-0.40342298,9.704298
45,-0.003109932,-0.037290752,-0.16079712,872.26,Wed May 17 21:48:41 MDT 2017,-0.4021087,-0.41341773,9.789678,-0.0074071637,0.028460976,-0.51704407,-12.872154,100.0,-12.934,12.878,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.40521863,-0.45070848,9.6288805
46,0.02378112,0.044139028,0.0041856766,872.23,Wed May 17 21:48:42 MDT 2017,-0.39428383,-0.40147364,9.790493,-0.0068750624,0.027826142,-0.5233081,-12.872154,100.0,-12.934,10.876,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3705027,-0.3573346,9.794679
47,0.030979186,0.041745603,-0.016565323,872.23,Wed May 17 21:48:44 MDT 2017,-0.3954964,-0.40506572,9.790296,-0.0073991125,0.027918631,-0.5124084,-13.882492,100.0,-12.934,12.844,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3645172,-0.3633201,9.77373
48,0.008536696,0.013595641,-0.010004044,872.18,Wed May 17 21:48:45 MDT 2017,-0.3898133,-0.3954708,9.790916,-0.0072567696,0.027359005,-0.5081416,-13.882492,100.0,-12.934,12.463,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3812766,-0.38187516,9.780912
49,-0.01306656,-0.038711548,-0.13524914,872.26,Wed May 17 21:48:46 MDT 2017,-0.38137817,-0.38506216,9.791663,-0.0066771456,0.026855469,-0.52029127,-13.882492,100.0,-12.934,11.567,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.39444473,-0.4237737,9.656414
50,0.0011930466,0.013748705,-0.05117607,872.21,Wed May 17 21:48:47 MDT 2017,-0.37887836,-0.39442676,9.791388,-0.0071616895,0.026960135,-0.5191041,-13.882492,100.0,-12.934,12.727,-84.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3776853,-0.38067806,9.7402115
51,0.0040784776,-0.024652243,-0.16404629,872.23,Wed May 17 21:48:48 MDT 2017,-0.39193916,-0.41707796,9.789934,-0.007878029,0.028113034,-0.51592153,-14.773378,100.0,-12.937,12.71,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3878607,-0.4417302,9.625888
52,0.004003465,-0.0068247914,-0.17138767,872.29,Wed May 17 21:48:50 MDT 2017,-0.3984482,-0.4349054,9.788896,-0.008336607,0.028861305,-0.51997447,-16.050348,100.0,-12.937,10.748,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.39444473,-0.4417302,9.617508
53,0.014259219,0.07026839,0.022660255,872.27,Wed May 17 21:48:51 MDT 2017,-0.40152135,-0.42101893,9.789377,-0.0072506065,0.02880756,-0.5328004,-16.050348,100.0,-12.937,11.285,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.38726214,-0.35075054,9.812037
54,0.03274235,0.049382478,0.005097389,872.24,Wed May 17 21:48:52 MDT 2017,-0.40085086,-0.41689244,9.789581,-0.0075634355,0.028525563,-0.5188187,-17.084661,100.0,-12.628,11.347,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.3681085,-0.36750996,9.794679
55,-0.0052052736,-0.045217097,-0.17835045,872.22,Wed May 17 21:48:53 MDT 2017,-0.40480176,-0.40608993,9.789873,-0.0072875055,0.028325047,-0.50886357,-17.084661,100.0,-12.628,12.684,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.41000703,-0.45130703,9.611523
56,8.825958E-4,-0.016445786,-0.14387417,872.23,Wed May 17 21:48:55 MDT 2017,-0.39891863,-0.40613082,9.7901125,-0.006931186,0.028172072,-0.52509034,-17.084661,100.0,-12.942,13.145,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.39803603,-0.4225766,9.646238
57,0.013212085,0.010863483,-0.08750439,872.25,Wed May 17 21:48:56 MDT 2017,-0.40526262,-0.41668066,9.789409,-0.0070842863,0.028788932,-0.52950156,-17.382729,100.0,-12.942,12.57,-85.279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.39205053,-0.40581718,9.701904
58,0.017503649,-0.026088536,-0.17096901,872.2,Wed May 17 21:48:57 MDT 2017,-0.41374403,-0.4300069,9.788477,-0.0078067756,0.029400451,-0.5175628,-17.382729,100.0,-12.942,12.167,-84.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.39624038,-0.45609543,9.617508
59,-3.3929944E-4,-0.03558001,-0.19025326,872.26,Wed May 17 21:48:59 MDT 2017,-0.41146338,-0.4426618,9.78801,-0.007890314,0.029809661,-0.53411496,-17.92157,100.0,-12.942,11.386,-84.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.41180268,-0.4782418,9.597756
60,0.0062740445,0.05028662,-0.005999565,872.19,Wed May 17 21:49:00 MDT 2017,-0.40790138,-0.43036613,9.788708,-0.007866671,0.029242147,-0.5224087,-17.92157,100.0,-12.638,11.151,-84.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,25,-0.40162733,-0.3800795,9.782708
61,0.0047130287,0.027755052,-0.024632454,872.25,Wed May 17 21:49:01 MDT 2017,-0.40514326,-0.43117803,9.788786,-0.00803256,0.029050684,-0.520443,-18.898468,100.0,-12.942,12.667,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.40043023,-0.40342298,9.7641535
62,0.016132802,0.029497832,-0.017745972,872.23,Wed May 17 21:49:02 MDT 2017,-0.3962123,-0.40478894,9.790278,-0.0070505515,0.028040059,-0.52222633,-18.898468,100.0,-12.635,12.059,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.3800795,-0.3752911,9.772532
63,-0.025575519,-0.025109142,-0.1134243,872.23,Wed May 17 21:49:04 MDT 2017,-0.3934098,-0.39507326,9.790788,-0.006829395,0.027649937,-0.51803577,-19.271582,100.0,-12.635,10.949,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.4189853,-0.4201824,9.677363
64,-0.0032888353,-0.0041072965,-0.055404663,872.17,Wed May 17 21:49:05 MDT 2017,-0.3971414,-0.39033744,9.790828,-0.006849004,0.027612185,-0.5084355,-19.271582,100.0,-12.641,11.083,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.40043023,-0.39444473,9.735423
65,-0.012430549,-0.044976622,-0.12942982,872.2,Wed May 17 21:49:06 MDT 2017,-0.39637938,-0.41052026,9.790033,-0.0071094823,0.028205376,-0.5266542,-19.271582,100.0,-12.95,11.282,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.40880993,-0.45549688,9.660604
66,-0.014554352,-0.05949965,-0.17617226,872.2,Wed May 17 21:49:08 MDT 2017,-0.39545268,-0.4241291,9.789491,-0.0077665886,0.028498648,-0.52494264,-20.053606,100.0,-12.646,13.191,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.41000703,-0.48362875,9.613318
67,-0.008889705,-0.02692309,-0.18046856,872.25,Wed May 17 21:49:09 MDT 2017,-0.4053072,-0.4261796,9.788999,-0.007896921,0.028953834,-0.5173934,-20.053606,100.0,-12.947,13.256,-85.281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.4141969,-0.45310268,9.60853
68,0.021371275,0.04812473,0.010071754,872.2,Wed May 17 21:49:10 MDT 2017,-0.4086334,-0.4276057,9.788797,-0.0076398854,0.029170718,-0.5241137,-20.191126,100.0,-12.947,13.229,-84.976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.38726214,-0.37948096,9.798869
69,0.009298414,0.016046077,-0.026996613,872.25,Wed May 17 21:49:11 MDT 2017,-0.40494025,-0.41827196,9.789354,-0.007279322,0.028769257,-0.52600574,-20.191126,100.0,-12.644,12.791,-84.976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.39564183,-0.40222588,9.762358
70,0.005663246,0.016808033,-0.055202484,872.29,Wed May 17 21:49:13 MDT 2017,-0.40070653,-0.40646437,9.790027,-0.007331336,0.028177625,-0.5114199,-20.619226,100.0,-12.953,12.231,-84.976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.39504328,-0.38965634,9.734824
71,-0.0041529536,0.013191104,-0.0478487,872.25,Wed May 17 21:49:14 MDT 2017,-0.39567873,-0.4010518,9.790454,-0.0069010225,0.027901545,-0.5211271,-20.619226,100.0,-12.953,13.42,-85.285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.39983168,-0.3878607,9.742605
72,-0.01787293,0.039335042,-0.036727905,872.24,Wed May 17 21:49:15 MDT 2017,-0.3921341,-0.4128305,9.790107,-0.0074911797,0.028096864,-0.52222764,-20.623209,100.0,-12.641,10.998,-85.285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.41000703,-0.37349546,9.753379
73,-0.022730887,-0.037730396,-0.1702652,872.21,Wed May 17 21:49:17 MDT 2017,-0.40283847,-0.42913893,9.788971,-0.008099069,0.028884012,-0.5170246,-20.623209,100.0,-12.953,10.89,-85.285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.42556936,-0.46686932,9.618706
74,0.0013471842,-0.011801511,-0.17143822,872.24,Wed May 17 21:49:18 MDT 2017,-0.41314986,-0.43352002,9.788348,-0.0074872,0.02959796,-0.53183764,-20.75495,100.0,-12.953,11.972,-84.967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.41180268,-0.44532153,9.61691
75,-0.00920096,-0.03179598,-0.19149685,872.2,Wed May 17 21:49:20 MDT 2017,-0.4079887,-0.43148205,9.788654,-0.008223227,0.029144399,-0.51422584,-20.75495,100.0,-12.619,12.548,-85.273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.41718966,-0.46327803,9.5971575
76,0.022606015,0.0632188,0.012683868,872.18,Wed May 17 21:49:21 MDT 2017,-0.41465655,-0.44030556,9.787981,-0.007922354,0.029807162,-0.527421,-20.75495,100.0,-12.919,12.934,-85.273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71,3,-0.39205053,-0.37708676,9.800665
