n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
10,0.75865936,-0.4581526,-0.0670557,871.54,Wed May 17 21:13:44 MDT 2017,-1.0824752,0.09962087,9.746215,0.030908145,0.04605789,-0.47899616,4.4477787,81.56957,-12.606,13.107,-85.278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-20,-0.3238158,-0.3585317,9.679159
11,0.6362221,-0.42947417,0.026725769,871.55,Wed May 17 21:13:45 MDT 2017,-0.9588408,0.0416135,9.759574,0.025286535,0.04195065,-0.47709587,2.9200935,91.89366,-12.606,14.447,-85.278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-20,-0.3226187,-0.3878607,9.7863
12,0.51326704,-0.3144047,-0.015579224,871.52,Wed May 17 21:13:47 MDT 2017,-0.83827996,-0.0064183064,9.770754,0.019936739,0.037800822,-0.4726721,2.9200935,91.89366,-12.606,13.328,-85.278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-20,-0.3250129,-0.320823,9.755175
13,0.42153585,-0.30987525,-0.14901257,871.64,Wed May 17 21:13:48 MDT 2017,-0.7309864,-0.073795594,9.77909,0.0140683055,0.03476883,-0.46579418,2.9200935,91.89366,-12.606,12.744,-85.278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-20,-0.30945057,-0.38367084,9.630077
14,0.29350236,-0.24252474,-0.1392765,871.67,Wed May 17 21:13:49 MDT 2017,-0.6358732,-0.14653304,9.784917,0.008780581,0.03211447,-0.4722553,-2.1741588,100.0,-12.606,12.86,-85.278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-20,-0.34237084,-0.3890578,9.64564
15,0.17461473,-0.12220462,-0.070482254,871.65,Wed May 17 21:13:50 MDT 2017,-0.54392034,-0.21717347,9.789145,0.0032754901,0.029695971,-0.47125402,-2.1741588,100.0,-12.606,14.071,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-20,-0.3693056,-0.3393781,9.718663
16,0.103883296,-0.04599595,-0.09657574,871.73,Wed May 17 21:13:51 MDT 2017,-0.4827657,-0.26046187,9.791297,-1.2207031E-4,0.028008953,-0.47148183,-4.0772114,100.0,-12.606,12.927,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.3788824,-0.30645782,9.694721
17,0.07472253,-0.1047737,-0.14459133,871.75,Wed May 17 21:13:52 MDT 2017,-0.4338528,-0.31361306,9.792027,-0.0034092383,0.027084209,-0.47753426,-4.0772114,100.0,-12.606,12.797,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.35913026,-0.41838676,9.647436
18,0.026792765,-0.03770715,-0.13097382,871.75,Wed May 17 21:13:53 MDT 2017,-0.40028822,-0.35135064,9.792176,-0.0060384716,0.026459426,-0.47397825,-4.0772114,100.0,-12.292,13.981,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.37349546,-0.3890578,9.661202
19,-0.007902443,0.05565518,-0.09189129,871.79,Wed May 17 21:13:54 MDT 2017,-0.3715785,-0.38605502,9.792,-0.008065883,0.026121335,-0.482893,-5.5760837,100.0,-12.292,14.128,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.37948096,-0.33039984,9.700109
20,-0.040812045,0.06543526,-0.034623146,871.82,Wed May 17 21:13:56 MDT 2017,-0.35542834,-0.41079885,9.791594,-0.009905763,0.02581982,-0.47029734,-5.5760837,100.0,-12.292,14.959,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.39624038,-0.3453636,9.75697
21,-0.05432856,0.11150348,-0.084778786,871.74,Wed May 17 21:13:57 MDT 2017,-0.34969297,-0.41855985,9.7914715,-0.010284378,0.0258403,-0.47529685,-7.287,100.0,-12.292,13.037,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.40402153,-0.30705637,9.706693
22,-0.035316497,0.06285444,-0.12050724,871.85,Wed May 17 21:13:58 MDT 2017,-0.34536156,-0.4399412,9.790688,-0.011056633,0.026320806,-0.48487446,-7.287,100.0,-12.292,14.031,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.38067806,-0.37708676,9.67018
23,-0.037944674,0.038513333,-0.116267204,871.82,Wed May 17 21:13:59 MDT 2017,-0.3511131,-0.44971746,9.790039,-0.011117784,0.026864069,-0.49132192,-7.287,100.0,-12.292,12.419,-85.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.3890578,-0.41120413,9.673772
24,-0.04504943,0.110131174,-0.078897476,871.8,Wed May 17 21:14:00 MDT 2017,-0.35478225,-0.43933392,9.790379,-0.010675396,0.026723085,-0.4879739,-8.643386,100.0,-11.975,14.062,-85.896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.39983168,-0.32920274,9.711481
25,-0.038143635,0.08307415,-0.07044029,871.86,Wed May 17 21:14:01 MDT 2017,-0.36288515,-0.43442324,9.7903,-0.010569485,0.026891788,-0.48004755,-8.643386,100.0,-12.3,14.346,-85.568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.40102878,-0.3513491,9.71986
26,-0.05851561,0.037095457,-0.122270584,871.82,Wed May 17 21:14:02 MDT 2017,-0.3628639,-0.41238657,9.791254,-0.0098029375,0.026287666,-0.47342467,-10.149015,100.0,-12.3,13.883,-85.568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.4213795,-0.3752911,9.668983
27,-0.03494954,0.030089587,-0.080963135,871.82,Wed May 17 21:14:04 MDT 2017,-0.36488214,-0.41076764,9.791246,-0.009442121,0.026332408,-0.4788048,-10.149015,100.0,-12.3,12.626,-85.568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.39983168,-0.38067806,9.710283
28,-0.031991094,0.044733167,-0.08249569,871.86,Wed May 17 21:14:05 MDT 2017,-0.37681884,-0.40625763,9.790983,-0.009021648,0.02677545,-0.47762433,-10.149015,100.0,-11.987,14.024,-85.868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.40880993,-0.36152446,9.7084875
29,-0.03227642,0.027512252,-0.07756424,871.83,Wed May 17 21:14:06 MDT 2017,-0.387906,-0.39921206,9.79084,-0.008376728,0.027214563,-0.479935,-11.7668495,100.0,-11.987,14.004,-85.868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.4201824,-0.3716998,9.713276
30,-0.025943995,0.039807677,-0.033958435,871.82,Wed May 17 21:14:07 MDT 2017,-0.401421,-0.3983394,9.79033,-0.008323191,0.027642122,-0.46991482,-11.7668495,100.0,-11.987,14.402,-85.868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.427365,-0.3585317,9.7563715
31,-0.0022438169,0.0021876097,-0.05675888,871.78,Wed May 17 21:14:08 MDT 2017,-0.41494584,-0.39782944,9.789787,-0.007822983,0.028234681,-0.4742439,-12.250975,100.0,-11.987,14.375,-85.868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.41718966,-0.39564183,9.733028
32,-0.011859208,-0.019315124,-0.121237755,871.86,Wed May 17 21:14:10 MDT 2017,-0.42328694,-0.3930861,9.789622,-0.007131456,0.028555844,-0.4827404,-12.250975,100.0,-11.987,14.117,-85.868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.43514615,-0.41240123,9.668385
33,-0.017337143,0.002856344,-0.15650463,871.8,Wed May 17 21:14:11 MDT 2017,-0.43576553,-0.39550543,9.788977,-0.0067415535,0.029246988,-0.48750055,-13.499456,100.0,-11.987,14.414,-85.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.45310268,-0.39264908,9.632472
34,0.009429067,-0.017574877,-0.08401775,871.76,Wed May 17 21:14:12 MDT 2017,-0.44098392,-0.39123505,9.788915,-0.006701649,0.029296875,-0.48035017,-13.499456,100.0,-11.987,14.019,-85.566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.43155485,-0.40880993,9.704897
35,0.011967361,0.005836755,-0.07230091,871.83,Wed May 17 21:14:13 MDT 2017,-0.4447193,-0.3805293,9.789168,-0.0064651184,0.029109355,-0.47016406,-13.499456,100.0,-11.683,14.59,-85.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.43275195,-0.37469256,9.716867
36,0.007682711,0.028166205,-0.12797451,871.76,Wed May 17 21:14:14 MDT 2017,-0.44282886,-0.38250807,9.789177,-0.006183557,0.029197015,-0.4836874,-14.24379,100.0,-11.997,14.102,-85.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.43514615,-0.35434186,9.661202
37,0.032152057,0.04709837,-0.041053772,871.84,Wed May 17 21:14:16 MDT 2017,-0.44994026,-0.3774982,9.789046,-0.0058631883,0.029416412,-0.48117164,-14.24379,100.0,-11.682,14.337,-85.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.4177882,-0.33039984,9.7479925
38,0.001455307,0.009231627,-0.010040283,871.82,Wed May 17 21:14:17 MDT 2017,-0.4521638,-0.3719532,9.789157,-0.005564586,0.0292984,-0.4808255,-14.888635,100.0,-11.682,14.276,-85.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.45070848,-0.36272156,9.779117
39,0.013072193,-0.041436166,-0.10530472,871.92,Wed May 17 21:14:18 MDT 2017,-0.45540094,-0.38114044,9.788653,-0.0060888496,0.029665347,-0.47432584,-14.888635,100.0,-11.682,13.102,-85.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.44232875,-0.4225766,9.683349
40,0.021969527,-0.015108168,-0.08351803,871.81,Wed May 17 21:14:19 MDT 2017,-0.45950988,-0.38232931,9.788415,-0.005750276,0.029952034,-0.483547,-14.888635,100.0,-11.685,14.324,-85.882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.43754035,-0.39743748,9.704897
41,0.0023837388,-0.0018576682,-0.09073067,871.77,Wed May 17 21:14:20 MDT 2017,-0.45728207,-0.36864504,9.789043,-0.0051065674,0.029511744,-0.48529074,-15.99823,100.0,-11.691,14.056,-85.882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,21,-0.45489833,-0.3705027,9.698313
42,0.006046504,-0.036925822,-0.16566563,871.76,Wed May 17 21:14:21 MDT 2017,-0.45795208,-0.3647015,9.78916,-0.0052603665,0.029375352,-0.47603595,-15.99823,100.0,-11.691,13.679,-85.882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45190558,-0.40162733,9.623494
43,0.0030492544,-0.029717803,-0.11966133,871.86,Wed May 17 21:14:23 MDT 2017,-0.45974323,-0.37609938,9.788645,-0.005545809,0.029773148,-0.47996816,-16.207027,100.0,-11.691,12.614,-85.882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45669398,-0.40581718,9.668983
44,0.011255026,-0.0043963194,-0.03393364,871.82,Wed May 17 21:14:24 MDT 2017,-0.4619635,-0.3768803,9.78851,-0.005746388,0.0298626,-0.47560424,-16.207027,100.0,-11.691,12.284,-86.186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45070848,-0.3812766,9.754577
45,0.008820295,-0.011536807,-0.09584713,871.83,Wed May 17 21:14:25 MDT 2017,-0.46012732,-0.38769633,9.788175,-0.005689053,0.030166931,-0.49222964,-16.986725,100.0,-11.691,14.154,-86.189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45130703,-0.39923313,9.6923275
46,0.020078778,0.03348756,-0.034763336,871.84,Wed May 17 21:14:26 MDT 2017,-0.46420318,-0.38363954,9.788142,-0.00552562,0.030183967,-0.48855987,-16.986725,100.0,-11.68,12.339,-86.189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.4441244,-0.350152,9.753379
47,0.010181129,0.034365445,-0.08481789,871.88,Wed May 17 21:14:28 MDT 2017,-0.4584954,-0.38092613,9.788517,-0.0058898134,0.029863598,-0.47857141,-16.986725,100.0,-11.68,13.786,-86.189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.44831428,-0.3465607,9.703699
48,0.018590808,-0.010414511,-0.045179367,871.81,Wed May 17 21:14:29 MDT 2017,-0.4627152,-0.37924182,9.7883835,-0.0053502456,0.030013662,-0.48762435,-17.69893,100.0,-11.999,13.677,-86.193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.4441244,-0.38965634,9.743204
49,0.023361951,0.026586264,-0.0428524,871.78,Wed May 17 21:14:30 MDT 2017,-0.4609023,-0.37973103,9.78845,-0.005288618,0.030004723,-0.49210122,-17.69893,100.0,-11.682,13.238,-86.193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.43754035,-0.35314476,9.745598
50,-5.146265E-4,0.03924027,-0.023555756,871.85,Wed May 17 21:14:31 MDT 2017,-0.46336195,-0.380414,9.788307,-0.0055859676,0.030087793,-0.48236227,-17.973515,100.0,-11.682,14.01,-86.193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.46387658,-0.34117374,9.764751
51,0.0073798,0.004984826,-0.07862663,871.86,Wed May 17 21:14:33 MDT 2017,-0.46706653,-0.39104986,9.787713,-0.0060495664,0.030490711,-0.4812774,-17.973515,100.0,-11.682,12.103,-86.193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45968673,-0.38606504,9.709086
52,0.012931675,0.018009484,-0.023958206,871.86,Wed May 17 21:14:34 MDT 2017,-0.46723145,-0.38073105,9.788112,-0.0052942503,0.030315,-0.48896548,-18.608747,100.0,-11.682,13.203,-86.497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45429978,-0.36272156,9.7641535
53,0.0050709546,-0.024682969,-0.12134552,871.8,Wed May 17 21:14:35 MDT 2017,-0.46715188,-0.38532406,9.787935,-0.0054276693,0.030448897,-0.4909267,-18.608747,100.0,-11.682,13.308,-86.497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.46208093,-0.41000703,9.66659
54,1.6400218E-4,-0.012159288,-0.09978771,871.81,Wed May 17 21:14:36 MDT 2017,-0.46344203,-0.3900666,9.787925,-0.0060606403,0.030317951,-0.48138967,-18.608747,100.0,-11.682,13.098,-86.497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.46327803,-0.40222588,9.688137
55,-0.0031755269,-0.016821504,-0.11574268,871.87,Wed May 17 21:14:38 MDT 2017,-0.45950395,-0.38480583,9.788318,-0.0057890164,0.030036988,-0.48520342,-18.648207,100.0,-11.682,13.478,-86.187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.46267948,-0.40162733,9.672575
56,-0.015909374,-0.036212385,-0.122104645,871.78,Wed May 17 21:14:39 MDT 2017,-0.46293098,-0.38636422,9.788095,-0.005656217,0.03028451,-0.48802912,-18.648207,100.0,-11.36,14.141,-86.187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.47884035,-0.4225766,9.665991
57,-0.0045746863,-0.020012856,-0.14750099,871.85,Wed May 17 21:14:40 MDT 2017,-0.46708304,-0.38999417,9.787754,-0.00563378,0.030549787,-0.49125922,-19.098576,100.0,-11.372,13.708,-86.187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.47165772,-0.41000703,9.640253
58,-0.009007156,6.74814E-4,-0.08456421,871.81,Wed May 17 21:14:41 MDT 2017,-0.46205202,-0.38314852,9.788263,-0.0058402703,0.03006079,-0.47956178,-19.098576,100.0,-11.372,12.634,-86.506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.47105917,-0.3824737,9.703699
59,0.003924042,-0.0040895045,-0.1374464,871.78,Wed May 17 21:14:43 MDT 2017,-0.47019482,-0.38317263,9.787875,-0.005391861,0.030483134,-0.48689663,-19.621216,100.0,-11.372,12.425,-86.201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.46627077,-0.38726214,9.650429
60,0.011498719,0.03582135,-0.056908607,871.78,Wed May 17 21:14:44 MDT 2017,-0.4681927,-0.37879074,9.788141,-0.0051962393,0.030289184,-0.48916999,-19.621216,100.0,-11.372,13.722,-86.201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.45669398,-0.3429694,9.731233
61,-0.011583716,-0.022090405,-0.12407017,871.86,Wed May 17 21:14:45 MDT 2017,-0.465461,-0.37893838,9.788265,-0.0055363965,0.030140493,-0.4793854,-19.621216,100.0,-11.372,13.961,-86.201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.4770447,-0.40102878,9.664195
62,-0.009708285,0.0020439923,-0.04095459,871.81,Wed May 17 21:14:46 MDT 2017,-0.46973062,-0.38691193,9.787749,-0.0056152344,0.030498529,-0.4846609,-19.621216,100.0,-11.372,12.011,-86.201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.4794389,-0.38486794,9.746795
63,-7.446408E-4,0.028868377,-0.068014145,871.81,Wed May 17 21:14:48 MDT 2017,-0.47211018,-0.380816,9.787874,-0.0051790047,0.030499995,-0.48948702,-19.621216,100.0,-11.676,12.234,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.47285482,-0.35194764,9.71986
64,-0.0025654435,-0.033890933,-0.10332012,871.73,Wed May 17 21:14:49 MDT 2017,-0.4726836,-0.38030598,9.787866,-0.005495876,0.030430295,-0.47912872,-19.569342,100.0,-11.676,12.663,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.47524905,-0.4141969,9.6845455
65,0.009787232,0.037523866,-0.019898415,871.74,Wed May 17 21:14:50 MDT 2017,-0.47426236,-0.38408455,9.7876425,-0.005256116,0.030740881,-0.4898622,-19.569342,100.0,-11.676,13.716,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,0,-0.46447513,-0.3465607,9.767744
66,0.0013907254,-0.012677044,-0.06250191,871.86,Wed May 17 21:14:52 MDT 2017,-0.47963253,-0.3745851,9.787749,-0.0046466957,0.030705234,-0.49011892,-19.569342,100.0,-11.676,13.446,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.4782418,-0.38726214,9.725247
67,0.005084753,-0.006188631,-0.11109829,871.81,Wed May 17 21:14:53 MDT 2017,-0.4815309,-0.3846648,9.787265,-0.0053794105,0.030955838,-0.4814929,-19.569342,100.0,-11.676,12.35,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.47644615,-0.39085343,9.676167
68,0.024909139,0.047130227,-0.036043167,871.79,Wed May 17 21:14:54 MDT 2017,-0.48579296,-0.38531122,9.787028,-0.0048736488,0.03126144,-0.49317396,-20.061892,100.0,-11.676,12.019,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.46088383,-0.338181,9.750985
69,0.012119859,0.00439927,-0.06533909,871.8,Wed May 17 21:14:56 MDT 2017,-0.48018628,-0.37789473,9.787594,-0.004887388,0.030777458,-0.48773283,-20.061892,100.0,-11.676,12.464,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.46806642,-0.37349546,9.722255
70,-0.0017626584,0.015716106,-0.0840559,871.77,Wed May 17 21:14:57 MDT 2017,-0.48007044,-0.38921157,9.787157,-0.0055215736,0.031021234,-0.48360768,-20.148415,100.0,-11.334,12.159,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.4818331,-0.37349546,9.703101
71,0.018746704,0.03986767,-0.037373543,871.76,Wed May 17 21:14:58 MDT 2017,-0.47783488,-0.3918153,9.787162,-0.0055659246,0.031010905,-0.48696387,-20.148415,100.0,-11.334,13.316,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.45908818,-0.35194764,9.749788
72,0.021636724,0.019316912,-0.0462265,871.8,Wed May 17 21:15:00 MDT 2017,-0.47892925,-0.37844718,9.787635,-0.004946484,0.030738942,-0.48708016,-20.148415,100.0,-11.347,13.977,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.45729253,-0.35913026,9.741408
73,0.009324282,-0.001432389,-0.07544327,871.92,Wed May 17 21:15:01 MDT 2017,-0.4714052,-0.39061815,9.787522,-0.0057645114,0.030651562,-0.4843726,-20.148415,100.0,-11.329,13.31,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.46208093,-0.39205053,9.712079
74,-0.008224964,0.04167387,-0.037462234,871.81,Wed May 17 21:15:02 MDT 2017,-0.47001684,-0.3840447,9.787848,-0.0053251204,0.030523192,-0.48976758,-20.148415,100.0,-11.329,13.693,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.4782418,-0.34237084,9.750386
75,-0.008934617,0.006854385,-0.09551811,871.82,Wed May 17 21:15:04 MDT 2017,-0.46571586,-0.3893281,9.787846,-0.005774842,0.030409966,-0.48616594,-20.449165,100.0,-11.329,12.365,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.47465047,-0.3824737,9.6923275
76,5.117059E-4,0.02869165,-0.047148705,871.8,Wed May 17 21:15:05 MDT 2017,-0.46259263,-0.3902161,9.787958,-0.0060630986,0.030280573,-0.48080537,-20.449165,100.0,-11.653,12.609,-86.207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81,-9,-0.46208093,-0.36152446,9.740809
